,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.279065086652352,0.0524751215107892,0.079864848165879,0,0,0,0,0,0,0,0,0,0,0.156892515149102,0,0,-0.115654112247147,0,-0.244398960674128,0,0,0,-0.336398792478415,0,0.11707682112862,0,0.774435311230152,-0.000512892696394679,0,-0.0805511955090573,0,0.197039370864452,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.230859048763341,0,0,0,0,0,0,0.157374102781185,0,0.138317734215321,0,0,0.0346088236358141,0,0,0.0267176896086701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146955663173494,0,0.118425625608209,0,0.2041990545706,0,0,0,0,0,0,0,0,0,0,-0.108138562977464
X601939.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0.0290296758537132,0,0.362793442864074,0,0,0,0,0,0,0,0.0861607126179116,0,0,0,0,0,0,0,0,0,0,0,0.105493069282191,0,0,0,-0.322379530508067,-0.302704542120691,0,0,0.200509774599496,0.0631720436502569,0.528460275378941,0,0,0,0,0,0.224221991447844,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.512661251624128,0,0.0411066886125531,0.593210192264428,0,0,0,0.42081974668172,0,0,0,0,0,0,0,0,0,-0.44960081824076,0,0,0,0,0,0,0,-0.707471685371689,0,0,0,0,0,0,-0.0682296677386068,0,0.530155953073874,0,0,0,0,0.173818550776589,0,0,-0.239273991407379,0
X5.HK.EQUITY,-0.0807222395050161,-0.103495602120707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600028895939705,0,0,0.42326840068444,0,-0.0359001262368782,0,0,0.147662320237427,-2.16840434497101e-19,0,0,0,0,0,0,-0.0431640826254669,0,-0.0163258292817473,0,0,0,0,-0.154384694631363,0,0,0,0.0736808148572509,0,0,0,0,-0.120318259827112,0,-0.00217122067485877,0
X601988.CH.EQUITY,-0.281422890405327,0,0,0,0.347920218611183,0,0,0,0,0,0,0,0,0,0,0,0,0.17916544425356,0,0,0.654145036522691,-0.0183589163928436,0,0,-0.0349824729134711,0,0,0,0,-0.480955075852101,0,0,0,0,0,0,0,0,0.0802686256991776,0,0,0,0,0,0,0.105082860563242,0,0,0,0,0
X600036.CH.EQUITY,0,0.367571650024207,-0.0817438613684333,0,0,0,0,0,0,0.616435761592558,0,0.0752632956055761,0,0,0,0,0.0145429560813356,0,0,0,0,-0.0844433549764933,0,0,0.24710866075682,0,0,0.104214276445901,0,0,0,0.0428776424157818,0,-0.3476289428466,0,0,0,0,0,0,0,0.112088387432469,0.119756814419568,0,-0.0441228057217137,0,0,0,0,0,0.0762764403997977
X1299.HK.EQUITY,0,0,0,0,0.168639273426288,1.73472347597681e-18,0,0,0,0,0,-0.125781770935629,0,0,0.0508397666191876,0,0,0,0.0152641108432182,0,0,0.148448044462106,0,0,0,0.157620100712593,0,0,0.0576275916246378,0,0.212440016053523,0,0,0.00129310877488683,0,0,0,-0.0239987942721199,0,0,0,0,-0.123800716783449,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0589848486688952,0.00482304097688547,0.0345416799899867,0,0,0,0,0,0,0.0694251162762686,0,0,0.357854519397423,0,0,0,0,0,0,0.0873121242673042,0,0,0,0,0,0,0,0,0,0,-0.0393663656095002,0,0,0,0.070850256837328,0.144747397421852,0,0,0,0,0,0,0,0,0.100501848564811,0,0,0,8.67361737988404e-19,-0.0791181822649262
X601328.CH.EQUITY,0,0,0,0.0165418941541829,0,0,0.478818731112545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424119024994788,0,0.230564074334999,0.218085570357108,0,0.0777129983085053,0,0,0,0,0,0,-0.268238570799422,0,0,0,0,0,-0.0376233127164095,0,0,0.132079867332923,0,0,0,0,0,-0.0375165517526998,-0.240139707332935
X601166.CH.EQUITY,0.0118878814379825,0,0,0.288839617337279,0,0,0.0263404915617913,0,0,0,0,0.191825618184823,-0.00414872995789429,0,0,0.0249040630708446,0,0,0.022550534806287,0,0,0.0786237386604953,0,0,0.0592892854418844,0,0,0,0.165854127582479,0,0,0.108797767752507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356487268473139,0
X600000.CH.EQUITY,0,0,0.470214314622822,0,0,0,0.335811706776212,0,0,0,0.21536589434368,0,0,0,0,0,0,-0.134962053496366,0,0,0,0.0872464102988418,0,0,0,0.111871441290196,0,0,0.040822141980157,0,-0.0426557107756806,0.0147370566424041,0,0,0,0,-0.402537370070124,0.00888346843073709,0,0,0,0,0,0,0,0,0,0,0,0,0
