,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.243981323689476,0.182624140210286,0,0.227388310773272,0,-0.147500922994765,0,0,0.115407659332649,0,0,0,0,-0.0165607356382061,0,0.0433959663169818,0,0,0,0,0,0,0,0.117644800195212,0,0,-0.0978884083633302,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0325465952030403,0,-0.0268516725978744,0,0.0519150650268682,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185836936020554,0,0,0,0.29338061733701,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0674342427333655,0,0,0,0,0,0,0,-0.249496321681554,0.274039088813655,0,0.190008943309349,0,-0.00144959280125076,0,0,0,0.063519400982738,0,0,0
X601939.CH.EQUITY,0.425900230721729,0,0,0.0869086806386793,0.107529666779554,0,0,0,0,0,0,0,0.141615641755109,0,0,0,0,0,0,0.013701515395366,0.128145419168302,0.0123015232057643,0,0.030271457186402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321648243218999,0,0,0,0,0,0,-0.17091186856758,0,0,0,0,0
X601288.CH.EQUITY,0.389942855637286,0.0383008444273586,0.11481268862497,0,0.0436483547463481,0,0,0,0,0,0,0,0,0,0,0,0.0298350359566144,0,0,0,0.0164171465352668,0,0,0,0,0,0,0,0,0,0,0,0.0979000352435354,0,0,-0.0541138037752225,0,0.115945225022468,0.088299638826706,0,0,0.23108716671065,0,0,0,0,0,0,0.0659007997029131,0,-0.0369048227092404
X5.HK.EQUITY,0,-0.237198572532652,0,0.00491519971034355,0,0,0,0,-0.321826526444861,0,0.292438080896983,0,0,0,0.0737503590176912,0,0,0.101336538038422,0,0.00268192817273128,0,0,-0.0889364903554692,0.609094498206818,0,0,0,-0.00221124636884352,0,0,0,0,0,0,0,0,0,0,0.0315578080554727,0,0.0947112310400774,0,0,0,0,0,0,0,3.46944695195361e-18,-0.29124498699308,0
X601988.CH.EQUITY,0,0,0.227072327934004,0.224403379598799,0,0,0,0,0,0.213246670779579,0.0843773522257482,0,0,0,-0.172646139936992,0,0,0,0,0,0.0347309082484961,0.125156962431987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635363723805336,0,0,0,0.0652695891911233,0,0,0,0,-0.0475484898495111,0.159487977155091
X600036.CH.EQUITY,0,0.350677792074596,0,0,0,0,0,-0.0267611155084241,0,0,0,0,0.185810109771384,0,0,0,0,0,0.0607074223860386,0,0.0224373349089139,0,0,0.267697827892951,0,0,0,-0.0051649070454763,0,-0.00111750625071848,0.218936942885084,0,0,0,0,0,0,0,0,0,0.0623681688047444,0,0,0,0,0,0.0191560477376094,0,0,0,0
X601628.CH.EQUITY,0,0.055024812377128,0,0.32398787360613,0,0,0,0,0,0,0,0,0,0.297734471480533,0,0,0,0,0,0,4.33680868994202e-19,0,0.0291746554188493,0,0,0,0,0.103855112073355,0,0,0,0,0,0,0,0,0,0,0,0,0.134591580439208,0,0,0,0,0,0,0,0,0,0.11749090618773
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.035777821321003,0,0,0,0,0,0.170094891905824,0,0.136673945900741,0,0.169186338414555,0,0,0,0,0.018237586016448,0.388878399241152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525150571586985,0,0,0,0,-0.00438722649491903
X601166.CH.EQUITY,0,0,0.0970406400750689,0,0,0.0571927561198059,0,0,0,0,0,0,0,0,0,0.24227930912957,0,0,0,0,0,0,0,0,0,0,0,0.0182915990411447,0,0,0.409670997394775,0,0.231283175908403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082238613527145
