,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.181359865070871,0,0,-0.045069253602249,0,0,0,0,1.73472347597681e-18,0.494448032360705,0,0,0,0,0,0,0,0,0,0,-0.148231325637706,0,0,0,0,0,0,0,0,0,0,-0.285145196859874,0,0,0,0,0.70009887244402,0,-0.151380864215739,0.0594135714306182,0,0,0,0,-0.039343311106389,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.163448810556003,0,0,0.0261049764222075,0,0,0,0,0.0592519618152059,0,0,0,0,0,0,0,0.121736578583581,0,0.033924863186676,0,0,0,0,0.0581264575325668,0,0,0,0,0,0,0,0.59124536898122,0.0224462064258166,0,0.0194296086401646,-0.077388451472544,0,0,0,0,-0.0400772302044024,0,0,0,0
X601939.CH.EQUITY,0.28874446102806,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00744344348448513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110409534266946,0,0,0,0,0.214643613098899,0,0.099044985466656,0,0,0,-0.354135213486132,0,0,0,0.532986549984657,0.0710161257371529,-0.0479123119878844,0,0,0,0,0,0,0,0.0717729369718685,0,0.0482137221203019
X601288.CH.EQUITY,0,0,0,0,0,0.341120000671895,0.00952186703120671,0,0.292980064973245,0.0550738782977305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145233271549032,0,0,0,0,0,0,-0.0228899541378477,0,0,0,0,0,0.0750159812686366,0,0,0.132084000008705,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.230662333113446,-0.0652651019417111,0,0,0,0,0,0,0,0,0,0,0,0,0.197176286178391,-0.0466570262300397,0,0,0,0.115561246074513,0.207222021865652,0,0,0.4948933602246,0,0,0,0,0,-0.114437361188598,0,0,0,0,-0.035410042903084,0,0,0,0,0,0.209992465914077,-0.0859164784431902,0,0,0,0,0,-0.126094265121797,0,0,0
X601988.CH.EQUITY,0.154422275304391,0,0.0151337115542528,0.474290123481468,0,0,0,0,0,0,0.107022813873577,0,0.0761806981975782,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150458615074116,0.0703199304700826,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.115113352670447
X600036.CH.EQUITY,0,0.464707210411301,-0.0186204504011433,0,0,0,0,0,-0.128591813677634,0.610395852384176,0,0,0,0,-0.129884976587402,0,0,0.0180516158628993,0,0.0972192903476106,0,0,0,0,0,0.106988291705057,0,0.0556806459697696,0,0.328922121667209,0,0,0,0,-0.229511998908761,0,0,0,-0.0623300631483312,0,0.170416093779567,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0926400553221952,0,0,0,0,0,0.245762484835148,0.260412770960204,0,0.0470467476333896,0,0,-0.114149867263313,0,0.2546138670132,0.126170920512735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461599217509796
X601628.CH.EQUITY,0,0,0.0122525271564632,0,0,0,0,0,0,0,0,0,0.0150427768044986,0.219717225518431,0,0,0,0.0012185147113767,0,0,0,0,0,0,0.115778035837547,0,0,0,0,0,0,0,0,0,0,0,0,0.404272736429441,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.054758573519383
X601328.CH.EQUITY,0,0.00664344212809271,0.0899958095395732,0.227432994717636,0,0,0.196510693706653,0,0,0,0,0.0950312114475525,0,0,0,0,0,0.208855717568734,0,0,0,0.0123156770163987,0,0,0,0,0.139811395140864,0,0,0,0,0,0,-0.187648057281972,0,0,0,0,0,0,0,0,0,0.104789181299674,0,0,0,0.0429859100417454,0,0,-0.437195580020042
X601166.CH.EQUITY,0,0,0,0,0,0.242267531248696,0,0,0.126340670479089,0,0,0,0,0.365372215304924,0,0,0,0,0,0,-0.0382569588868529,0,0,0,-0.184286118450397,0,0.295651142458494,0,0,0,0,0,0,0,0,0,0,0,0.23875806528693,0,0,0,0,-0.0550440717855781,0,0,0,0,0,0,-0.262240532142397
X600000.CH.EQUITY,0,0,0,0,0,0,0.399652657958251,0,0,0.125600576995674,0,0,0,0.449201357716445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164822133726731,0,0,0,0,0,0,0,-0.321389594761597,0,0,0,0,0,0.202104486417443,0.0414371316742735,0,0,0,0.0524100038730044,0,0.0777384585637329
X601319.CH.EQUITY,0.0263805472167738,0,0,0,0,0,0,0,0.0892800928486657,0,0,0,0,0,0,0,0,0,0,0,0.0248365245749543,0,0,0.276167911721651,0,0,0,0,0,-0.0304721555025179,0,0,0.0377469219734797,0,0,0,0,0,0,0.124881010587096,0,0,0.265340876630038,0,0,0,0,-0.0450732782363215,0,0.123683641804511,-0.0536870954899328
X601601.CH.EQUITY,0,0.423686904222539,0,0,0,-0.179956665369571,0,0,0.254813912402821,0,0,0,0,0,0.196797783886986,0,0,-0.094921304189021,0,0,0,0,0,0,0,0.0745404938386789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104610273231774,0.00538124056726521
X000002.CH.EQUITY,0,0,-0.0722634478355551,0,0.126116206521343,0,0,0,0,0,0,0,0,0.335850907130426,0,0,0,0,0,0,0,0,0.128377195108985,0,0,0,0.34308470675261,0,0,0.334744053400154,-0.387905089535906,-0.121154602306529,0,0,0,0.0233904604554763,0,0,0,0,0.131935015086513,0,0,0,0,0,0,0,0,-0.159680522979439,0
X16.HK.EQUITY,0,0,0,0.00415719341904057,0,0,0,0.0190799256338359,0,0,-0.0340039004181992,0,0,0,0,0,0,0.0287201195399442,0,0,0,0,-0.0524320648615173,0,0,0.213315912772664,0,0,3.46944695195361e-18,0.141992116431034,0.0352644949458708,0.194178331103806,0,0,0.177430922986836,0,0,0,0,0,0.00239165690942654,0.440032219683842,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.148464825852395,0,0,0,0.150583422179487,0.021561503467465,0,0.180337461631053,0,0,0,0,-0.103966791756969,0,0,0,0,0,0,0,0.168723970054151,0,0,0,0,0,0,0,0,0.220050755500632,0,0,-0.0747671302059638,-0.0140697468865805,0,0,0,0,0,0,-0.0324892912688997,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0548836407736429,0,0.371101650581928,0,0,0.0465992913676041,0,0,0,0,0,0.084854766841458,0,0,0,0,0.196623338052276,0,-0.196540011657074,0.0254745286303296,0.119353890886779,0,0,0,0,0,0,0,0,0,0,0.0800179394705639,0,0,0,0.0284761590720961,0,0,0,-0.10359890621616,0,0,0,0,0,0,0
