,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.232680671138584,0,0.116786744732061,0,0,0,0,0.253908639871774,0.0582966049020984,0,0.160877998237962,0,0,0,0,0,0.10729291449611,0,0,0.0148879215024735,0,-0.0664352911196755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366628877368794,0,0,0,0,0,0,0,0,0.0301783788520914,0,0,0,0,0,0
X601939.CH.EQUITY,0.45849000706986,0,0,0.0178194116091794,0,0,-0.032141245564199,0,0,0,0.191768942095836,0,0.228190869617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862195809193065,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.000187692299134812,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0
X601288.CH.EQUITY,0.424692741559511,0,0.0177594505895205,0,0.209137130181958,0,0,0,0,0,0,0,0.0162763632415829,0,0,0,0,0,0,0.0720428355164045,0.119536744577161,0.0417505613511204,0,0,0,0,0,0,0,0,0.0183751404516463,0,0,0,0,0,0,0,0,0,0.0307739817461162,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255668722032309,0,0,0,0,0,0,0.277365536388779,0.269862713422963,0,0.0771620187542991,0.0571909011562311,0,0.00399540259147737,0,0,0,0,0,-0.0356451566540759,0,0.0320044448285633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491802266805665,0,0,0,0,0,0,0,0.0420404694497347,0,0,0.0197039136691441,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0
X5.HK.EQUITY,0,-0.255958600477211,0,0,0,0,0,0,0,0,0,0,0,-0.0295155755090199,0,0,0,0,0,0,0,0,1.17100779192714,-0.765544510117431,0,0,0,0.495016936651498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402880646793273,0,0,0,0,0,0,0,0,-0.0719041818538388,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0759960900513185,6.93889390390723e-18,0,0,0,0,0.209401065646676,0,-6.93889390390723e-18,0.147718156342388,0.161162399440588,0,0,0,0.102178792065882,0,0,0,0.0470559040246939,0,0,0,0,0,0,0.0585369423532769,0,0,0,0,0,0,0.00562119615208847,0,0,0,0,0,0,-0.0456856675185439,0
X601658.CH.Equity,0,0,0,0.349278009173907,0,0,0,0.0706271209034769,0.0994377404047975,0,0,0,0,0,-0.340555839709584,0,0,0,0,0,0,0,0.0868719022571331,0,0,0,0,0,0,0.726344662530123,0,0,0,0,0,0,0,-0.0160979077509935,0,0,0,-0.122777171859727,0,0,0,0.474814138628361,0,0,0,-0.117751573866308,0,0
