,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0162973942470841,0.469540140814963,0,0,0,0,0,0,0,0,0,0,0,0,0.0321690639300914,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125345270170041,0,0,0,0,0,0,0,0.213364151573427,0,0,0,0,0,0.0279567666625334,0,0,0,0.0457405059732459,0.03318442402836,0.227300109103387,0.036836747065747,0
X601318.CH.EQUITY,0,0,0,0,0.046683266175412,0,0,0.0485945410256512,0.0893018536660815,0,0,0,0,0.0493277239968618,0,0,0,0,0.251095401829078,0,0.254830593528467,0.136500213050715,0,0,0,0,0.0579519835375753,0.0842658928761546,0,0,0,0,0,0,0,0.00548395409703358,0,0,0,0,0,0,0,0,0,0.0196794960441091,0,0,0,0,0,0.112475491199609
X601939.CH.EQUITY,0,0,0,0.287201937618223,-0.0385799219052054,0,0,3.46944695195361e-18,0,-0.010844282109651,0.03958898422704,0,0,0,0,0,0,0,0,0,0,-0.269737851015858,0,0.712180679816724,0,0.0528253050726257,-0.14127080462419,0.0668689559431664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139175045117756,0,0,0,-0.0360878069030569,0,0,0,-0.0893606491428023,0
X601288.CH.EQUITY,0.218417870305646,0,0.0200640330763753,0,0,0.0380620983521283,-0.0578896348044455,0.288966332487868,0,0,0,0,0,0,0,0.115805534624605,0,0.0061393343702005,0,0,0,0,0,0.0346683061197642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170163730565665,0,0,0.110462354667421,0,-0.0919055698137066,0
X600036.CH.EQUITY,0,0.201232047077334,0,0,0,0.0187577091615317,0.113530998826178,0.0971159118312336,0,0,0,0,0,0.181697805020043,0,0,0,0,0,0,0,0,0.0882657755544144,0,0,0,0,0,0.338692640450765,0.0058393473383927,0,0.0591156919652376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293287038359829
X601628.CH.EQUITY,0.0860302946626888,0,0,0,0,0,0,0,0,0.00230980242827727,0,0,0,0,0,-0.0427397835321623,0,0.185384252049361,0,0,0,0.0531287611682541,0,0,0,0,-0.0418548867532657,0,-0.104833445545292,0,0,0.0376887947693453,0.21722099847039,0,0.0856763872318327,0,0,0.54594698736864,0,0,-0.0354067534950944,0,0.0703083343411715,0,0,0,0,0,0,0,0,0.0263345131397434
X1299.HK.EQUITY,0,0,-0.0770630957710211,-0.0250606681899339,0,0.0301037415617895,0,0,0,0.139632680899297,0,0,0,-0.0899102308342857,-0.0642900974259405,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.11825051130235,0,0,-0.00897209611993295,0,0,0,0,0,0,0,0,0,0,0,0.29982296525241,0.139864404866328,0.138834158279354,0,0.0449785366838584,0,0,0,0.0855222775158226,0.235792068282117,0,0,0
X601988.CH.EQUITY,0.0310484318294398,0.0192796709511903,0.045920162542195,0.171803273295459,0.356605787121873,0,0,0,0,0,0,0,0,0,0,0.188641631013281,0,0,0,0,0,0,-0.00808365141873997,0,0,0,0,0.0757784777860766,0,0.0160409156165123,0,0,-0.121423093740973,0,0,0.270367419370371,0,0,0,-0.0836149060340495,0,0,0,0,0,0,0,0,0,0,0.0452414730417763,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283683829075562,0,0,0,0,0,0.0437095509955899,0,0,0,0,0,0,0,0,0,0,0.141884439327369,0,0.0124557269320292,0,0,0,0,0,0,0,0,0,0,0,-0.000404229465007329,0.474190167409399,0,0,0.260802408493873,0,0.194209577166758,0,-8.67361737988404e-19,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260308358244368,0,0.0760292423162183,0,0,0,-0.010621640286183,-0.0704985302873752,0,0,0,0,0,0,0,0,0,0.431972120384813,0,0,0,0,0.27740522927744,0,-0.0313312765458426,0,0,0,0,0,0,0,0,0,0.323367158499306,0,0,0,0.0216480641087197,0.0925122127857027,0,0,0,0,0,0,0,0
