,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0142447617476373,0.26762250040396,0,0,0,0,0,0,0.343005302658709,-0.312897790872815,0,0,0,0,0,0,-0.257939440063177,0,-0.00543410688398796,0,0,0,0,0,0,0,0.859544924977637,0,0,0,0,-0.0179314556936118,0,0,0,0,0,-0.0165757416360256,0.0297468144761312,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.127040899735038,0,0,0,0,0,0,0.0795832611350307,0.0840185547103503,0,0,0,0.0777442976836236,0,0,0.00689280668954512,0,0,0,0,0,0,0,0,0,0.0375570687401076,0,0,0.406112737432036,0,0,0.209849406296034,0,0,0,0,0.000764100013749259,0,0.0027575736880683,0,0,0,0,0,-0.0995895670165344
X601939.CH.EQUITY,0.158750593200755,0,0,0,0,0,0,0,0,0.241875844906867,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.127779217378287,0,0,0.00491329103746512,0,0,0,-0.143002024973502,-0.249006901105765,0,0,0,0.11425906703846,0.0514098961751717,0.534009638469386,0,0,-6.93889390390723e-18,0,-0.0294501605149856,0.200780850442334,0,0,0,0,0.0749903530665353
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.0340397912405365,0,0.058611042250179,0.462100851152879,0,0,0,0,0.0463030862145523,-0.321873675428963,0,0,-0.240171459690694,0,0,0,0,0,0,-0.0512999229929907,0,0,0,0,0,-0.251241216857619,0,0,0,0,0,0.118867912159612,0,0,0,0,0,0,0,0.402850744725881,0,0,-0.0943904227721628,0
X5.HK.EQUITY,0,0,0,0,0,0.126817666518642,0,0.132974180409873,0,0,0.0501994424293834,0.0304998560383078,0,0,0.253165913201983,0,0,0.151903421668663,0,0,0.0366216517770774,0,0,0,0,0,0,0,-0.0490304263948896,0,0,0,0,0,0,0,0,0.0341481686356734,0.023329816226258,0,0,0,0,0,0,0,0,0,0.172153574590472,0,0
X601988.CH.EQUITY,-0.102639105070431,0,0,-0.0489386361148252,0.457133488691942,0,0,0,0,0,0,0,0,0,0,0.00937126347496169,-6.93889390390723e-18,0,0,-0.192324833059225,0,0,0,0,0.372442386304131,0,0,0,0,-0.333769701377688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232498410063045,0.177779222301943,0,0,0,-0.0331963646408585,0.0569006709994509
X600036.CH.EQUITY,0,0.0304288321319593,0,0,0,0,0,0,0,0.661065643836869,0,0,0,0,0,0,0,0,0,0.201701692535995,0,0,0,0,0,0,0,0.0604435664750654,-0.0311873698621607,0,0,0,0,-0.181197347843846,0,0,0,0,-0.000269744323330576,0,0,0,0,0,0,0,0,0,0,0,0.0761304712184706
X1299.HK.EQUITY,0,0,0,0,0.157053781465081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149371400232699,0,0,0,0,0,0,0.252147541480669,0,0,0,0,0.130762495655933,0,0,0.0430944124350964,0,0,0,0,0,0,0,0,-0.0309061097646892,0,-0.102233996777416,0,0,0,0,0,-0.0418115668948237
X601628.CH.EQUITY,0,0.0556343989346792,0.0219014064651639,0.0802514768694638,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.163613308787946,0,0,-0.00749355077540119,0,0,0,0,0,0,0,0.142164175894585,0,0,0,0,0,0,-0.0646123783923443,0,0,0.146618037165946,0.224978377208005,0,0,0,0,0,0.260377091636742,0,0,0.136174389347891,0,0,0,0,0,-0.00277364350097243
X601328.CH.EQUITY,0,0,0.0726084617003079,0.0113970185710354,0,0,0.550226548537417,0,0,0,0,0,0,0,0,0,0,0,0,0.230679171050267,0,0,0,0,0,0.196411286208599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198743568641447,0,-0.0348228183748334,-0.429808714719682,0,0,0,0,-0.197319604415953
