,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.399328864909353,0.0329623426737654,0.0129417350000441,0,0,0,0,0,0,0.201813365383755,0,0,0,0,0,0,0,0,0,0,-0.0114091381037358,0.104891777454408,0,0,0.0795550896034049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0553981047321818,-0.121755036304903,0
X601939.CH.EQUITY,0.427423779454057,0,0,0.191064010868273,0,0,0,0,0,0,0,0,0,0.170467052393693,-0.219238705721948,0,0,0,0,0,0,0,0,0,0,0.229421369173419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114220778460021,0.018474487982591,0,0.00791849905559544,0.0100927903188705
X601318.CH.EQUITY,0,0,0,0,0.196097716818266,0.241084146899272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829793517214,0,0,0,0,0.0687578452425491,0,0.0254609687085,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29618806326119,0.095437090968285,0,0,0.174285533642538,0,0,0,0,0,0,0,0,0.189643767661232,0,0,0,0,0,0.0453946332321561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120899535123084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379407588417093,0,0,0,0,0,0.336475408405166,0,0,0,0,0,0.208420823888598,0,0.139140765596018,0,8.67361737988404e-19,0,0,0,0,-1.38777878078145e-17,0,0,0.0684151321702472,0,0,0,0,0,0,0,0,-0.480038289685857,0,0,0,0,0,0,0,0.0114481377097589,0,0,0,0,0,0,0.310578183768888
X600036.CH.EQUITY,0,0.0258793143471586,0,0,0,0,0,0,0.0530989827006118,0,0,0,0.146337283476743,0,0,0,0,0.0512464205919689,0,0.0276835638924055,0,0,0.153338693065624,0,0,0,0,0,0,0,0,0.35723554067789,0,0,0,0,0,0,0,0,0.0580595012929789,0,0.0407588831198452,0.187025971657943,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.194639743699945,0,0.11136842225354,0,0,0.121082176113811,0,0,0.203180098367734,0,0,0,0,0.224131117081031,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.180245289185386,0,0,0,0,0,0,0,0,0,0,0,-0.0403056457877902,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445256237212894,0,0,-0.0396931486828932,0,0,0,-0.382211601030398,0,0.612718687002676,0,0.0469919455718354,0.691209813806716,0,0,0.018226310898759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148817513032191,0,0.288577026191082,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.117470919895689,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.336474977599773,0.0854748333191664,0,0,0,0,0,0,0,0.0338330744995796,0,0,0,0,0,0,0,0,0.25396225043115,0,0,0,0,0,0,0.100981264838459,0,0,-0.152329897229306,0.039459117491299
X601658.CH.Equity,0,0,0,0.0229276026319926,0.125242513675524,0,0,0,0,0,0,-0.126016536662292,0,0.207557193536229,0,0,0,0.225911190641252,0,0,0.0878206557397334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27107417449074,0.122906902420155,0,0,0,0,-0.0367620418990324,0,0,0,0,0,0,0,0,0,0
