,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.191565901461176,0,0.443388736534914,0,0,0,0,0.152588311012992,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.026365861492611,0,0,-0.134344536961243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168440089011449,0,0.0128384509396632,0,-0.0541254267041361,0
X601939.CH.EQUITY,0.359118332614205,0,0,0.288303562442658,0,0,-0.0972069691245782,0,0,0,0.00283450614603026,0,0.141254300480563,-0.0661315962905762,0,0,0,0,0,0,0,0,0,0,0,0.0319985917441526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200141755059462,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0
X601288.CH.EQUITY,0.454261596184757,0,0,0,0.200295447529131,0,0,0,0,0,0,0,0.0262598519160227,0,0,0,0,0,0,0,-6.93889390390723e-18,0.168815727558012,0,0,0,0,0,0.0184339468451796,3.46944695195361e-18,0,0,0,0.0292474494095028,0,0,0,0,0,0,0.0067549638752494,0,0.0636701605546675,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.130285505250388,0,0.342291252746506,0,0,0,0,0,0.241554232876808,0,0,0,0,0,0,0,0.319813832757388,0,0,0,0,0,0,0,0,0,0,0,0.0344706952295948,0,0,0,0,0,0,-0.102204161202189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205845846378571
X600036.CH.EQUITY,0,0,0.0196970423990305,0,0,0,0,0,0,0,0,0.408319082047599,0,0,0,0,0,0,0,0,0,0,0.0524468409696975,0.013602203924828,0.124989805906682,0,0,0,0,0,0,0,0,0.0886589028732108,0,0,0,0,0,0,0.057228124076407,0,0,0,0,0,0,0,0.269072196896657,0,0,0
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,-0.253046092667654,0,0,0,0,0,0,0,0,0,0,0,-0.0291463023373458,0,0,0,0,0,0,0,0,1.16132860950341,-0.752846052274901,0,0,0.500795934022669,0,0,0,0,0,0,0,0,0,0,0,0,0.404116497392735,0,0,0,0,0,0,0,0,0,0,-0.0715771047121869,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0428385793791458,0,0,0,0,0,0,0.188200495715372,0.186036705729395,0,0,0,0,0,0.28939448959305,0,0,0.0475821335409786,0,0,0,0,0,0,0,0.0434366817694174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376535568997819,0
X601658.CH.Equity,0,0,0,0.514507871750511,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.259560789990902,0,0,0,0,0,0,0,0.107741086550611,0,0.1434409623282,0,0,0,0.733247093183273,-0.0671413632396811,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837415774385462,0,0,0
X601328.CH.EQUITY,0,0,0,0.382721253896015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217630349882568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370602403156305,0.0419099935257846,0,0,0,0,0,0,0,0.341447974741444,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0241122340621793,0.0721552077424754,0,0,0,0.270665384416567,0,0,0,0,0.0824870574724585,0,0,0,0,0,0,0,0.10880527746945,0,0.046084153425269,0,0,0,0,0,0,0,0,0,0.153455107758587,0,0,0,0,0,0,0.0160299317337929,0,0,0.0127954914388685,0,0.00607288621723701,0,0.0977539329436658,0,0.0996248327615811,0,0.0324444476840775,0,0,0
