,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0.0657995675818323,0,0,0,0,0,0,-0.143789409030532,0,0,0,0,0,0,0,0,0,-0.145443004152328,0.646335216356179,0,0.762750606377375,0,0.0410193063345731,0,-0.107888714783733,0,0,-0.150223663557767,0,0.00697945521750765,0,0,0,-0.0167245885942293,0,-0.303802537676717,0,-0.083450620462574,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.218623490019489,0.109025765291944,0,0,0.00495668577713502,0,0,0,0,0,0,0,0,0,0.260538645323981,0,0,0,0,0,0,0,0,0.112409902667218,0.0646858676747393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105762453593588,0,0,0.00955939455441476
X601939.CH.EQUITY,0,0,0,0.817477372258239,0,0,0.0385199200774584,0,0,0,0,0,0.0292557537431015,0.0547484318646245,0,0,0.0462070171056863,0,0,0,0,0,0.00140649960920639,0,0,0,0,0,0.00586707374112594,0,0,0,0.0158862578677087,0,0,0.0332546223087005,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0
X601288.CH.EQUITY,0,0,0.88017083247503,0,0,0,-0.0683030468884678,0,0,0,0,0,0,0.0405401801104092,0.0153165559526335,0,0.0326016003008121,0.125605990938552,0,0,0,0,0,0,0,-0.119627224632481,0.0305846360294644,0,0,0,0,0.00537993921945106,0,0,0,0,-0.0992607119167755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00425299301430144,0,0,-0.062741440547335,0,0,0,0,0,0.473130708076652,0,0,0,0,0,0,-0.111372461874432,-0.0448702541724838,0,0,0,0,0,0,0,-0.145453865669139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382361611777341,0.139837098726847,0,0,0,0,0.53785370798121,0.027338129324582,0.248960912023749
X600036.CH.EQUITY,0,0,0.383881549656841,0,0,0,0,0,0.0768450757866671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371898871117607,0,0,0,0.435054013983875,0,0,0,0,0,0,0,0,-0.0314989183527496,0,0,0.078589745868328,0,0.097637573042387,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00165934969680337,0.82400467375632,0,-0.0532361002270365,0,0,0,0,0,0,0,0,0.143659717329773,0,0,0,0,0,0,0,-0.0696511378122481,0,0.0519623781455986,0,0,0.0349481136429367,-0.028545328397478,0,-0.015799899356701,0,0,0.0726652327348208,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.172478239350689
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.220137361000937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228077369586752,0,0.0108931225506429,0.081224499109143,0,0.0921499907778172,0,0.301549911268056,0,0,0.0285774775738721,0,0.0298572969768784,0,0,0,0,0,0,0,0.0583721547096325,0,0,0.452777399146396,0,0,0,-0.112476146648513,0.046657049372464
X5.HK.EQUITY,0,0,0,0,0,0,-0.208199093381846,0,0,0,0.090147764981008,0,0,0,0,0,0.394977280393157,0,0,0,0,0.147197150956109,0,0,0.354644081907991,0,0.114301113330915,0,0.0962492772437852,0,0,0,0,0,0,0,0,0,0,-0.187974770302564,0,-0.00392220117094678,0,0.0979396288334047,0,0,0,0,0,0,0,-0.111303095704051
X601658.CH.Equity,0,0,0,0.226402459165047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25734390640465,0.111838902005327,0,-0.174305428519679,0,0,0,0,-0.127483600580889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411218958627151,0,0,0,-1.0842021724855e-19,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.157334937897873,0,0,0,0,0,0,0,0,0,0,0,-0.0632222157007911,0,0.0407117146922232,0,0,0,0,0,0,0.375478477261958,0,0,0.0632119191336386,0,0,0,0,0,0.153688612401921,0,0,0,0,0,0,0,0,0,0.122849732432492,0,0,0,0.0991529953422672,0.192826711857471
X600030.CH.EQUITY,0,0,0,0,0,0,0.143192034451332,0,0,0,0.024060844066387,0,0,0,0.0225801294005832,0.191682253600536,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.548806190740088,0,0,0,0,0,0,0,0.0198071293885499,0,0,0,0.0277657798748172,0,0,0,0,0,0.0429918328815009
X601166.CH.EQUITY,0,0,0.022435537048858,0,0.317034407566657,0,0,0,0,0.0202513386456783,0,0,0,0.179263874578328,0,0,0,0,0.0665084422609029,0,0,0,0.0512638260383632,0,0,0,0,0,0,0,0,0,0.0220860712632148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537895899876609,0.255487923782457,0,0
X600000.CH.EQUITY,0,0,-1.38777878078145e-17,0.0469240068373663,0,0.0670760615227907,0,0.0375597615282295,0,0,0,0,0.384579541719673,0,0.165117078785775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104218946301848,0.0161427984714087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.108703992713356,0,0,0,0,0,0,0,0,0,0.0859914239266585,0,0,0,0,0,0,0,0,0.329881895515523,0,0,0,0,0,0,0,0.0130400688306934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144984467442205,0,0,0,0.0487022562586326,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0363319840567802,0,0.00812895626299082,0.462581828763342,0,0,0,0,0,0,0,-0.0613898023873102,0,0,0,0,0.0318104457833554,0,0,0.242713795487043,0,0,0,0,-0.039967048186172,0,0.215579671656769,0,-0.00549162712134814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
