,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.39866332854431,0.086220774214234,0.0139789406007559,0,0,0,0,0,0,0.208591577554059,0,0,0,0,0,0,0,0,0,0,0.033584474539544,0,0,0,0,0,0,0,0.0941236848783646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304134867960933,0,0,0,-0.153235893887156,0
X601939.CH.EQUITY,0.353388232767795,0,0,0.193650156216192,0,0,-0.053217175288924,0,-0.0885146339824101,0.0723593576554981,0,0,0,0.287314388769369,-0.0754029749009118,0,0,0,0,0,0,0,0,0,0,0.138374089879083,0,0,0,0,0,0,0,0,0,0,0,-0.0381817454489042,0,0,0,0,0,-0.110364709791702,0,0,0,0,0.14777758565652,0,0,0.0162523146095163
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.335072766867002,0,0,0,0.260438659746745,0,0,0,0,0,0.0231517283072613,0,0,0.112487566945337,0,0,0,0,0,0.100677461451828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120890542503466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-1.38777878078145e-17,-6.93889390390723e-18,0.498273458673399,0,0,0,0,0,0.301886645969507,0,0,0,0,0,0.00245905330799021,0,0.0221964852191991,0,0,0,0,0,0,0,0,0.10396136621219,0,0,0,0,0,0,0,0,0,0,-0.386364230189463,0,0,0,0,0,0,0.213418146021721,0,0,0,0,0,0,0.476171976912071
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0,0
X1299.HK.EQUITY,0.07777610886065,0,0,0,0,0,0,0,0.136040832362052,0,0,0,1.73472347597681e-18,0.0977213152113391,0,0,0,0,0,0,0,0,0.00816723614409454,0,0,0,0,0,0.226913501690201,0,0,0,0,0,0,0.175056908593572,0,0,0,0,0,0,0.0667903630627071,0.00223446247430368,0,0,0.10723108717771,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0,0
X601628.CH.EQUITY,0,0,0.0174642507468493,0,0,0,0,-0.0279510366208546,0,0,0,0,0,0,0,0,0,0.15238003885073,0,0,0.0396169830088841,0.166266328071478,0,0,0,0,0,0,0.107090256354351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103015770292009,0,0.0646962858975252,0,0,0.0783216967448904,0.116543531253779,0,-0.0797095757220019,0.0258623437524341
X601658.CH.Equity,0,0,0,0,0.213810769091451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288480982794756,0,0,0,0,0,0.0361972748915188,0,0.376012631829519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270378495540336,0,0,0
X601328.CH.EQUITY,0.0735592195235457,0,0,0.497718477421535,0,0,0,-0.0578684520765166,0,-0.0596200709447132,0,0,0.0339621436931845,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206821784901381,0,0.0896458093125748,0,0,0.178236457636768,0,0,0,0,0,0,0,0,0,0,0,0,0.103310128711084,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00228634536709199,0,0.430174961206953,0,0,0,0,0.0438297381402646,0,0,0,0,0,0,0.041458870324864,0,0,0,0,0,0,0,0,0,0,0,0.213800721606691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357413624320368,0.0394596630314446,0.0429121989511326,0.107427351103019,0,0,0
X388.HK.EQUITY,0,0,0.382679124800268,0,0,0,0,0,0,0,0,0,0,0.00299306301184399,0,0,0.0845417141153707,0,0,0.0378581691051775,0,0,0.0516981726677883,0,0,0,0,0,0,0,0,0.0734833768953591,0,0,0,0,0,0,0,0,0,0,0,0.0436283816430033,0,0,0,1.73472347597681e-18,0,0,0,0
