,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.34781216036234,0.0821834702721734,0,0,0,0.128449419574103,0,0,0,0,0,0,0.26321462937178,0,0,0,-0.031071353072737,0,0,0,0,0.036707493524072,0,0,0,0.0763796295772188,0,0,0,0,0,0,0,0.0132217188397917,0,0,0,0,0,0,0,0,0,0,0.0199985351719933,0.0358392249675355,0,0,0
X601939.CH.EQUITY,0.0415036624688489,0,0,0.0546031218991946,0,0,0,0,0,0,0,0.0473850758492808,0,0.193009654439981,0,0.405983263495613,0,0,0,0,0,0,0,0,0,0,0,0,0.000820503697026107,0,0,0,0,0.106887587219772,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.136910044153337,0,0,0,0,0
X601318.CH.EQUITY,0.0177545263416957,0,0,0,0,0,0.187283139055509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108891609891059,0,0,0,0,0,0,0,0,0.153821510720285,0,0.104311727383616,0.0181798576683118,0,0,0,0,0.106221727744446,0,0.256308362711705,0,0.0266486857412509,0,0,0,0,0,0,0,0,-0.0351335584690572
X601288.CH.EQUITY,0.376352941629937,0,0,0,0.402441400353648,0,0,0,0,0,0.0635602139733589,0,0,0,0,0.00343779114803038,0.0712992086829085,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0360318631581288,0,0,0,0,0,0,0,0,0,0,0,0.000174398837890502,0,0,0,0,0,0,0.0232521488237314,0,0
X601988.CH.EQUITY,0,0,0,0.226763562062375,0,0,0,0,0,0,0.0919365811807148,0,0,0.187713483925826,0,0,0,0,0,0,0.104236429544054,0,0,0,0,0.023223760522311,0,0,0,0.0954530956653655,0,0,0,0,0.108257917957477,0,0,0.0936929545891581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.243134935036659,0,0,0,0,0,0,0.275603145828174,0,0,0,0,0.166647887490888,0.721978710576653,-0.401172179360649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362352455215236,0,0,0,0,0,0,-0.143305080784884,-0.199322226143842,-0.00755019410981626
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.145651678656535,0.174139165154085,0,0.00298542945031215,0,0,0,0,0,0,0,0.279496829953049,0,0,0.266624524863563,0,0,0.217149980490063,0,0,0,0,0,0,0.143507425622639,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.118563474873296,0,0,0,0,0,0.112467259847344,0,0,0,-0.142170400941895,0,0,0,0,0,0,0,0,0,0,0,0.0825291353590944,0,0,0,0,0.103343043891383,0,-0.385117129997365,0,0,-0.107368784825358,0,0.305885178159891,-0.0776400600831741,-0.0785630937288044,0,0,0,1.2363119678009,0,0,0,0,-0.0555854815715967
X601328.CH.EQUITY,0,0,0,0.168416695602954,0,0,0,0,0,0,0,0,0,0.0571932188775589,0,0,0.0279844431964777,0,0,0,0.223651455420827,0,0,0,0,0,0,0,0,0.110293254103376,0,0,0,0,0.139871608669993,0,0.0445756575955435,0,0,0,0,0,0.0386712500932677,0,0,0.240004973445438,0,0,0,0,0,0
