,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0959757397466816,0,0.367055279323922,0.074269820212309,0.0482098735011515,0,0,0,0,0,0,0,0,0,0,0.103136452625231,0,0,0,-0.104305980397639,0,0,0,0,0,0,0,0.0735532131580112,0,0.0616064563708875,0,0,0,0,0,0,0,0,0,0.0479357380867314,0,0.0682096064931851,0,0,0,0.113205990686972,0.0201807122220991,0.278261345626178,0.0827869244015638,0
X601318.CH.EQUITY,0,0,0.0482032379344688,0.154569169215588,0,0,0,0,0.126923857838788,0,0,0.0649979262316963,0.0223179744598292,0,0,0.019271328061618,0,0.123807543822672,0,0,0.181854638447437,0,0,0.119931772232731,0,0,0,0,0,0,0.0572494518028187,0,0,0,0.00564923223542275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120332628307926
X601939.CH.EQUITY,0,0,0,0,0.215816380093288,0,3.46944695195361e-18,0,0,-0.0372263744223016,0,0.151458484755403,0,0.0518368842257455,0,0,0,0,0.127623886128554,0.00836605725637927,0,0,-0.0205619734172551,-0.147745555230663,0.484074737882427,0,0.142662683851121,0,0,0.0283806396964206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437735229649104,0
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.111265573897437,0,0.0872709012901295,0,0,0.140948073361347,0,0.314813098036628,0,0,0,0.0661748604322298,0,-0.0065087828188041,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.13129151400621,0,0,0,0,0,0,0,0,0,0,0,0,0.0724562444140746,0,0,0.102922359009631,0,0,0,0,0,-0.0719467065173828,-0.0696800904465224
X601628.CH.EQUITY,0.133456738452366,0,0,-0.0328239168237088,0.0337648540080019,0,0,0,0,0.13699150989758,0,0,0,-0.110725702338533,0,0,0,0,0,-0.0526025335235574,0,0,0,0.0721933876263293,0,0,0,0,0,0,0,0,0,0,0,0.656171864906926,0,0,0,0,0,0,0,0,0,0,0,0.107887396858017,0,0,0,0.144046744279314
X1299.HK.EQUITY,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.145263126358227,0,0,0,0,0,0,0,0,0,0,0,0,0.103741371985758,0,0,0,0,0,-0.26778165270737,0,0,0.00125785545150307,0,0,0,0,0,0,0.0780170416572087,0.301272492229986,0,0.160628249814773,0.0689736463441347,0.106961658884033,0,0.0521497486713853,0,0,0,0,0,0
X601988.CH.EQUITY,0.0341870610262729,0,-4.33680868994202e-19,0.196977944111899,0.450491791705759,0,0,0,0,0,0,0,0.106595622873448,0,0,0,0,0,0,0.0993698007313185,0,-0.0581453472309424,0.169226361515465,0,-1.73472347597681e-18,0.249743697285111,0,-0.0863168606493534,0,-0.0748499424563099,0.128130225641179,0,-0.105652711923736,0,0.0855109431637172,0,0,0,0,0,0,0,0,0,0.0217603495745828,0,0,0,0.186146103985896,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0158800412747466,0,0.0406558910464007,0,0.018416094137109,0,0,0,0,0,0,0,0,0,0,0.203884072273838,0.107838114247678,0.157793393832491,0,0,0,0,0,0,0.0311329806380482,0,0,0,0,0.00375108819166426,0,0,0,0.245029511321736,0,-0.0700298897460216,0,0,0.189358894732396,0,0,0,0.059424025216022,0,0,0,0
X388.HK.EQUITY,0,0,-0.124497429284384,-0.0158495566925899,0,-0.152779518830967,0.16016719364633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870162265295927,0.484850687136094,0,0,0,0,0,0,0,0,0.11387227186219,0,0,0,0,0,0,0,0.141468923988709,0,0,0,-0.00569439156205809,0.0730875249846503,0,0,0,0,-0.00988796426816419,0
