,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.182337075361049,0.102819638022398,0,0,0.340565030585329,0,0,0.0134135727743734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228353432783434,0,0,0,0.0925020394427003,0,0,0,0.11006350314867,0.0518200910839088,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392700212737854,0.00420760518647653,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0581701764257941,0,0,0.243161441686455,0,0,0.304360748639257,0,0.0357984613259088,0,0.0427938577774341,0.0125690734051452,0,0,0.188318677465977,0,0,0,0,0,0,0,0,0,0,0,0.0632375729658819,0,0,0,0.238701484559495,0,0.00239446949985858,0,0,0,-0.0540426685266033,0,0,0,0,0,0,0,0.010201180048371,0,0
X600036.CH.EQUITY,0,0.00582398757647466,0,0,0,0.155617958981424,0,0,0,0,0,0.105306691017793,0,0,0.0703065651131729,0,0,0,0,0,0,0,0,0,0.0678423970547518,0.185890234862309,0,0.0469553107376337,0,0,0,0,0,0,0,0,0,-0.136458670543043,0,0.0504519851232793,0,0,-0.0753641749307562,0,0,0,0,0,0,0.249002620258967,-0.0528660873793753,0
X601939.CH.EQUITY,0.635992925741627,0.0314625270281606,0,0,0,0,0,0,0.155775910155955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156038446176327,0,0,0,0,0,0,0,0,0.101542904691296,0.097203630034493,0,0,0,0,0,0.0255597817256512,0,0,0,0,0,0.0939724588577335,0,0
X601288.CH.EQUITY,0,0,0,0.132444790561561,0,0,0,0.416590652838125,0,0,0.0072972506883545,0,0,0,0,0,0,0.067606213725408,0,0,0,0,0,0,0.0470505148361848,0,0,0.0506187762946278,0,0,0,0,0.0989482777660971,0,0,0,0,0,0,0,0,0.0922635638454702,0,0,0,0,0,0,0,0,0,-0.0679535166854507
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.128071375187587,0.214532525318431,0,0,0,0,0,0.139864906068698,0,0,0,-0.23121896017466,0.147439921483908,0,0,0,0,0,0.0255829272632052,0,0,0.126810226028475,0,0,0.00151868259387301,-1.0842021724855e-19,0,0,0,0.0472747419603,0,0.141636188438003,0,0,0,0,0,0,0,0.312761220929905,0,0,-0.0460726558284679,-0.00699480346803754
X601628.CH.EQUITY,0,0,-0.143083802019359,0,0,0,0,0,0,0.0970819908467027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496810416748268,0.098958882305756,0,0,0,-0.042465638386232,0,-0.0832249001044677,0,0,0.370440155579889,0,0,-0.000517341731346821,0.369276461624675,0,0,0.0497878312969652,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.194478776248597,0,0,0,0.342933785026171,0,0.0764415407598344,0,0,0,0,-0.00384671022403304,0.0560679012289219,0,0,0,0,0,0.120813342524965,0,0,0,0,0,0.123756959284889,0,0,0,0,0,0,0,-0.231750527574183,0,0,0,0,0,0,0.0365128318555441,0,0,0,0,0,0.0423088156000786,0,0,0.0348834782184627,0,0,-0.0644667331952108
X5.HK.EQUITY,0,0.250140974915798,0,0.0832094926633907,0,0,0,0,0,-0.130241561052173,0.0270687335616378,0,0.0553624051706851,0,0,0,0,0,0,0,0,0,0,0.252800540492484,0,0,0.10168643217637,0,0,0,0,0,0,0,0,0,0,0.239487525602066,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286195933434553,-0.0139274152789092
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925221814446644,0.263319812286939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110910212010304,-0.0427642948252711,0,0,-0.1592865096249,0,0.0779973638660935,0,0,0,0,0,0.164564781102839,0,0.104554770323204,0,0,0,-0.479255861360698,0
