,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.301086211146883,0,0,0,0,0.407608644907023,0,0,0,0.00240822290946064,0,0,0,0,0,0,0,0,0,0,0,0,0.120171762128322,0.0651050210780975,0,0.0535550293494859,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0834785715422949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.329710601358213,0,0,0.167850651145077,0,0,0.0159101024741333,0,0,0,0,0,0,0.139182450825774,0,0,0,0.0177236715027453,0,0,0,0,0,0,0,0,0,0.161115660494535,0,2.71050543121376e-20,0,0,0,0.0924434297204134,0,0,0,0,0,0,0,0,0.00682371489881956,0,0.0322077561317451,0,0,0,0,0
X601939.CH.EQUITY,0.416777341937855,0.0692927403036699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150414216226728,0,0,0,0,-0.129061304320055,0,0,0,0,0,0,0,0.163656761590925,-0.00272429328656498,0,0.267738185393018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257569221698903,0,0.0541428016799772
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.485350046370948,0,-0.0777759144030774,0,0.0826453265976601,0,0,0,0,0,0.05028758672171,0,0.0614150324283434,0,0.0203653790260039,0.0980278676530382,0,0.078646341435537,0,0,0,0,0.108320617365031,0,0,0.0312256601091969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537102887498367,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.184344873347733,0,0.131988754877186,0,0,0,-0.0735584121471833,0.198409847153408,0,0.065003714485041,0,0,0,0,0,0,0,0,0,0.0779326298750183,0.0310802626697048,0,0,0,0.0679135943638739,0,0,0,0,0,0,0,0.00827817608383969,0,0,0,0,0.0481845733188915,0,0,0,0,0,0,0.368479628344598,0,0.0402271110238592
X1299.HK.EQUITY,0,0,-0.0769788702128228,0,0,0,0,0,0,0.176853839909053,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.209199635728984,0,0.157908749769808,0,0.0328818759668413,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.181958391032263,0,0.0282176218387628,-1.73472347597681e-18,0,0.127650473286044,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.145313023779625,0,0,0,-0.00686949361453974,0,0,0,0,0,0,0,-0.0279842038411303,0,-0.198320547049034,0,0,0,0,0,0,0.138916511535333,0,0,0,-0.110858941583865,0,0,0,0,0,0,0,0,0.589277036077765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761319141214242
X601988.CH.EQUITY,0.140879551594034,0,0.0584471894851199,0.530457331801875,0,0,0,0,0,0.0646674046463846,0,0,0.171627532901742,0,0,0,0,0,0.0311545567014308,0,0,0,0.106955713290146,0,0,0,0,0,0.0755400108019701,0,0.0366914790472224,0,0,0,0,0,0.0599139814881043,0,0.025167209212582,0,0.0183774196074732,0,0,0,0,0,0,0,0,0,0.0389450112702314,0
X5.HK.EQUITY,0,0.259690536187669,0.0188942294329408,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0657550703605288,-0.0844642053193348,0,0,0,0,0,0,0,-0.185920323926886,0.141949913313155,0,0,0.138507406547444,0.0797420296033453,0,0,0,0,0,0.105814399550398,0,0,0,0,0,0,-0.0215836063948766,0.000193872127988623,0.165339664068899,0.169339756544898,0,0,0,0,0,0,-0.00603253653091409,0,-0.127215730416182
X388.HK.EQUITY,0,0,0,0,-0.22843260547917,0.191133204792699,1.73472347597681e-18,0,0,0,0,0,0.0278993464569035,0,0,0,0,0,0,0,0,0.518788704647997,0,0,0,0,0,0.0265763411295461,0,0,-1.73472347597681e-18,0,-0.140953664009159,0,0,0,0,0,0.181831862593093,0.123599816790859,0,0,0,0,0,-0.202604026558879,0,0.0815870272052925,0,0,-0.0655985274791047,0
