,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.034455553641177,0,0,0,0,0,0,0,0,0,0,-0.00193421434975579,0,0.536662373084735,0.789840210088561,-0.107316799839351,0.010887370309414,0,0,0.207392819143082,0,-0.234035948843862,0,0,0,0,-0.324460440108872,0,0,0,-0.0450260800248284,-0.0802060625705914,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.20797812619246,0,0,0,-0.0185291642460024,0,0,0,0,0,0,0,0.0854488411422639,0,0,0,0,0,0,0,0,0,0,0,0.0325486369983898,0,0.0707734722180614,0,0,0,0,0,0.245999518311815,0,0,0,0,0,0,0,0.0982371562682731,0,0,0,0.218548667428771,0,0.0818516462949054
X601939.CH.EQUITY,0,0,0,0.826022142547965,0,0,0,0,0,0.0184503189342215,-0.0766605676541779,0,0,0,0,0,0.0687918673045841,0.0735597461786104,0,0,0,0.0017028902042047,0,0,0,0,0.0551922175206939,0,0.0301299024002386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217931389477167,0,0,0,0,0.0280939871996689,0.0350509404034458,0,0
X601288.CH.EQUITY,0,0,0.871785148143794,0,-0.0766463556000323,0,0,0,0,0,0,0,0,0,0,0.0353336023107516,0.0264154969866239,0.167007684366437,0,0,0,0,0,0,0,-0.0956301690033153,0.0365001671212659,0,0,0,0,0,0.00680980143364106,0,0,0,0,0,0.0160817166622416,-0.113876333558091,0,0,0,0,0,-0.0196472192651977,0,0,0,0,0.00740498536985095,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0272987263518935,0.0579903755844655,0,0.374573085368638,0,0,0,0,0,0,0,0,0,0.124237811622228,-0.0375730845256549,0,0,0,0,0,0,0,0,0,0,0,0.475727722671148,-0.156000392720046,0,0,0,0,0,0,0,0.101052874314403,0,0,0.0477628243830177,0,0,0,0,0.0950510160379267
X600036.CH.EQUITY,0,0,0.383823989260644,0,0,0,0,0,0.0189904859118908,0,0,0,0,0,0,0,0.125795001947915,0,0,0.00148580931472839,0.00715610704188455,0,0,0,0,0,0.186277860904683,0,0.176596745264139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194951043470718,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00123366756882062,-0.145563109525243,0.0804129989000974,0,0.0274735943807866,0,0,0,-3.46944695195361e-18,0,0.0374888432893297,0,0,0,0,0,0,-0.0746039556013768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105523065524208,0,0,0.0104334905744301,0,0,0,0,0,0,1.01468579649986,0.0373504663289864,0
X1299.HK.EQUITY,0,0.0478072622450727,0,0,0.218133943971982,0,0,0,0,0.204892338408514,0.0420102982830421,0,0,0,0,0,0,0,0,0,0,0,0,-0.225506007296279,0,0,0.315156170026301,0,0,0.165220344357392,0.194725628748203,0.164365715392526,0,0,0,0,0,0,0,0,0,0,0.000376739582378658,0,-0.107332563289441,0,0.170314275413279,0,0,0,0,0.0581579797846051
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258816000837221,0,0,-0.241493226969072,0,0,0,0.103563078353024,0,0,0,0.296877306947827,0.365969091932486,0,0,0,0,0,0,-0.165704491594979,0,0,0,0,0,0,0,0.0639298934864595,-0.122809879012327,0,0,0,0,0,0,0,-0.0851943554086943
X388.HK.EQUITY,0,0,0,0,0.308564922184641,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365023293527118,0,0,0,0.285206502431027,0,0,0.250623993620464,0,0,0,0,0.0709778701341394,0,0,0,0,0,0,0,0,0,0,0,-0.0962675317286782,0.130514241347958,0,0,0,0,0,0,0,0.10907969079569
X601066.CH.EQUITY,0,0.0104554106132888,0,0,0,0,0,0,0,-0.00993079122097565,0,0.444988566495012,0,0,0,0,0,0,0,0,0.0198218092406769,0,0,0,0.296831397903607,0,0,0,0,0,0,0,0,0.0413887541248051,0.0169795748275572,0.0939051884358555,0,0,0,0,0.0890927480267552,0,0.0226380722495378,0.0183573033365386,0,0.0101041153050535,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0708375842168673,0,0,0,0,0.0659899500826185,0.190133884303326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276532773896543,0,0,0,0,0,0,0,0,0.366730208914279,0.091987469753878,0,0,0,0,0,0,0,0,0.0594323731923229,0,0.129705563747843,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.227575531424951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24301229158508,0.0610853480438534,0.000350926226111802,-0.157901754196643,0,0,0,0,-0.0801604685047419,0,0,0,0,0.103399098177129,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.356723468568084,0,0,0,0,0,0,0,0,-0.0085780591843561,0
X601166.CH.EQUITY,0,0,0,0,0,0.205169792120129,0.183590995243825,0,0,0,0,0,0.0482338586231449,0,0,0,0.011482116895945,0,0.00212235434498848,0,0,0.0641166407210859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018988630338049,0,0.0371945713004504,-8.67361737988404e-19,0,0,0,0,-0.00732698232797029,0,0,0,0,0,0.454658037473057,0,0
X601328.CH.EQUITY,0,0,0,0.0669632400810567,0,0.0459950129468001,0.0211656826198689,0,0,0,0,0,0,0,0,0,0.0446960418886738,0,0,0,0,0.415024668636169,0,0,0,0,0,0,0,0,0.00771462258797848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252345262589652,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.107693359077705,0.0931669411590208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103152398035117,0,0,0,0,0.0206053580536128,0,0.0270946330967148,0,0,-0.0474135757220824,0,0,0.06887264531243,0.10888679289581,0,0,0,0,0,0,0,0,0,0,0,-0.01514391717787,0,0.192719968891225,0,0,0,1.73472347597681e-18,0,0
X600000.CH.EQUITY,0,0,0.175533294556599,0.144953178610375,0,0.168447942474726,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121281325087197,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0.697793971478604,0,0,0.0795805861059758,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0789628069821786,0,0.194631619256193,0,0,0,0,0,-0.021574044091773,0,0,0,0,0,0.0878104344718754,0,0,0,0.204511719857783,0,0,0,0.0516131442545423,0,-0.077008497173832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128151367000346,0,0,0,0,0,0,0.198254069704933,0,0,-0.0979118787253472,0
X000001.CH.EQUITY,0,0.142582734237883,0,0,0,0.111219084937713,0,0,0,0,0,0,0,0.124983097379945,0,0,0.124914073626031,0,0,0.06884458708628,0,0,0,0,0,0,0,0.0717262092462659,0.136025921961805,0,0,0.0183402486897868,0,0,0,0,0,0.0251640965893866,0,0.0333848950868072,0,0,0.0434864123450687,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-2.77555756156289e-17,0.0802478141717948,0.161588483871434,0,0,0,0,0,0,0,0,0,0,0,0.4751686294092,0.019731480909526,0,0,0,0,0,0,0,0,0.0214414211264188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070432043445357,-0.0369082200759045,0,0,0,0,0,0,0,0
