,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.158239904836507,0.536658069095579,0,0,0,0,0,0,-1.73472347597681e-18,0.0872598037772704,0,0,0,0.19282279151701,0,0.0193629215238047,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303305761852989,0,0,0,0,0,0.0568187592900162
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.106433330293589,0.310365968457304,0,0,0,0,0,0,0,0.262622082417913,0,0,0.0869524190972494,0.0598329438993957,0,2.71050543121376e-20,0,0.00343019902372335,0.0949107162011864,0,0,0,0,0,0,0,0,0.00916588189324274,0,0,0,0,0.0308397121201988,0,0.0104528911129093,0,0,0,0,0,0.0158714013647516,0,0,0
X601939.CH.EQUITY,0.031251991218915,0,0,0.605386889497762,0,0.0663867837610041,0,0,0,0.116780238638388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418987055877803,0,0,0,0,0,0,0,0.12229906731311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.17417816703991,0.153689822899913,0,0.369228529756478,0,0,0.0532268260195467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19681047402028,0,0,0,0,0,0.110813149077434,0.00304752278106045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.144132065572781,0,0.353661993878429,0,0.0756165034242277,0.0313003939548517,0,0,0,0,0,0,0,-0.0182089562236932,0,0,0,0,0,0,0.0108929142915323,0,0,-0.159270843363644,0,0,0,0,0,0,0,0.11538781406352,0,0,0.260729930373806,0,0,0,0,0,0,-0.0991577703791303,0,0.0475939486723007,0,0
X601988.CH.EQUITY,0,0,0,0,0.324983609691427,0,0,0,0.199231097896878,0,0,0,0,0,0,0,0,0.0287597139987092,0,0,0,0,0,0,0.0604727069901395,0,0,0,0,0,0,-0.166761025143664,0,0.0890596750822616,0,0,0,0,0,0,0,0.10878235237535,0,0,0,0,0,0,0,-0.151673913353078,0
X600036.CH.EQUITY,0,0.120886329627278,0,0,0,0,0,0,0,0.421895454502874,0,0,0,0,0,0,0.153619092274332,0.0593361387364763,0,-0.12985664852391,0,0,0,0,0.0759199869412506,0,0,0,0,0,0.214280108696435,0,-0.0380299837213378,0,0,0,0,0,-0.0692001298790642,-0.165546311314384,0,0.124602474721331,0,0,0.198827010500858,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.1961760446701,0,0,0,0,0,0,0,0,0,0.0109562499522061,0,0,0.13821524306693,0,0,0.0759163247701309,0,0,0,0,0.0231941009681945,0,0,0.0470624729213168,0,0.0995641440261174,0,0,0,0,0,0.463410545740037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0309244875798109,0,0,0,0,0,0,0,0.132886946915072,0,0,0,0,0.404392101808581,0,0,0,0,0,0,0,0.00351307624284809,0,0,0,0,0,0,0,0,0,0.0668291324927964,0,0,0.180056596559571,0,0,0.185604586149953,0,0,0.073397784817979,0.0478272579883665,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.207950771571848,0,0,0,0.417758398132012,0,0,0,0,-0.0415995121164369,0.499201042429918,0,0,0,0,0,0,0,0.0471483393326682,0.147608899212713,0,0,0,0,0,0,0,0,0,0,-0.0366861054114588,-0.048435302278115,0,0,0,0,0,0,0,-0.116781615227704,0,0,0,-0.122254637678464,0,0,0,0,0
X601166.CH.EQUITY,0.196065461419186,0,3.46944695195361e-18,0.235957398681926,0,0,0.0332869119250879,0,0,0,0,-0.0682000698220467,0.190854555447179,0,0,0,0,0,0,0.047641227745454,0,0.0760865235135542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342227307168978,0,0,0,0,0,0.109290956362486,0,0,0,0,0,0,0,-0.0753791128861626,0
X601319.CH.EQUITY,0,0,0,0,-0.141812050221914,0,0,0,0,0.0655115869627851,0,0,0,0,0,0.051354921680672,0,0,0.0483033044191015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287487659687531,0,0,0,0,0.201859774959863,-1.35525271560688e-20,0,0,0,3.46944695195361e-18,0,0,0,0.199298438274459,0,0.0264109460248459,0,0.0247726011753458
X600000.CH.EQUITY,0,0,0,0,0.0135976852328026,0,0,0,0,0.149399840811925,0.551041605081583,0,0,0,0,0,0,0,0.0929623288368164,0,0,0,0,0,0,0,0.200149679116464,0,0.0365995371935941,-0.0675711713522561,0,0,-0.125488619901552,0,0,0,0,0,-0.0503804304034914,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.039294002908942,0,0,-3.46944695195361e-18,0,-0.00111090483497966,0,0,0.086501235265919,0,-0.25133885829618,0,0,0,0,0,0,0,0,0,0,0.124375369168695,0,0,0.34994682835174,0.286707283475293,0,0,0.0584548463724348,0.0121457088516915,0.385584227543438,0,0,0,0,0,0,0,0,0,0,0,-0.203180708576955,0,-0.125360265108541
X11.HK.EQUITY,0,0,0,0,0.0335849563785278,0.352778518693694,0.0120551669249476,0,0,0,0,0,0,0,0,0,0,0,0,0.0765064638355964,0,0,0,0,0,0,0,0,0,0,0,0.51242370743773,-0.150123889933174,0,0,0,0,0,0,0,0,0,0.286901997699409,0,0,0.166066322178299,0,0,0,0,0
