,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X600606.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.134731952800062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841821266121252,0,0.440027734587897,0.365081924870539,0.0131091915577799,0,0,-0.0718115542922395,0,0,0.197422897244016,0,0,0,0,-0.297479794595416,0,0,0,0,0,0,0,0.0593985069462865,0,0,0,-0.344135027938281,0,0,0.0788752632818304,0
X601318.CH.EQUITY,0,0,0,0,0,0.184942485490213,0,0,0,0,0,0,0,0,0,0,0,0.0939653272611719,0.0530884520126823,0,0,0,0,0,0,0,0,0,0.00417442034655281,0.0197945321673408,0,0.0682042153581229,0,0,-3.46944695195361e-18,0,0.237071383132421,0,0,0,0,0.0755053042433773,0,0,0,0,0,0,0,0.216615535490024,0,0.104867423863234
X601939.CH.EQUITY,0,0.067674809032965,0,0.806941039584003,0,0,0,0,0,0.00207354370499548,0,0,0,0,0,0,0.0829616835384071,0.0179287535357979,0.057126202944903,0,0,0.00324776725137879,0,0,0,0,0.0105760736283856,0,0,0,0.0100214061380707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.919221418806748,0,-0.0620318243033418,0,0,0,0,0,0,0,0,0,0,0,0,0.147486671772033,0,0,0,0,0,0,-0.0986917362608009,0,0,0,0.0232918479111525,0,0,0,0,0,0,0,0,0,0.0178972778433521,-0.0822624351593036,0,0,0,0,0,0,0,-0.0484805629804895,0,0,0,0
X601628.CH.EQUITY,-0.0101699094056251,0,0,0,0,0,0,0,0,0.0381967549140576,0,0.393569359117668,0,0,0,0,-0.0287537298434544,0,0,0,0,0.120959928388025,0,0,0,0,0,0,0,0,0,0,0,0,0.467551899384169,-0.12252621826248,0,0,0,0,0,0,0,0,0,0.00994530024801089,0.08404508978789,0,0,0,0,0.0869372982142912
X600036.CH.EQUITY,0,0,0.381993087543159,0,0,0,0,0,0.0199637522631083,0,0,0,0,0,0,0,0.125575930546504,0,0,0.00150399145147807,0.00716183059361498,0,0,0,0,0,0.191282518918149,0,0,0,0.178540609078233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196149056862299,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,-0.0706834803234151,0.128926385746745,0,0,0,0,-0.0388697031369744,-0.0668721598121208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110489038527904,0,0,0,0,0,0,0,-0.0362844406759182,0,1.0625247870159,0.0224227672057345,0
X1299.HK.EQUITY,0,0,0,0,0.261926969619962,0,0,0,0,0.189858573676756,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243029288629369,0.0790840990642644,0,0.401384891353523,0,0.185989798418792,0.168460056765865,0,0.113068178183793,0,0,0,0,0.0117610954911568,0,0,0,0,0,0,0,-0.0923561185594488,0.106922013415981,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125679907361808,0,0,-0.0416268008803471,0,0,0,0.0354039185486959,0,0,0.326517175142843,0.274557374120343,0,0,0,0,0,0,0,-0.281459400992036,0,0,0,0,0,0,0,0,0.0245871229399603,-8.67361737988404e-19,0,0,0.281001975510899,0,0,0,-0.0278206654140575
X388.HK.EQUITY,0,0,0,0,0.299946378968039,0,0,0,0.105667835859618,0,0,0,0,0,0,0.0847884200822303,0,0,-0.39174095519816,0,0,0,0.2798387281686,0,0.202522907657669,0,0,0,0.0108237530945376,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168290181173367,0,0,0.213927155546738,0,0,0,0,0.0723155280154999
