,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601658.CH.Equity,0.159372728512157,0,0,0,0,0,0,0.0349257839367836,0,0,0,0,0,0.219288448275329,0,0,0.38496543701484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124091898153065,0,0,-0.0595130692064004,0.0727623262560664,0,0.010250026182825,0,0,0,-8.67361737988404e-19,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.14852295594489,0,0,0,0,0,0,0.0170929250900081,0,0.0526419822596175,0,0.0284384711629295,0,0,0,0,0,0.127569310644871,0.0765013522122793,0,0,0.00662529711570772,0,0,0,0,0,0,0,0,0.115972930793792,0,0,0,0.0576407823119197,0,8.67361737988404e-19,0.0357812133664516,0,0,0.0298318520849791,0,0.337530413444474,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497016976425594,0,0.131538555160777,0,0,0.0898901175921584,-5.42101086242752e-20,0.091709007588961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159398251988299,0,0,-0.0291258541655018,0,0,0,0,-0.0245083755213802,0.170899051373312,0,0,0,0
X000001.CH.EQUITY,0,0,0.0682863211305978,0,0.199780794341097,0.529841001556729,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0233009594077195,0,0,0.0745804449578802,0.0885767122927313,0,-0.0176344887122386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26886545888962,0
X601066.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0.00957345865658405,0,0,0,0,0.728875314318506,0,0,0.0721249080061559,0,0,0,-0.131116050448671,0,0,0,0,0.00811125959141665,0,0,0,0,0,0,0.0329754691567855,0.0377807707573469,0,0,0,0,0,0.13192458133176,0,0,0,0,0,0,0,0,0,0,-0.0169358025595384,0,0
X000002.CH.EQUITY,0,0,0,-0.288962300617197,0,0,0,0,0.223511011544651,0,0,0.171043741039336,0,0,0.362988838087573,0,0,0,0,0,0.107673020336958,0,0,0,0,0,0,0,0,-0.0809442311459496,-0.0826677540455844,0.09522470590904,0,0,0,0.0557731143318589,0,0,0,0,0,0,0,0,0.0706375528506729,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.106766410204014,0,0,0.0209753055021768,0,0,0,0,0.0547968247086823,0,0,0.00844825060812131,0,0,0,0.0887048149001012,0.212513458011372,0,0,0,0.250067602381305,0,0,0,0,0,0,0,0,0,0,0.191351794008429,0,0,0,0.0371497308335147,0,0,0,0,0,0,0,0,0,0,0.0505675254837178,0,0,0
X601601.CH.EQUITY,0,0.318119690661076,0,0.309588862950422,0.164817260076982,0,0,-0.0182639249143704,0,0,0,0.0392559320508254,0,0,0,0,0,0,0,0.130952228818367,0,0,0,0,0,0.0710221529481514,0,0,0,0,0,-0.0773952780385763,0,0,0.152685775416602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107386585643901,0
X600000.CH.EQUITY,0.0243211108528607,0,0.205408116164292,0,0,0,3.46944695195361e-18,0,0,0,0.459468331183063,0,0,0,0,-0.00404714558806778,0,0,0,0,0.00797168394034201,0,0,3.46944695195361e-18,-0.00877491151537754,-0.09683556464493,0,0,0,0,0,0,0,0,-0.0868732433102597,0,0,0,0,0,0.676539560713271,0,0,0,0,0,-0.0625189793217666,0,0,0.291576636407481,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0062143768822016,0,0,0,0,0.0859766584548985,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.136515325001501,0,0,0,0,0,0,0.135291383416811,0,0,0,0,0,0,-0.0710528634274072,0,0.203715155122355,0,0,0,0.114301151265289,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539343349698733,0,0,0,0,0,0,0,-0.228520336992928,0,0,0,0,-0.162139433142282,0,0,0.393508464144904,0,0,0,0,0,0,0.175875915553249,0,0,0.139963955504375,0,0.152938839545679,0,0,-1.73472347597681e-18,0.254260909380382,0,0,0,0,0.00947903347542352
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101182570930225,-0.0540887701440381,0,0,0,0,-0.035771484644265,0,0,0,0,0,0,0,0,0,0,0,0,0.547088712263109,0,0,0,-0.0184474936797082,0,0,0,0,0,0,-0.0199099970210685,0,0,0.3394944517735,0.0426037375092316,0,0,0.0242666388915095
X600016.CH.EQUITY,0,0,0,0.0952476457771612,0.025735344902523,0,0,-0.0265667126335668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192965563517561,0,0.0991961140577349,0,0.320273088331318,0,0,0.115291158818932,0.0214647286157695,0,0,0.0705888140683927,0,0,0.0405122022447025,0,0,0,0,0,0.0132878353741202,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0906514059600511,0,0.285837976384294,0,0,0,0,0,0,0.013535549718245,0,0,0,0.0938062300505718,0,0,0,0,0,0.0249958026539583,0,0,0,0,0,0.0663615416728182,0,0,0,0,0.0281278563992621,0,0,0,0.153927477448718,0,0.0572912705878767,0,0,0.409986359051337,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0233682649422497,0.0260647138042442,0,0.0741562304267061,0.0291478942777341,0,0,0,0,0,0,0,0,0,0.0990015054732252,0,0.0464237131403745,0,0,0,0,0,0,0,0.138280372833788,0,0,0,0,0,0,0.17599248335132,0,0,0,0.151524201570891,0,0,0,0.0989529140511834,0.00315427563052183,0,0,-4.33680868994202e-19,-0.0782532862318337,0
X002142.CH.EQUITY,0,0,0,0,0,0.797328431342698,0,-0.245479180147646,0,0,0,0,0,0,0,0.0695666683864855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186009366212703,0.191468313209467,1.38777878078145e-17,0,0,0,0,0.0531848828632873,0,0,0,0,0.0508092244936149,-0.0638929699856845,0.16278780350275
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.249733760366611,0.0727257456790577,0,0,-0.275525117218545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30374084743111,0,0,-0.078898095078843,-3.46944695195361e-18,0,0,0,0,0.329222465479222,0,0,0,0.141293706988416,0,0,0.0826716830001343,0,0,0,0,0.129299859643724,0,-0.0311117035631616
X600048.CH.EQUITY,0,0.0800639793372194,0,0,0.154685073601385,0.116436104728351,0,0,0,0,0,0,0,0,0,0.463006719251527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215853393589225,0,0,0,0,0,0,0,0,0.00747927500057335,0,-0.0193177254080189,0.10499441033278,0,0,0,0,0,0,-0.107463512103751,0
X601818.CH.EQUITY,0.0872234023524815,0,0,0,0.0981985247775103,0,0,0,0,0,0.110023477083929,0.152702522689648,0,0,0,0.070120947870998,-1.73472347597681e-18,0.110476579033305,0,0.0549342151691065,0,0,0,0,0,0,0,0.0378898727278903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234573645160659,0,0.0632747708687263,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.454071340404002,0,-0.150465352303671,0,0,0.221197628102701,0.230300166264749,0,-0.0669987475995153,0,0,-0.00267867254365333,0,0,0,0,0.0681981675983351,0,0.401601707076412,0,0,0,0,0,0,0,-0.119984750535024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550353928874295,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0679613541725675,0,0,0.0728128311796149,0,-0.0647254095567662,0,0,0,0,0,-0.0354733284322414,0,-0.193007401556065,0.256644384576382,0,0,0,0,0,0,0,0,0,0,0.366957610972606,0,0,0,0,0,0.194838405722881,0,0,0,0.118132797887565,0,0,0,0,0,0,0,0.0265795368062696,-0.0556847022985812,0
X2007.HK.EQUITY,0,0.157821300481219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.819783488625269,0,0,0,0,0.207888172561865,0,0,0,0.0327618505478076,0,0.38093038015608,0,0,0.285267694009866,0,0,0,0,0,0,0.408659476735039,0,0,0.188097388274701,0,0,0,-0.0545651698702723,0,-0.0966197407618753,0,0,0,0.101031973789172,0.0778664253453028
X600999.CH.EQUITY,0,0,0.0256592969378319,0,0,0,0,0,0,-0.0211169169061166,0,0,0,0,0.0138613960373973,-0.225235973833613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406658334272678,0,0.126500727205013,0,0,0,0,0,0,0,0,0,0.171310112289312,0,-0.0278347785088276,0.0966881429613892,0
X601688.CH.EQUITY,0.0740099556943659,0,0,0.101813687370619,0,0,0,0,0,0,0,0,0.181345651087135,0,0,0,0.0112297557441733,0,0,0,0,0.254105445476611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173303866505561,0,0,0,0.141820384413039,0,0.0179698580671608,0.0757566557184791,0,0,0.104763514106616,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.0483335664384726,0.180543107648117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126583198918745,0,0.227406987226054,0,0.0457814330042668,0,0,-0.0995725007759484,0,0,0,0,0,0,0,0,0.277187313417956,0,0,0,0.176452511459935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0696228904355783,0,0.0641514451039617,0,0,0,0,0,0,0,0,0.209822411180771,0,0,0,0,0.0116668126100769,0,0,0,0.0789693983383271,0,0,-0.035458794717002,0,0,0,0,0,0,0,0.0097884297703842,0.323381547153775,0,0,0,0,0,0,0,-0.0131554375962131,0,0,0,0,0,0.129466260014419,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.170435857183395,0,0,0.0117870819245764,0,0,0,0.120078055520343,0.00341102647490657,0,0,0,0,0,0,0,0,-0.122829511368573,0.238218449705573,0,0,0,0,0,0,0,-0.018274845483123,0,0,0.0373295146277594,0,0,0,0,0,0,0.144735495676975,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0
X267.HK.EQUITY,0.383379085230408,0,0,0,0,0.11648014778615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609473681845994,0,0,0,0,0.0361679959215994,0.0860299656450097,0.207413594920327,0,0,0.0325143000529936,0,0,0,0,0,0,0.23394530189205,0,0,0,-0.00633266759011397,0.0914658759612583,-0.210039205782655,0,0.163873035318875,0,0
X002736.CH.EQUITY,0,0,0.1349322469149,0,0,0,0,0,0,0,0.113083834418859,0,0.0722138861893311,0,0.120745947709996,0,0,0,0,0,-0.0432899852291845,0,0,0,0,0.0300650675607304,0,0,0,-4.33680868994202e-19,0,0,0.0225534420220445,0,0,0,0,0,0,0.334941628054738,0,0,0,0,0,0,0,0,0.00534933947954847,0.00821831950962581,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.000354925402984327,0,0,0.0483636710445695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129276604848017,0,0,0,0.271781037971278,0,0.135421067220786,0,0,0,0,0,0,0.367522034829674,0,0.0740907469901427,0,0,0.0594050325104741,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.0826367985918942,0,0,6.93889390390723e-18,0,0,0,0,0,0.246275568368415,0,0,0.72233905675417,0,0,0,0,0,-0.0790207769229722,-0.0371202463147328,0,0,0,0,0,0,0,0,0,0.0257175885648354,0,-0.164276835940613,0,0,0,0,0,0,-0.208991859368982,0,0,0,0,0,-0.0266529514877247,0
X12.HK.EQUITY,0,0,0,0,0,0.0772925931053279,0,0.446415162938961,-0.106572878389422,0.175557258011454,0,0,0,0,0,0,0.0781830110961553,0,0,0,0.188866297039287,-0.120362403474274,0,0,0,0,0,0,0.0341131189720333,0,0,0,0,0,0,0,0,0,0,0,-0.12498697922667,0,0,0,0,0,-0.109221694463469,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.21390273606017,0,0,0,0,0,-0.188667351360556,0,0,0,0,0,0.168085124429266,0,0,0,0.174387472824895,0,-3.46944695195361e-18,-0.000975801624914563,0,0,0.130755698872201,0,0.0835067188015806,0.775123082896645,0,0,0,0,-0.823500903015467,0,0,1.38777878078145e-17,0,0,0.323291362051271,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,-0.0624651280799057,0,0,0.136491926532,0,0,0,0,0,0,0,0,0,0.20941520945937,0,0,0,0.266334610278925,0,0,0,0,0,0,0,0,0.283709833016876,0,0,0,0,0,0,0,0,0,0,0.15372245100733,0,0,0,0,-0.0516222544637567,0,0,0,0,0,0,0.0173073278468374
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0901049360349674,0,0,0,0,0.145155981894988,0.0943655862806644,0,-0.262309424806159,0,0,-0.275781655832055,0,0,0,0,0,0,0.114057831751678,0,0.0684329847028382,0,0.0154138651807356,0,0,0,0.094052454248546,0,0,0,0,0,0,0.0926345535339832,0,0,0,0.149981307859504,0,0,0.71122462579799,-0.0693041728010554,0
X000776.CH.EQUITY,0,0,0,0,0.157975948892573,0,0,0,-0.0125692193667487,0,0.261673630411844,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0458332085638535,0,0,0,0,0,0,0,0.00743764510803296,0.166767600487838,0.0896707473270898,0,0,0,0,0.00371868016385957,0,0,0,0.0268841256288281,0,0,0,0.298983377335981,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0.33218569183856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330035314064725,0.228418948323954,-0.113517712981113,0,0,0,0,-0.270613008306507,0,0,0,-0.127530171979545,-0.00142805088107292,-0.0864456602831425,0,0,0,0,0.179744531948781,0,0,0,0.119696956456947,0.21246032167196,-8.67361737988404e-19,0.0987851122612433,0,0,0,0,0,-0.0101893405593001,-0.110762490147333
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.146422987203231,0,0,0,-0.105315641624293,0,0.0847009835051859,0,0,0,0,0,0,0,0.0867990425383795,0,-0.00664232191154787,0,0.55961056956457,0,0,0,0,0,0.191907250309677,0,0,0,0,-0.00280939136887392,0.0461570175674243
X601169.CH.EQUITY,0,0,0,0.0522728070766322,0,0,0.644609667435816,0,-0.0940043029866863,0,0,0.0834766144583871,0,0,0,0,0,0,0,0,0,0,0,0.218691246890563,0,0,0,0,0,-0.0170415290882242,0,-0.0803048158747699,0,0,0,0,0,0,0.105134177074568,0.00998132498521192,0,0,0,0,0,0,0,0,0,-0.0506997288475171,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.215247962305589,0,0,0,-0.00375790300848994,0,0,0,0,0,0,0,0,0,0.0555319706217646,0,0,0.167756220599223,0,0,0,0,0.11762477456183,0,0.0797950039202975,0,0,0,0,0.556811121923727,0,-0.0402008386499028,0,0,0,-0.179928522312847,-0.22963326805076
VXFXI.INDEX,0,0,0,-0.0764819077123914,0.546394671749053,0,0,0,0,0.0163038583144955,0,0,0,-0.169043579476597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473140102293264,-0.217337207797854,0,-0.409947695566702,0,0,0,0,0,0,-4.33680868994202e-19,0,0.465384771751228,-0.277666102207698,0,0,0,0,0,0,0,0,-0.352131055635191,0,0.160780202535695
CN2YR,0,0,0,0,0,0,0,0,0,-0.176635156980725,0,0.152738415604558,0,0,0,0,0,0,0,0,0,0.0431002411934235,0,0,-0.260963508383415,-6.93889390390723e-18,0,0,0,0,0,0.283958777817888,0,0,0,0,0,0,0,0,0,0.120783168027827,0,0,0,0.121557739288206,0,0,0.0427185758169068,0,0.196347881822892,0
