,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.168743249383155,0.277594583861595,0,0.0128206259659545,0.052281222184146,0,0,0,0,0,0,0,0,0,0,0,0.372659978448035,0,0,0,-0.0155106789792014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527372209293068,0,0.0619931730788008,0,0,0.0580783322313624,0.0688483116736816,0,0.0820742238946371,0,0
X601318.CH.EQUITY,0,0,0,0,0.0112403714622864,0,0,0,0.139723273196024,0,0.0789557988460305,0,0,0.0543747067378218,0,0,0,0,0.107067919112893,0,0.224663639634445,0,0,0,0,0,0,0.069269809172046,0,0,0.0584229145203662,0,0,0,0,0.107591899330552,0,0,0,0,0,0,0,0,0,0.0231254946724584,0,0,0,0,0,0.076333860375564
X601939.CH.EQUITY,0.172853378470278,0,0,0.412554722585672,0,0,0,0,0,0,0.123655552953212,0,0,0,0,0,0,0,0,0.144375594436674,0,0,0,0,0.0987083925512606,0.239752760909833,-0.0797869803014402,0.0170689911641834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243225435962411,0,0,0,0,0,0,0,0,0,0.0204020431354354
X601288.CH.EQUITY,0.240809133534754,0,0.0101685919611822,0,0,0.0267753070412809,-0.0664404764520008,0.336062832569418,0,0,0.019473551511833,0,0,0,0,0.12205302352946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191268675893309,0,0,0,0,-0.0724621395470909,0
X600036.CH.EQUITY,0,0.143850774442324,0,0,0,0.0709957002119185,0,0.127876168104177,0,0,0,0,0,0.184726508729383,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.317587771752187,0.0520793917067218,0,0.0226334688270495,0,0,0,1.73472347597681e-18,0,0,0,0,0.0794364499328856,0,0,0,0,0,0,0,0,0,0,0.0191791720720907
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.142807323343926,0,0,0,0,0,0.110555419486261,0,0,0,0,-0.0801822826333518,0,0,0.0286276341150409,0.216385459107674,0,0.0783153820589951,0,0,0.50558424769905,0,0,-0.020881359842129,0.0733345036779061,0,0,0,0,0,0,0,0,0,0.0736928649964337
X1299.HK.EQUITY,0,0,-0.189431039923441,0,0,0,0,0,0,0.146059505317036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581237030732577,0,0,0.0151314654233214,0,0,0,0,0,0,0,0,0.0224905464515172,0,0.207226036282873,0.250042348150872,0.0819985470742782,0.194016500346738,0.101745348522831,0,0,0,0,0,0.0753967571121601,0
X601988.CH.EQUITY,0.0327235510630256,0.0197163931782204,0.0496115907021915,0.176943335129917,0.364494522348238,0,0,0,0,0,0,0,0,0,0,0.197896539246694,0,0,0,0,0,-0.00875318258712588,0,0,0,0,0,0.0768905486535242,0,0.0188142867130293,0,0,-0.11826999578643,0,0,0.2956496873285,0,0,-0.0757716345355956,0,0,0,0,0,0,0,0,0,0,0,0.0457246457362978,0
X5.HK.EQUITY,0,0.00570194435011632,0,0,0,0,0,0,0,0,0,0,0,0.0938131592423171,0.03277808197507,0,0,0,0,0,0,0,0.102193725042763,0.00454647464249026,0,0,0.0209032286113129,0,0,0,0,0,0,0,0,0,0,0,0.459987512793781,0,0,0.235396761383963,0,0.162256095766194,0,0,0,0,0,0,0.0079601911752622,0
X388.HK.EQUITY,0,0,-0.217484376758,0,0,0,0.189585742060238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403591263832477,0,0,0,0,0,0,0,0,0.0701158777977775,0,0,0,0,0,0,0.174084937175779,0,0.0767322734429426,0,0,0.132647633769266,0,0,0,0,0,-0.0553800036500602,0
X601658.CH.Equity,0.178758892363888,0,0,0,0.229595566336107,0,0,0,0,-0.0575177390415408,0,0.328165857957228,0,0,0,0,-0.0190952045046055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157580625953351,0.111117452981857,0,0,0,0,0,0,-0.0599008840345385,0,-0.0322706240144095,0,0,0,0,-0.112691633760594,0,0.0626029818923502,0,0,-0.0238563465438921,0
X601166.CH.EQUITY,0,0,0.0858751148133744,0,0.138327689100379,0,0,0,0,0,0.0759513702486243,0,0,0.111801223630287,0,0,0,0.06987476102435,0,0,0,0,0,0,0,0,0,0,0.198944210344283,0,0.387174969888076,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140128516250038,0,-0.0221961111626695,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0118187722905912,0,0,0,0,0,0,0,0,0,0.541984478724204,0,0,0,0.227859973986889,0,-0.0551704458721562,0.17764961392153,0,0,0,0,0,0,0,0.014868477487618,0,0,0.0361171957860191,0,0,0,0,0.237240431496624,-0.0545911343108709,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
