,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601601.CH.EQUITY,0,0,0.327770307357733,0,0,0.208395160718391,0,0.00496301093313423,0,0,0,0,0,0,0,0,0.190727944352454,0,0.00523668055396088,0,0,0,0,0,0,0,0,0.0334127844077,0,0,0,0,0,0,0,0,0,0.0154381080544729,0,0,0.277031868676934,-0.335189431348495,0,0,0,0,0,0,0,0,0.0450355895431906,-0.0793459676600394
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0649252509129219,-0.0258470068692127,0,0,0,0,0,0,0.287211396795359,0,0,0,0,-0.0378526717919497,0,0,-0.104716364139053,0,0,0,0,0,0,0,0.106000186716815,0,0,0.483250297797935,0,0,0,0,0,0,-0.0326389667763757,0,0,0,0.0448897715896097,0,0.0503556232012172,0,0,-0.00424954558334089,0
X601998.CH.EQUITY,0,0.388135027758943,0,0,0.0525420499457552,0,0,0.0464361300324601,0,0,0.0634925197180067,0,0,0.24131401603467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877317723638204,0,0,0.0205329652161644,0,0,-0.0847737611895042,0,0,0,0,0,0,0,0,0,0.147055260350931,0.113687167288573,0,0,0,0
X267.HK.EQUITY,0.0474025993811976,0,0.0814068715159391,0,0,0,0,0.215065519463315,0,-0.0969420246300986,0,0.193083853493815,-0.145290232254867,0,0,0,0,0.173599519207325,0,0.118789418132275,0,0,0,0,0,0,0,0.212010766820678,0,0,0,0,0,0.0435694890116275,0,0,0,0,0.0347982694463549,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0472640562419477
X1109.HK.EQUITY,0.25311304138151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305660719581751,0.221060594236689,0,0,0,0,0,0,0.361996635736305,0,0,0,0,0,0,0.179795149383939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02350943271121,0,0,0.0532758386877955,0,0.000183439029583814,0,0,0,0,0,0.0844337839123088,0.0401726385671582,0,0.405819105551633,0,0,0,0.0700723949945705,0,0,0,0.049163294717911,0,0,0,0,0.067637891065576,0,0,0,0,0,-3.46944695195361e-18,0.27628990530456,0.0464022540171362,0,0,0.0528124199136571
X601818.CH.EQUITY,0.173544332556575,0,0,0.258769681711703,0,0,0,0,0,0,0.0454814635537142,0,0.245557746330683,0,0,0,0,0,0.0645300803198709,0,0,0,0,0,0,0.0605779891864129,0,0,-0.0206821666337427,0,0.084318230011889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442950943431789,0,0,0,0,0.0547227248806929,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.456787692060753,0,0,0,0.0302089009547392,0,0,0,0,0,0.0327213294981914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129985523357266,0,0.192169679835559,0,0,0,0,0,0,0,-0.0199353676229558,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0696998298382966,0,0,0,0,0,0,0.179072949120719,0,0,0.0821510640171078,0,0,0,0.209133741695208,0,0,0,0,0,-6.93889390390723e-18,0.258707066597146,-0.116406436459479,0,0,0,0,0,0,0.194573763028721,0.14434199537916,0,0,0,0,0,0,0,0,0,0,0,0.0966808139731218,0.00860215176921012,-0.0950722465767104
X601688.CH.EQUITY,0,0,0.0568194400230366,0,0,0,0,0,0,0,0,0,0,0,0,0.178657521703192,0,0,-0.0662827438119559,0.069121315138315,0,0,0.0136409220077221,0,0,0,0,0,0,0,0,-0.108996460648085,0,0.0192428404020843,0.0658959854204041,0,0.0492124182096398,0,0,0,0,0.138029318339079,0.500508962062038,0,0.148218669794259,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.299303580240247,0,0.129189023193106,0,0,-0.176848064843401,0.00222349749755216,0,0,0.392840186804341,0,0,0,0.0532578363340241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104334417321167,0,0,0,0,0,0,0,0,0,0.0918796919412133
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16305005223868,0,0.177803018120714,0,0,0.00943010319238008,0,0,0,0,0,0,0.132317792112447,0,0,0,0,0.479509940115554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996610246660954,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342356014085702,1.0545169072726,0,0,0,0,0,0,0,0,-0.324304562756086,0,0,0,0.110404286579189,0,0,0,0,0,0,0,0,0,-0.00426840141716719,0,0.15069513321406,0,0.0121054721594257,0,0,0.0544629216241697,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.128321467998289,0,0,0,0,0.165081252761814,0,0.271972864944407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076646868220351,0,0,0,0,0,0,0,0,0,-0.0564618528330555,0,0,0,0.374119780448241,0,-0.0509516702226249,0
X2882.TT.EQUITY,4.33680868994202e-19,0,0,0,0,0,-0.0725112688486645,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719155712553318,0,0,0.274808801152164,0,0.0194658205196657,-0.011595153571028,0,0,0,0,0,0,0,0,0,0,0,0,0.0426410674049665,0,0,-0.0677564765695538,0.682397547407694,0,-0.0529173745818401,0,0.0644173789488218,0.0386988798372804,0,0,-0.134561204403218
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.154152355251466,0.0255928048087318,-0.14331754035673,0,0,-0.174275529932336,0.264852362028413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534317072315448,0,0.0313117586123935,0,0,0,0,0,0,-0.0378412228399907,0,0,0.0622326192638209,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.161442654039824,0,0,0,0,0,0,0,0,0,0.377364023354665,0,0,0,0,0.152624219028802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137051241060102,0,0,0,-0.088677568517398,0,0,0,0,0,0,0.307291305106039,0,-0.0970550813137942,-0.0818378278016311
X601336.CH.EQUITY,0,0,0,0,0,0.328995993616072,0,0,0,0,0,0,0.0734449653448648,0,0,0,0,0,0.0810599139511302,0,0,0,0,0.092698454402206,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0358178614983653,0,0.0663673566994887,0,0,0.101754934796944,0,0,0,0.0189170662883411,0.108364947446079,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.117362639027364,0,1.73472347597681e-18,0,0,0,0.105994424972741,0,0,0,0.198815648277994,0,0,0,0,0,-0.259148554929704,0,0,0,0,0,0.296045627181107,0.170583177187951,0,0,0,0,0.122208072214748,0.059009309851408,0,0,0,0.0769725233642239,0,0,0,0,0,0,-0.0218641535942011,0.0487211862223782
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.193054193427836,0,0,0,0,0,0,0,0,0,0,0.0986575308030696,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.502843012941261,0,0.227918244131518,0,0.00108868841290667,0,0,0.148182181149311,0.0712767846579683,0,0,-0.0138663735569112,0.0397473636826091,0.0430184955205326,0,0,0.0412258229450175,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0433110002862307,0,0.0125886658679351,0,0,0.0214889835610813,0,0,0,-0.0141955668398065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218690398922177,0,0.420902654249314,0.0529710522650944,0,0,0,0,0,-0.10439986438784,0,0,0.381337656582031,0,0,-0.047450200648216,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.176474343466362,0,0,0,0,0,0,0,0,0,0.112368499242638,0,0,0,0,0,0,0.0620594097060999,-0.151666076387497,0,0,0,0,0,0,0,0,0,0,0,0,0.641355986901694,0,0,0,0,0,0,0,0,-0.0514501436658276
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0158993584296348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224401217491116,0,0,0.0798957134460897,0.0549906863678876,0,0,0.0198042243965419,0.0756269017948039,0,0,0,0,-0.310074561469773,0,0,0,0.162596944131435,0,0.202824254464403,0,0,0,0,0,0,-0.0918425840918752
X601169.CH.EQUITY,0,0.230217529013733,0,0,0,0,0,0,0,0,0,0,0,0.0696750271406482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213427560136623,0,0,0,0,0,0.290567395826803,0,0,0,0,0,0,-0.0549559168069347,0.0742957190345683,0,0,0,0,0.0781510157984302,0,0.267344666767006,0,0
X2886.TT.EQUITY,0,0,0,-0.111863938142485,0,0,0,0,0,0,0,0,0,0,0,-0.110161542712621,0,0,0,0,0,0,0,0,0,0.00855157810366172,0,0,0.293958030401053,0,0,0,0,0,0,0,0,0.111948420261128,0,-0.0102995059352198,0,0,3.46944695195361e-18,0.495541533759593,-0.0251415588157431,0,0.0954449478337892,0,0,0.310685416882701,-0.0821084506465685,0.108787747859375
X1997.HK.EQUITY,0,0,0.0991778330323169,-0.0534370718181746,0,0,0,0.409915767679461,0,0.110305134133985,0,0,0,0,0,0,0,-0.23440755838292,0.0913300693639853,0,0,0,0,0,0.181629878307706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312796680303147,0,0,0,0,0,0,0,0,0,0,-0.0360128678171386,0.0212122737205649
X600015.CH.EQUITY,0,0.0652969472598442,0,0,0,0,0,0,0,0,0,0,0.260134547051778,0.123027707882976,0,0,0,0,0,0,0,0,0,0,-0.140311873019174,0,0,0,0,0.0859305630631316,0,0,0,0,0,0,0.316306882072069,0,0,0,0,0,0,0,0,0,0.282066329879218,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,-0.0638563272740427,0,0.182090491373513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446955109016137,0,0.0233945813679804,-0.0564997613457976,0,0.169624071939987,0,0,0,0,0,-0.230806698606698,0,0,0,0.25339709253941
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537288552829657,0,0,0,0,0,0,-0.0475238225967083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138604370273011,0,0.173820614213961,0
