,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.243792065820688,0,0.392868259200741,0,0,0,0,0.0943251059013867,0,0,0.124995338258818,0,0,0,0,0,0,0,0,0,0,-0.0803273635920279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541824265398186,0.0199864067930369,0,-0.114288902479308,0
X601939.CH.EQUITY,0.375345182148021,0,0,0.270374820203412,0,0,-0.0806866393233721,0,0,0,0.0294230610290851,0,0.154700004376588,-0.0747549070491968,0,0,0,0,0,0,0,0,0,0,0,0.00879165323681996,0,0,0,0,0,0,0,0,0,0,0,-0.0120530358969504,0,0,0,0,0,0,0,0,0,0.197086724870488,0,0,0.015547638413082,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0
X601288.CH.EQUITY,0.450010823455133,0,0,0,0.209354530376526,0,0,0,0,0,0,0,0.0159568896262629,0,0,0,0,0,0,0,6.93889390390723e-18,0.170177992241959,0,0,0,0,0,0,0.0199372886641127,0,0,0,0.0264198418507447,0,0,0,0,0,0,0,0,0,0.0643571637750938,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.117162833060972,0,0.361947886273957,0,0,0,0,0,0.26452758341638,0,0,0,0,0,0,0.113867060980929,0,0,0,0,0,0,0,0,0,0,0,0,0.0423097342812578,0,0,0,0,0,0,0,0,0,0,0.14002527980921,0,0,0,0,0,0,0,0,0,0,0.03289658291965
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882469282823826,0,0,0,0,0,0,0,0,0,0.142080948005852,0,0,0,0,0,0,0,0,0,0,0,0.0135803277901975,0.176946863380922,0,0,0.0313439772582981,0,0,0,0.188424789065124,0,0,0,0,0,0,0,0.0234704697045431,0,0.225270867845983,0,-2.77555756156289e-17,0,0,0,0
X5.HK.EQUITY,0,-0.187281376237342,0,-0.088635965919542,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.1970424767337,0,-0.776200924884219,0,0.492399454443411,0,0,0,0,0,0,0,0,0,0,0,0,0.4334779233776,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0833581008442382,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0835230847365687,-6.93889390390723e-18,0,0,0,0,0,0.199361068418913,0.159472366956138,0,0.157510532277734,0,0,0,0.111890866248094,0,0,0.0477805859720189,0,0,0,0,0,0,0,0.0573667293753651,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0466134652601271,0
X601658.CH.Equity,0,0,0,0.16543851612802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138378055219523,0,0,0,0.141131504675616,0,0,0,0.29485943536475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
