,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.295423918977935,0.0273523567259178,0,0,0,0.447051416877267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105020518001468,0.051974251143468,0,0,0,0,0,0,0,0,0,0,0.0796422661907789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.152630584740361,0,0,0,0,0,0.17415193936193,0,0,0.0463003209702354,0.125734695746885,0,0.0566078821133426,0,0,0.0285674503161734,0,0,0.1509894854476,0,0,0,0,0,0,0,0,0,0.06615941320201,0,0.0601686294852193,0,0,0,0,0.0590043295361369,0,0,0,0,-0.039570862339496,0,0,0,0,0,0,0,0,0.0472270099910526
X601939.CH.EQUITY,0.375394039633506,0.145753330220547,0,0,0,0,0,0.161055464173912,0,0,0,0,0,0,0,0,0.111343310915649,0,0,0,0,-0.154225197738046,0,0,0,0,0,0,0.11851375826443,-0.0252162804878375,0,0,0.227445837749982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231397627954005,-0.0458288281147541,0.0736202916725907
X600036.CH.EQUITY,0,0,0,0,0,0,0.194646049721375,0.081697433707549,0,0,0,-0.0916458486889495,0.225283264923089,0,0,0.105416743487416,0,0,0,0,0,0,0,0,0,0.120059569177801,0.0735876821187952,0,0,0.0255224568592191,0,0,0,0,0,0,0,0.00820920965683035,0,0,0,0,0,0,0,0,0,0,0,0.378154873697215,0,0.0328331398429366
X601288.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0.00459940248184755,0,0.556794058966678,0,0,-0.0843891655524791,0.0456409561656087,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0747236334793313,0.0792620939767308,0,0,0.0892555886506662,0,0,0.109816533054232,0,0,0,0.0536447653686392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591554801198349,0,0,0,0
X601628.CH.EQUITY,0.167198231548705,0,0,-0.0421580701913448,0,0,0,0,0,0,0,0,0,0,0,-0.146698102383068,0,0,0,0,0,0.0748777122505125,0,0,0,0,-0.0379620322320956,0,0,0,0,0,0,0.542709998895411,0.187207175131248,0,0,0,0,0,0.0165522308290906,0,0,0,0,0,0,0,0,0,-0.0659034000478317,0.142022160591074
X1299.HK.EQUITY,0,0,-0.209127280548979,0,0,0,0,0,0,0,0.107448182540789,8.67361737988404e-19,0,0,0,0,0,0,0,0.0200457127302499,0,0,0.112324821443555,0,0,0,0,0,0,0,0,0,0.174380173535175,0,0,0,0,0,0,0.0965197540524915,0.164039851255274,0.0676989017096158,0.298369256396648,0,0,0,0.297613967660414,0,0,0,0,0
X601988.CH.EQUITY,0.138397843769918,0,0.0943690714751915,0,0.372705770515959,0,0,0,0,0,0,0,0.218422055880411,0,0,0,0.110966540261754,0,0,0,0,0,0.0172199983272506,0,0,1.73472347597681e-18,0,0,0,0,0.120413374188114,0,0,0,0,0,0.0109115784900759,0,0,0,0,0,0.00593441373668088,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124977151004378,0,0,0,0,0,0,0,0,0,0,0,-0.0882182756057866,0,0,0,0,0,0,0.238762862635,0,0.185862006968022,0,0.140663835953978,0,0,0,0,0,0,0,0.0546783582397697,0,0,0,0,0,-0.0670482990021275,0.196619628475022,0.0532198615454465,0,0.270691583110729,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0644169209700127,0.123450214683222,0,0,0.0894450058859281,0,0,0,0,0,0,0,0,0,0,0.172176615801246,0.0198608596917731,0.428269107213094,0,0,0,0,0.0495061852816457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035478287456123
