,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.433982015763255,0,0,0,0,0,0.0973925096850611,0,0,0,0.178425781987049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711862826252094,0,0,0,0.243635754543575,0,0,0,0,0,0,0,0,0,-0.0534725492553921,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0,0
X601939.CH.EQUITY,0.303035995643293,0,0,0,0,0,0,0,0,0.0550110078603916,0,0,0,0,0,0,-0.181509716290193,0,0,0.164979808895047,0,0,0.247499282715193,0,0,0,-0.274814348483903,0,0,0,0,0,0,0,-0.111941550486752,0,0,0,0,0.00810556531187805,0.499727070187358,0,0,-0.0345001173358648,0,0.0513143583553127,0,0,0,0,0.164946914767198
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0519709939832337,0,0.153728314734545,0,0.25977284589909,0,0.0215029820790257,0,0.348598514628105,-0.103897519029458,0,0,0,0,-0.0726723103952458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-4.33680868994202e-19,0,0,0,0.145541905585243,0.395607601045396,0,0,0,0,0,0,0,0.170939749503693,0,0,0,0,0,0,0,0.0897747362632294,0,0,0.0351263252613203,0.0436609096555674,-0.13809502240634,0,0,0,0,0,0,0,0,0.053537945303211,0,0,0.131044775542944,0,0,0,0,0,-0.186026795539477,0,0,0.123726382774451,0,0
X601988.CH.EQUITY,0,0,0,0,0.274719569741302,0,0.00302282976473414,0,0.259024076142599,0,0,0,0,0,0.156013673367887,0,0,0,0,0,0,0,0,0,0.0968802823875422,0,0,0,0,0,-0.120130699328626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352252028183726,-0.117282412475019,0
X1299.HK.EQUITY,0,0,0,0,0.161080972152975,0,0,0,0,0,0,0,0,0.0147014527090949,0,0,0,0.185053437850252,0,0,0,0,0,0,0,0.0673568973883963,0,0.0216187949418265,0,0.113193544993908,0,0,0.127200449701329,0,0,0,0.386348788063891,0,0,0,0,0,0,0,-0.216713813403077,0,0,0,0,0,-0.0441525031157895
X600036.CH.EQUITY,0,0,0,0,0,0,-0.127037386836838,0,0,0.468924702984595,0,0,0.0848087937526472,0,0,0.0112479084409643,0.160950216197214,0,0,0,0.327621332578226,0,0,0,0,0,0,0,0.158667203036053,0,0,0,-0.160749290573459,0,0,0,0,-0.148105648616894,-0.0474545741928895,-0.0399698047597528,0,0,0,0.00863656997298642,0.194507995650809,-0.00977623025241391,0,0,0,0,0
X601628.CH.EQUITY,0,0.109675927475805,0.0100679559208837,0.0497678954465564,0,0,0,0,0,0,0,0,0,0,0,-0.0495399532581281,0.179445903541276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134930585260738,0.215819458535493,0,0,0,0,0,0.243502358017798,0,0.0774928545500767,0.13564167106252,0,0,0,0,0,-0.0631528986293225
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.675220879437144,0,0,0,0,0,0,0,0,0,0,0,0,0.166540104349632,0,0,0,0,0,0.0729683607132258,0,0,0,0,0,0,0,-0.0114005185806558,0,0,0,-0.00493980756866293,0,0,0.0315219793879845,0,0,0,-0.172955070979359,0,0,0,-0.0733993322992604,0
