,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0962482188637932,0,0.354701674162617,0,0,0.113126757259237,0,0.265615399698301,0,0,0.0680561208472168,0,0,0,0,0,0,0,0.0760629937113348,0,-0.0304949744348597,0,0,0,0,0,0,0,0,0,0,0,0.083033269544717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.37018260778615,0,0,0,0,0,0.000623628281761885,0,0,0,0,0,0.482949422483194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375247718393162,0,0,0,0,0,0,0,0,0.0724747830178792,0,0,0.0372853863586319,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0815668888428841,0,0,-6.93889390390723e-18,0,0,0.0594277158204118,0,0,0,0,0.288403177085939,0,0,0,0,0,0,0,0,0,0,0,0,0.0493126539859546,0.0122198348401177,0,0,0,0,0,0,0,0,0.0593706445364071,0,0,0.0625023814641815,0,0.177108456733514,0,0,0,0,0.128993044069229,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.429760760725233,0,0,0,0.341557773771483,0,0,0,0,0,0.104798402769844,0,0,0,0,0.0097392630421056,0,0,0,0.0538327787010908,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0126100256089606,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.271362159466741,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.13359332519155,0.137418393181454,0,0,0,0,0,0,0,0,0,0.000169373630021944,0.0662866696515817,0,0.0156893782751364,0,0.0457518011115461,0,0,0,0,0,0,0,0,0.165900561825016,0,0,0.148210327153651,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.355004560658554,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.184073651025305,0.0836220496289573,0,0,0,0,0,0,0,0,0,0,0,0.0693692355125155,0,0,0.339660883781709,0,0,0,0,0,0,0,0,-0.110441746575288,-0.0534741288820186
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.120963271971557,0,0.0413465925973571,0,0.280577718167176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125422413141556,0,0.059761827631575,0.000506955641159684,0,0,0,0.116420865645977,0,0.0304829605334687,0.0314103670177032,0,0,0,0.0193421046417648,0,0,0,0,0,0,0,0,0.345112031922955,0.0345319208673782,0.0276670812456501
X1299.HK.EQUITY,0,0,0,0,0,0,0.0512072055174581,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0815442742598638,0.0609316758022549,0,0,0,0,0.211714656321917,0.0807124554194088,0,0.154362972930256,0,0,0.0022517402582461,0,0,0.0878706267530037,0,0,0,0.105501493302879,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.257766649108143,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0712716040273315,0.104056369285761,0,0,0,0,0,0,0,0.285966271631001,0,0,0,0,0,0,0,0,0,0.0408900254115029,0,0,0,0,0,0,0,0,0.202376171939454,0,0,0,0,0,0,0.055832253922941,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.508939043817878,0,0,0,0,0,0,0,0,0,0,-0.193082252917862,-0.26029271371657,0,0,0,0,0,0.0663842907169863,0,0,0,0,0,0,0,0.620615926715911,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0995635197412428,-0.248428846703725,0,0,0,0,0.339796427858016,0,0,0,0,0
