,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0146139645135477,0,0,0,0,0,0,-0.174487632628178,0,0,0,0,0,0,0,0,0,-0.198010022191464,0.70825370568476,0,0.742256509758822,0,0,0.0455279429075381,0,-0.0982758148122131,0,-0.115764043300526,0,0.00331136991124998,0,-0.334377451698056,0,0,-0.0624736757591167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0345132202373895,0,0.0679202350946486,0,0,0,0,0.0451300079504722,0,0,0,0,0,0,0,0,0.390797124786288,0,0,0,0,0,0,0,0.132215333478729,0,0.00955344780580212,0,0,0,0,0,0,-8.67361737988404e-19,0,0.174065748537414,0,0,0,0,0,0,0,0,0,0,0,0,0.146991929619364
X601939.CH.EQUITY,0,0,0,0.806621115650027,0,0.057085935544328,0.0083367586020025,0,0,0,0,0,0.0236458656918913,0,0,0,0.00578414374946026,0,0,0,0,0,0.0155603321699438,0,0,0,0,0,0,0,0,0.0748247902650023,0,0,0,0,0,0,0.0153025663166702,0,0,0,0,0,0,0,0,0,0.0464170740419349,0,0,0.0165363078834704
X601288.CH.EQUITY,0,0,0.878752754011752,0,0,0,-0.0653815609736377,0,0,0,0,0,0,0.0152516522463268,0.0403378705007221,0,0.0322630218361918,0,0.11820724806462,0,0,0,0,0,0,0.0308245602871,-0.122220303641922,0,0,0,0,0.00526084940027051,0,0,0,0,0,-0.098906521804761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.11519687321238,0,0,0,0,0,0.942228465943219,0,0,0,0,0,-0.114321466482495,-0.144374361387726,-0.0298962706834206,0,0,0.2531328749737,0,0,0,1.73472347597681e-18,0,0,0,0,-0.1054784926742,0,0,0,-0.0923919947083578,0,0,0,0,0,0,0,0.0238126553830931,0,0,0,0,0,0.0176843675740085,0.276444127528208
X600036.CH.EQUITY,0,0,0.358923330132535,0,0,0,0,0.0579917869967292,0,0,0,0,0,0,0,0,0,0,0,0.0212789919246381,0,0,0,0,0,0.0466849000254838,0,0,0,0.0944847923665277,0,0,0.430871041900534,0,-0.0354617456475696,0,0,0,0,0,0,0,0,-0.0637058427103322,0.120949014172047,0.074252982236892,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00591438587923001,0,0.00633523536291197,0.846518690379359,0,0,-0.064199000703108,0,0,0,0,0,0,0,0.1508112985688,0,0,0,0,0,0,0,-0.079955027778665,0,0.0670019637085997,0,-0.0360534225671182,0,0,-0.031363346161082,0.0285631437237293,0,0,0,0,0.0661961859646743,0,0,0,0,0.0264984493928603,0,0,0.172809349849129
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.259890235332002,0,0,0,0,0,0,0,0.00757134965524615,0,0,0,0,0,0,-0.220842410391278,0,0.0591352540869796,0.0523323442571909,0,0,0.056784149095542,0.262336851683279,0,0,0.0754768442909099,0,0,0,0,0,0,0,0,0,0,0,0.453103190964336,0,0,0.00689575751974661,0.034297116341985,-0.0833486690464229,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.200926085133773,0,0,0,0.0242212055635079,0,0,0,0,0,0.378936528033702,0,0,0,0,0.0670288124739204,0,0,0.382647638712168,0.125900865229256,0,0.114820353063266,0,0.0253593011194698,0,0,0,0,0,0,0,0,0,-0.11100152088314,0,0,0.059504258203398,-0.060644430949442,0,0,0,0,0,0.0520670892829634,0,-0.135361919318189
X601658.CH.Equity,0,0,0,0.227303810786878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109885067089514,0.2431493037769,0,-0.175662803375307,0,0,0,0,0,-0.130757365852027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415186458862164,0,0,0,0,0,0,0,0,4.33680868994202e-19,0
