,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449427695019423,0,0.05308363568778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333067310702177,0,-0.149588099984387,0,0,0,0,0,0,0,0.879366802605412,0,0,-0.0181268710875333,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693716,0,0,0,0,0.0250558284767559,0,0,0.0763881371131931,0.0204454900721751,0,0,0,0,0,0.271718161060352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136322119234032,0,0,0,0,0,0,0,0,0.261619517170983,0,0,-0.00633010306576001,0,0,0,0,0.128345952505217,0,0,0,0,0,0,0,0,0,0,0.00365079971428157,0.114504671973935,0,0,0,-0.20938199966235,-0.182757154154184,0,0,0.136125710354214,0,0.476513028753562,0,0,0.105681842685637,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.625786420912923,0.312629271053809,0.064119150270751,0.507358424376768,0,0,0,0.186528993464521,0.347014181744034,0,0,0,0,0,0,0,0,-0.351562589097284,0,0,0,0,0,0,-0.675232264803076,0,0,0,0,0,0,0,-0.34422949768689,0,0.211255153770298,0,0,0,0,0.350943827840795,0,0,-0.141772480578206,0
X5.HK.EQUITY,-0.0652516610735671,-0.0670784533969756,0,0,0,0,0,0,0,0,0,0,0,0,0.51713548925793,0,0,0,0.406367012954772,0,0,0,0,0.066327633251345,0.169810601068158,0,0,0,-0.0794865029557379,-0.111335994285198,-0.0927231263410163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902295571617,0,0,-0.110176778267089,0,0,0
X601988.CH.EQUITY,-0.410326612010673,0,0,-0.0255772681708577,0.466175192221485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835480094519835,0,0,-0.0572457134592334,0,0,-0.0438811546269182,0,-0.63183055005231,0,0,0,0,0,0,0,-0.0575832125000457,0,0,0.140245459355166,0,0.181809009329172,0,0,0,0,0,0,0,-8.67361737988404e-19
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121905279302416,0,0,0.0807890134791931,0,0,-0.0892353112037713,0,0,0.0515327183231056,0.106091216960566,0,0,0.165521269091119,0,0,0,0,0,0,0.146069255430805,0,0,0,0,0,0,0.181673781347347,0,0,0,0,-0.0405699826214988,0,0,0,0,0.149364937942999,0,0,0,0,0,0.0144853896082223,0,0
X601628.CH.EQUITY,0,0.0155572656764033,0.0362110198288124,0,0,0,0,0,0,0,0.114923003157806,0,0.368904123137902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242536379495622,0,0,0,0,0.186490560239261,0.157232059099208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964218228793438
X601328.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0.351422020692809,0,0,0,0,0.151137847462387,0,0,0,0,0,0,0,0,0,0,0.00340613061031609,0,0.255728300177603,0.223729547022414,0,0,0,-0.00636086633796105,0,0,0,0,-0.200099886949781,0,0,0,-0.0808045024080093,0,0,0,0,0.128012984180408,0,0,0,0,0,-0.0512473563412563,-0.238511518216941
