,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0145822943886108,-0.00656302746170832,0.239021246298245,0,0,0,0,0,0,0,0,0,0,-0.1320525087264,0,0,0,-0.199277783171477,0,0,0,0,0,-0.334290467756907,0,0,0,0.0744938490546768,0,0.758694015707961,-0.18805594775119,0.188624891587777,0,0,0,0,0,0,-0.0246505494349806,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.055316842016165,0,0.030282425422901,0,0,0,0,0.0850714916968643,0,0,0,0,0,0,0,0,0,0,0.207773028470637,0,0,0,0,0,0,0.0261369949551593,0,0,0,0,0,0.348416338295539,0,0,0,0,0.208202965044602,0,0,0,-0.00950818731893225,0,0,0.0284463091591179,-0.0479182416963957
X601939.CH.EQUITY,0.273335273818325,0,0,0,0,0.0393923444280905,0,0,0,0.021754710138421,0,0,0,0,0,0,0,0.0839888502362486,0,0,0.0297036279498691,0,0,0.0234082764907519,0,0,0,0,0.143447826489397,0.10722602028431,0,0,0,-0.11458253399519,0,0,0,0,0.415761707825069,0,0,0,0,0,0,0,0,0,0,0,0.10645730617703
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0118299072650443,-0.237923525136158,0.19620965473936,0,0.392132847802981,0,0,0,0.208552770501007,0.0169139872782393,0,0,0,0,0,-0.0440300398104831,0,0,0,0,0,0,0,0,0,0,-0.535569510816351,0,0,0,0,0,0,0,0,0.271867099024265,0,0,0.0259297674065036,0,0.0884801935895471,0,0,-0.100083883955595,0
X5.HK.EQUITY,-0.140573275469263,-0.0464605869594559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394389411366067,0,0,0.227774481463352,0,0,0.208533474691663,0,0.269665359574353,0,0,0,0,0,0,0,-0.0989655904303225,0,-0.031365973971399,0,0,0,0,0,0,-0.145184062703441,0,0.16010427574991,0,0,0,-0.0286898393070675,0,0,0,0
X601988.CH.EQUITY,0,0,0.0186134584332705,0.0761640830985964,0.0926807542333514,0,0,0,0,0,0.255729422562978,0,0,0,0,0,0.0636308140970666,0.0893630234527117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782226334387046,0,0.156940542442686,0,0,0,0,0.257750330689749,0.194026408856226,0,0,0,0,-0.00732085166366717,0.019020863473829
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0,0
X1299.HK.EQUITY,0,0.0874004135099174,0,0,0.0717908950641181,0,0,0,0.075182895834673,0,0,0,0,0.0257748233627512,0.179017127088101,0,0,0,0,0,0,0,0,0,0,0.111007850707804,0,0,0,0.0263969416106953,0.249376318720462,0,0,0,0,0,0,0,0,-0.0468751188549908,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0495288307553089,0.0377933187463702,0.0582324390635315,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.337193927780991,0,0,0,0,0,0,0.062295524183346,0,0,0,0,0,0,0,0,0,0,-0.0620227196942977,0,0,0,0.073067110602802,0,0.2215651994296,0.100299823266592,-0.0635313694258613,0,0,0,0,0,0,0,0,0,0,-0.104172712562642
X601328.CH.EQUITY,0,0,0,0,0,0,0.31474056684235,0,0,0,0,0.178149840964038,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0456946218980946,0.260789051866887,0,0,0,0.0994358276103193,0,0,0,0,0,0,0,0,0,0,-0.16833123383507,0,0,0,0,0,0,0.0880413564950551,0,0,0,0,0,0,-0.217890488370713
X601166.CH.EQUITY,0,0,0,0.252696395052094,0,0.134781223979157,0,0,0,0,0,0,0,0.454154202199038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681002898427107,0,0,0,0,0,0,0,0,0,0,0.150606434029857,0,0,0,0,-0.0329934260261504,0,0,0,0,0,0,-0.101588189067175
X600000.CH.EQUITY,0.0133139474497635,0,0,0,0,0,0.546946752520368,0,0,0.0125726634175083,0,0,0,0,0,0,0,0,0,0,0,0,0.0143269291477886,0,0,0.3431476467327,0,0,0.126470500946787,-0.0296721980037224,0,0.0473039796678649,0,0,0,-0.144154493900759,0,0,0,0.0563249210543464,0,0,-0.36757233751522,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0433476823280015,0.0440262870082996,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0241653486816817,0,0,0,0.043326568616142,0,0,0,0,0,0.235966025563682,0,0,0,0.00421465383553717,0,-0.0172293608702857,0,-0.0619814025270167,0.128071111004646,0,0,0,0,0,0,0.0533373755674513,0,0.198352403534679,0,0,0,0,0,0,0,0.143528290701626,-0.0290933209829172
X601601.CH.EQUITY,0,0,0,0,0,-0.188097655430138,0,0,0.440481096099884,0,0.0988135496561038,0.0512912007144017,0,0,0,0.241618380502304,0,0.173555898133984,0,0,0,-0.0612506010018928,0,0.0241384127002673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607157458055632,0,0,0,0,0,0,0,0,0,0,0.24341457299773,0,0.000499200758975338,0.103864736444519
X16.HK.EQUITY,0,0,0,0,0,0.0370354225451501,0,0.167220684272788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605967906067885,0,0,0,0.171365827443147,0,0,0.0166656344479168,0.19481255818506,0,0.0568033017414853,0,0.0458678510683861,0,0,0,0,0,0,0.355625656236732,0,0,0,0,0.0657166244761117,0,0,0,0,0
