,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.14824177823065,0,0.293560223589097,0.0102775244454061,0.0881864668485275,0,0,0,0,0,0,0,0,0,0,0,0.332786256917337,0,0,0,0,-0.0674355521990796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656029963692947,0.0502021508791398,0.0477809289418836,0,8.67361737988404e-19,0.00688450431547774,0,0.115002457694972,0,0,0
X601318.CH.EQUITY,0,0,0,0.0657088009394323,0,0,0,0,0.12296881709984,0,0,0.0870694597108895,0.108954840177346,0,0,0,0,0,0.113631860304103,0,0.265300695891122,0,0,0,0.0504102979866289,0,0,0,0.0969694294127847,0,0.0367960530761083,0,0,0,0,0,0.0191177077318009,0,0,0,0,0,0,0,0.0698568373612891,0,0,0,0,0,0,0.0991241744554516
X601939.CH.EQUITY,0.252430041134274,0,0,0,0.182847301633561,0,0,0,0,0,-0.0271011660212391,0.108762178660791,0,0.0733938637072855,0,0,0,0.0116089778663926,0,0.101874406778994,0,0,0.220115673578986,0,0,0.231966315731762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159012692528841
X600036.CH.EQUITY,0,0.116307852099119,0,0,0,0.0797940382494724,0.0720371836866452,0.126764866727956,0,0,0,0,0.168083438834148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349521339083034,0,0,0,0.0770111949460923,0,0,0,0,0,0,0,0,0,0.123359016990349,0,0,0,0,0,0,0,0,0,0,0.0414675817782488
X601288.CH.EQUITY,0.209541449820308,0,0.0350974585841353,0,0,0.0536444442101124,-0.105231874163733,0.313665803470512,0,0,0,0.0478280614881534,0,0,0,0.0737839041129013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174989624441596,0,0,0,0,0.00908585933376777,-0.12630728473704,0
X601628.CH.EQUITY,0.0622359907877064,0,0,0,0,0,0,0,0,0,0.01510773501753,0,0,0,0,0,0.192581530543883,0,0,0,0,0,0,0,0.0545853863607364,0,-0.109150519918546,-0.086010973560768,0,0,0.0512476680027539,0,0.212794339540916,0,0,0.578425350149873,0,0,0,0,-0.0347006848271155,0.147749958340829,0,0,0,0,0,0,0,-0.0485447839628346,0,0.0424710279704442
X1299.HK.EQUITY,0,0,-0.0453948386615822,0,-0.0364373275914161,0,0,-0.0442293289114602,0,0,0.106837786859812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0473498234677782,0.0803302361939928,0,0.28403057948733,0.290460199179568,0,0.142635931576734,0,0,0,0,0,0.28907709782671,0.106771617908159,0
X601988.CH.EQUITY,0,0.121210853094911,0.00712643327208449,0.312656425940759,0.244570511680479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269665737151007,0,0,0,0,0,0,0,0,0.0979533475750867,0.118493637929292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333907618721805,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.128294268476829,0,0,0,0,0,0.0385836059283238,0,-0.00822696252378168,0,0,0,0,0,0,-0.0762177801594258,0,0,0,0,0,0,0.0784444148896122,0,0.0187580252768055,0,0.312451143752792,0,0,0,0,0,0,0,0,0.107230619976277,0,0.220450432940568,0,0,0.234451376266979,0.117000368964269,0,0,0,0,0.01686820959966,0,0,0,0
X601166.CH.EQUITY,0,0,0.0972595550203516,0.169664064958975,0,0,0,-0.0326463244875297,0,0,0,0.0897094172519026,0.0304222467062181,0.0141754208052546,0,0,0.0614706540690531,0,0,0,0,0,0,0,0,0,0.158760950058168,0,0,0.361638207597623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462279161375221,0,0,0,0,-0.0340159205212095,0,0,0,0
