,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0409742694672662,0,0,0,0,0,0,0,0,0,0,0,0,0.54229599386598,0.675734374580276,0,-0.112197204902937,0,0.00656120131984258,0,0,-0.199952795803657,0,0.244772306092399,0,0,0,0,-0.0116775298099203,0,-0.057435591994514,-0.311982776318665,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.187362888434545,0,0,0,0,0,0,0,0.0985632337981747,0,0,0,0,0.206909890435728,0,0,0,0,0,0,0,0,0.089700313694805,0.0484957363775381,0,0,0,0,0,0,0.200287468903115,0,0,0,0,0,0,0,0,0,0.0231646358118215,0,0,0,0,0.00472408483200972
X601939.CH.EQUITY,0,0,0,0.815015279419222,0.0210128609468147,0.0101609772788287,0.0158577278277064,0,0,0,0,0,0,0,0,0,0,0,0.0588889159888913,0,0,0,0,0,0,0,0,0,0,0,0,0.0351233367407957,0.0395825841031497,0,0,0,0,0,0,0,0,0,0,0.0590292262356845,0,0,0,0,0.0269967615936444,0,0,0
X601288.CH.EQUITY,0,0,0.857167230572825,0,0,-0.0970685144134386,0,0,0,0,0,0,0,0.0168016752534601,0,0.0309721421104444,0.070140849939649,0.14719494266359,0,0,0,0,0,0,0,0,0.0198225887806646,-0.0494929710037986,0,0,0,0,0,0,0,0,0,0,0,-0.169024210021416,0,0,0,0,0,0,0,0,0,-0.00504557210639689,0,0
X601988.CH.EQUITY,0,0,0,0,0,-0.144479394930895,0,0,0,0,0,0,0.77632041413127,0,0,0,0,-0.287056921841847,0,-0.0322809178614624,0,0,0,0.43290004574212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743359735044064,0,0.0100829216186903,0,0.107052354054349,0,0,0,-3.46944695195361e-18,0.157099065642136
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0317947508422082,0,0,0.813337578112588,0,0,0,-0.00400046264680548,0,0,0,0,0,0.14352158188876,-0.0236922057926874,0,0,0,0,0,0,0,-0.054965233974511,0,0,0,0,0,0.0285025360040753,0,0,-0.0347478942051062,-0.0536467338438999,0,0,0.109759171343012,0,0.0834867508076063,0,0,0.0336804655523841,0,0,0.132205003140247
X600036.CH.EQUITY,0,0,0.39122351155159,0,0,0,0,0,0.0135432814884162,0,0,0,0,0,0,0.132520940443345,0,0,0,0,0,0,0,0,0,0,0.182578517293602,0,0.00571542810383731,0,0,0,0.181146570027074,0,0,0,0,0,0,0,0,0,0,0,0.0258094964386806,0.0115392397364654,0,0,0,0.0100414291251485,0,0
X1299.HK.EQUITY,0,0.0236546608579932,0,0,0,0,0,0,0,0.0210178163104599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913826846520075,0,0,0.32791099345101,0,0.499684420746816,0.125230885849774,0.146514873608208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203236112576794,0.00117207939482052,0,0,0,0,-0.140106318615965,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.119396165591807,0,0,0,0.215518986428558,0,-0.0783319147450657,0,0,0,0.164162538630233,0,0.340501091041677,0,0.134269376930377,0,0,0,0,0,0,0,0,0.132748607991559,0,0,0,0,0,0,0,-0.238462636282464,0.105644976216017,0,0,0,0,0,0,-0.146267309425511
X388.HK.EQUITY,0,0,0,0,0,0.143325308533327,0,0,0.0974463792033967,0,0,0,0,0.0422275531542055,0,0,0,0,-0.220424282165931,0,0,0,0,0,0,0.152066433507435,0,0.379548765103884,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219172623756745,0,0.0814659132948716,0,0,0.0391191676357229,-0.297085182367544,0,0
