,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.236935645014245,0,0.215750081925508,0,0,0,0,0,0,0,0.0135153974012227,0.25630075549048,0,0,0,0,0.0976966890808768,-0.0786066410286233,0,0,0,0,0,0,0,-0.137909133238672,0,0,0,0,0,0,0,0,0,0.0437952189154463,0,0,0.110529534924041,0,0,0,0,0,0,0,0.0671695261519183,0,-0.0157601725292977,0,0.043954151714474
X601318.CH.EQUITY,0,0,-0.0539824280269007,0,0,0.0645158249269815,0,0,0.228030975504506,0,0,0,0.138479209850016,0,0,0,0.217900877138888,0,0,0,0,0,0,-0.0117627809048277,-0.00881358544018686,0,-0.10763226971109,0,0,0,-0.154786987712724,0,0,0,0.230289107296801,0,0,0,0,0.140153177595268,0.2801925566485,-0.249629319277033,0,0.250875679143731,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.659589218872863,0,0,0,0,0,0,0,0,0,0.0833428593010326,0,0.0332709105690514,0,0,0,0,0,0,0,0,0,0,0,0.00168581056312531,0,0,0,0,0,0.0561501176486404,0,0,0.24140156204079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292780824734369,0,0.0903729366015503,0,0,0.401045591077348,0,0,0,0,0,0,0,0,0,0,0.026305068020833,0.121772684978931,0,0,0,-0.0481068733695702,0,0,0,0,-0.044500969312357,0,0,0,0,0,0,0,-0.0460646760230434,0,0,0,0,0,0,0.141970306809683,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.209989575652395,0,0.242768982957658,0,0,0,-0.053164823427041,0,0,0,0,0.196493158384006,0,0,0,0,0,0,0,0.489125846727072,0,0,0,0,0,0,0,0,0,0.308397651772153,0,0.0388390653644028,0,0,0,0,0,0,0,0,0.0476160380298491,0,0,0,0,0,0.212380689554522,0,-0.0736207293577837,-0.078336297774775,0
X601988.CH.EQUITY,0.184988708663126,0.0381193988270006,0.209914338846415,0,0,0,0,0,0.143301017052066,0,0,0.0171137053954994,0,-0.202486521474957,0,-1.73472347597681e-18,0,0,0,0,0.0785788900226611,0,0.154363459177318,0,0,0,0,0,0,0,0,0,0,0.0526839211245574,0,0,0.029564860152424,0,0,0.19487980176318,0,0,0,0.0828797047354111,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164427448039286,0,0,0.0317934718437223,0,0.127542313377933,0,0.372952537624422,0,0.0321998777565116,0,0,0,0,0,0,0,0,0,0,0,0,0.0847507584673774,0,0.110220071820027,0.0238987462332066,0,0.0527865992277048,0.00918611460340594,-0.0212010282350668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.135280002394329,0,0,0,0.120737472379595,0,0,-0.0793499225555954,0,0,0,0.231236415423302,0,0,0.0624432713988343,0,0,0.0307363608996445,0,0.0316481766551584,0,0.058586707911786,0,0,0,0,0.0187221311087935,0.250633577782362,0,0.00377539963743978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237662621884676,0.139131024747957,0,0,0,0.00570638481901338,0,0,0,0,0,0,0,0,0,0,0.0478936065002765,0,0,0,-0.123487903501859,0,0,0,0,0,0,0.156443714889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925575293328285,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.172580372555077,-0.448771433208236,0,0,0,-0.109879129364962,0,0,0,0,0,0,0.642711691849511,0,0,0,0,0.182599258465909,0,0,0,0,0,0,0.0268257877315973,0,0,0,0,-0.568186967509487,0,0,-1.73472347597681e-18,0,0,0.0174868048571087,0.526543379460175,-0.222446994080546,-0.0467083345970836,0,0,0.0647417986224519
X601166.CH.EQUITY,0,0,0,0,0,0,0.462004410063393,0.021291730842634,0,0,0,0,0,0,0,0,0,0.00149313132280379,0,0,0,0,0,0,0.0543117760127161,0.0958519914607193,0,0,0.355084008526559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708806783619156
X601328.CH.EQUITY,0,0,0.0665062770770486,0,0.0125214664065337,0,0.018366219851534,0,0,0,0,0,0.545091179274038,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947264206418876,0,0,0,0,0,0,0,0.151262420639443,0,0,0,0,0,0,0,0.0761748663324836,-0.047593638682299,0,0,0,0,0,0,0,0,0
