,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0041476053758455,0,0.207205408216661,0,0,0,0.394590042984765,0,0,0,0.0437290646637951,0,0,0,0,0,0,0,0,0,0,0,0,0.228641198559397,0,0,0.00700523455031813,1.38777878078145e-17,0,0,-8.67361737988404e-19,0.104952879407231,0,0.0746675242653992,0,0,0,0,0,0,0,0.0530790539222289,0,0,0,0,0,-0.107059611326085,0,0,0
X601318.CH.EQUITY,0,0,0,0.135624812327872,0,0,0,0,0.161351692896785,0,0,0,0.206881772881373,0,0.0809942973949749,0.0143672999182038,0,0,0.0678533783605853,2.77555756156289e-17,0,0.035671624806539,0,0,0,0,0,0.178075560121473,0.00682576750031613,0,0,0.0272045596949434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15328979383581,0.170036238036141,0,0,0,0,0
X600036.CH.EQUITY,-0.0132567530472601,0,0,0,0,0.196347040435675,0,0,0,-0.0961897482248365,0,-0.0486367960766083,0.104210346634274,0,0,0,0.114490018925834,0,0.146174341744594,0,0,0,0,0,0,0.420067812482839,0,0,0.0649697950438738,0,0,0,0,0,0,0,0,0,-0.0787869538067016,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.516510102969174,0.100228728227303,0,0,0,0,0,0,0.135527113052198,0,0.170029143705732,0,0,0,0,0,0.0101408167563107,0.119837295845766,0.0608741609002576,0,0,0,0,0,0,0,0,0,0.188817725705137,0,0,0,0.0477549113854635,0,0,0,0,0,0.0650385695850011,0,0,-0.0925128003240799,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0827150084592051,0,0,0,0.503779178227252,0,-0.0478216438968901,0,0,0,0,0.107724324241198,0,0,0,0.117457266897154,0,0,0,0.0719677919714182,0,0.0726871411230806,0,0,0,0.00263369317425228,0,0,0,0.0489198073724659,0,0,-0.0343725313683833,0,0,0,0,0,0,0,0,0,0,0,0.0142545351461517,0.026267926303495,0,8.67361737988404e-19,-0.0505805388932364
X1299.HK.EQUITY,0,0,0,0,-0.0556513622815085,0,0,-3.46944695195361e-18,0,0.127652136742475,0,-0.0778655816086721,-0.0689423325591014,0,0.0710131187627256,0,0,0,0,0,0,0,0.125123506237026,0,0,0,0,0,-0.00598635944305817,0,0,0,0.0537481759089221,0,0,0,0,0.0233449822448824,0,0.131171951620439,0,0.222204102430037,0,0.149716005929667,0,0,0,0,0.274982899098037,0,0,0
X601628.CH.EQUITY,0,0,-0.0528175433870279,0,0,0,0,0,0,0.149121647824116,0,0,0,0,0.116511940378675,0,0,0,0,0,-0.0547484082129895,0,0.151795260239974,-0.066490917578405,0,0,0,0,0,0,-0.0022553291822038,0,0,0,0,-1.38777878078145e-17,0,0.375062284484365,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0482663641504382,0,0,0,0.461866403424119,0,0,0,0,0,0,0.0513459311590031,-0.0402642893455479,0,0,0,0,0.209892215133088,0,0,0,0,0,0,0.0174904451034905,0,0,0,0,0,0,0,-0.111708963705237,0,0,0,0,0,0,0,0,0.116666704499516,0,0,0.146243067377024,-0.0401034272294274,0,0,0,0,0,-0.0672689368424415
X5.HK.EQUITY,0,0.146336142979627,0,0,0,0,0,0,0,-0.132840784980125,0.0708862177877592,0.0975952622900981,0,0,0,0,0,0,0,0,0,0,0.199524644733921,0,0,0,0.163009273913178,0,0,0.0480644002867453,0,0,0.112708151242686,0,0,0,0,0,0.253521995636021,0,0,0,0,0.14781187865955,0,0,0,0.0562013926681306,0,0,0,-0.0670410545726439
X388.HK.EQUITY,0,0,-0.170543674161595,0,0.0473253125501127,0,-0.124030512845667,0,-0.154713529762885,0,0,0,0,0,0,0,0,0,0,0,0,0.0979708307075155,0,0,0,0,0,0,0,0,0,0,-0.237998219209948,0,0,0,0,0.214317357895024,0,0,0.200128141573447,0,0.245812500907876,0,0,0,0,0,0.203952925854591,0,0,0
