,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.481464070835537,0.0956876285574157,0,0,0,0,0,0,0,0,0,0.0588273262071571,0,0.0875135391323843,0,0,-0.148554776431038,0,0,0,0,0,0,0.00374571396034908,0,0,0.0284342476705101,0,0,0,0,0,0.0455678915853611,0,0,0,0,0,0,0,0,0,0,0,0.079785002526269,0.185237690375667,0.0390641275459341,0,0
X601318.CH.EQUITY,0,0,0,0,0.173437126934626,0,0,0,0.0495894312128355,0,0,0,-0.0987660628652464,0,0.0170297455877429,0,0.384136512741565,0.189573326104233,0,0,0,0,0,0,0,0,0,0,0,0,0.0515186725246778,0,0,0,0,0,0.095421884685728,0,0.0674544748614494,0,0,0,0,0,0,0,0,0,0.0576656206527041,0,0,-0.0745722709934731
X601939.CH.EQUITY,0.258104956808591,0,0,0,0,0,0,0,0,0,0,0.162583798269682,0,0.36563193553603,0,0,0,0,0.0793414250432443,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211936269163498,0.0619492243886392,0,0,0,0.0161714508097723,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.339446301813288,0,0.022888763423702,0,0.495874571006723,0,0,0,0,0,0,0.00432654138505975,0,0,0.0322797352063524,0,0,-0.0236500556047561,0,0,0,0,0,0.0096310102017033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10431381465427,0,0,0
X601988.CH.EQUITY,0.090228485624175,0.0577236024379566,0,0,0,0,0,0,0,0,0.239404224084679,0,0,0,0,0,0.11978707622724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102403266857534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875621632703818,0,0,0,0.240166470446937,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.417010541004194,1.38777878078145e-17,0.148765765289789,0,0,0,0,0.492403590893177,0,0,0,0.556929761412669,0,-0.65473333615867,0.0153806666740507,0,0,0,0,0.173667034257663,0,0,0,-0.0941318350535736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239827608185792,-0.0421921799793566
X600036.CH.EQUITY,-1.73472347597681e-18,0,0,0.0607497906706624,0,0,0,0.0919270341683852,0,0,0,0,0,0,0,0,0.13540555070172,0,0.123025005704983,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0.190629603971295,0,0.229450124882709,0,0,0,0.0414195517331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120817845803281,0.0260975770527015,0,0,0,0.0894192240184257,0,0.0835244836333532,0,0,0,0,0,0,0.0710210281798578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308878890100512,0,0,0
X601628.CH.EQUITY,1.73472347597681e-18,0,0.109797381378638,4.33680868994202e-19,0.368026891052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273251397412696,0,0.140067207465306,0,0,0,0,0,0,0,0.149440257967587,0,0,0,0,0,0.0334046871942111,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.239464016862649,0,0,0,0,0,0.18449184981297,0,-0.0246957995039076,0,0,0,0,0,0,0,0.127172836946388,0,0,0,0,0,0,0.139190844099916,0,0,-0.0867842604272883,0,0,0,0,0,-0.102810471543785,0,0.790426438637754,0,0,0,0,0,0.298488215612564,0,-0.258399439003746,0,0,0
