,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.105621442994345,0.479481692727228,0,0,0,0,0,0,0,0.135520283298471,0,0.170745540055977,0,-0.0114592285574007,0,0.0658848414990507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332228593602274,0,0,0,0,0,-0.0154364802028842,0,0.0350477134766322
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601939.CH.EQUITY,0.11725442353468,0,0,0.453920157623203,0,0.0939731966774991,0,0,0,0.0136336779711733,0.070563755927514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131629881582655,0,-0.00778340690952805,0,0,0.0285003442231944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406842781148582,0,0,-3.46944695195361e-18,0.0785431253278038
X601288.CH.EQUITY,0,0,0.178230264480963,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225882195492124,0,0,0.234955554251072,0,-0.0072330156052281,0,0,0,0,0,0,0,0,0,0,0,0,0.20689786166959,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.241015375673933,0,0.18817176303254,0,0,0,0.315623739363735,0,0,0,0,0,0,0.183905269535496,-0.192610947125625,0,0,0,0,0,0.0817090794056261,0,0,-0.0591567815022921,0,0,0,0,0.190435891298295,0,0,0,0,0,0,0,0,0,0,0,0,0.184018045489632,-0.0241015632883378,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.138527375414845,0,0,0.122294833864441,0.243856517627372,0.123191119455803,0,0,0,0.0408271423103997,0,0,0,0,0,0,0,0,0,0,0.0114151851622983,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.13934979815264,0,0,0.115886896199429,0,-0.0477724732037757,0,0,-0.0930610405850539,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224678252162394,0,0,0,0,0.0373488725546522,-0.0283330359254907,0,0,0,0,0,0.789408134637027,0,0,0,0,0,0.154846826310102,0,0,0,0,0,0,0,0,0,0,0,0.0911074344901935,0.0855472765821953,-0.0732447221703685,0,0.0212510536822018,0,0,0,0.0460682301693322
X1299.HK.EQUITY,0,0,0,0,0.289208679378781,0,0,0,0,0,0,0,0.0406211200274551,0,0,0,0,0.0844570552684882,0,0,0,0,0,0,0,0,0.0650547321233027,0,0.152036164472695,0,0.0106637969504291,0.270492434435856,0.0387432438739788,0.0764355520112264,0,0,0,0,0,0,0,0,-0.0936619780430178,-0.0755641537832928,0,0.049342677560145,0,0,0,0,0
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238772821814507,0,0.0622090036310138,0,0,0,3.46944695195361e-18,0,0,0,0,0.353618504406742,0,-0.00898630248823343,0,0,0,0,0,0,0,0,0.35742940076159,0,0,0,0,0,0,0,0,0,0.0226335744714198,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.041033305143636,0,0,-0.0102340368822236,0.107287340857197,0,0,-0.0544424661726547,0
