,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.292285829170097,0.0283743505080358,0,0,0,0.461508480121316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100396766064745,0.0411570595449015,0,0,0,0,0,0,0,0,0,0,0.078999763741629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.174460082505794,0,0,0,0,0,0.145765190572539,0,0,0.0568514792449741,0.111615491295843,0,0.0480164731845199,0,0,0,0,0,0.173001089663294,0,0,0,0,0,0,0,0,0,0.0552131071474677,0,0.0535561152451424,0,0,0,0,0.087576238051027,0,0,0,0,-0.0195243553930535,0,0,0,0,0,0,0,0,0.0566619418491596
X601939.CH.EQUITY,0.376910967323032,0.14472025646226,0,0,0,0,0,0.159834530849549,0,0,0,0,0,0,0,0,0.110221765953612,0,0,0,0,-0.151189626081416,0,0,0,0,0,0,0.119598681637421,-0.0238570113983275,0,0,0.225767129854178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228679453760466,-0.0455507935283357,0.0727369656094388
X600036.CH.EQUITY,0,0,0,0,0,0.184527105069811,0,0.17181609940572,0,0,0,-0.0551567680102707,0.132172143895556,0,0,0,0,0,0,0,0,0,0.0250290125265138,0,0,0.0807272373008218,0,0,0.136091488627084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36100415977389,0,0.0223471802168735
X601288.CH.EQUITY,0,0,0,0,0,0,0.00457100557066217,0.555741497083302,0,0,-0.0844189983192504,0.045231694066177,0,0,0,0,0,0,0,0,0,0.0731633738123325,0.0792247082719707,0,0,0.0890894296944547,0,0,0.110037345518162,0,0,0,0.053529643911411,0,0,0,0,0,0,0,0,0,0,0,0,0.0592701718039121,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.227216799297276,0.0218962219783539,0,0,0,0,0,0,0.122802680724798,0,0,0,0,0,0,0,0,0,0,0,0.107101631780741,0,0,0,0,0,0,0,0,0,0.197470150298729,0,0,0,0,0,0.0575163430983038,0.173851328522333,0.0964156267372917,0,0.305767520993806,0,0,0,0.280603234753966,0,0,0,0,0
X601628.CH.EQUITY,0.0813646197931264,0,0,-0.0524508959536584,0,0,0,0,0,0,0,0.0091219761317443,-0.076284378197271,0,0,-0.228371012323037,0,0,0,0,0,0.0830510553953058,0,0,0.116890049779647,0,0,0,0,0,0,0,0,0.5512095099137,0.186837012581667,0,0,0,0,0.0241793178371213,0,0,0,0,0,0,0,0,0,0,-0.0634567287993815,0.148647285223582
X601988.CH.EQUITY,0.075577815963016,0,0.0945116225799188,0,0.355689351120089,0,0,0,0,0,0,0,0.211396480728616,0,0,0,0.144094406038191,0,0.00637829017611636,0,0,0,0.00637983015575366,0,0,0.0196327865331027,0,0,0,1.73472347597681e-18,0.126990746531665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123608984621346,0,0,0,0,0,0,0,0,0,0,0.00284609884373951,-0.0948082666812143,0,0,0,0,0,0,0.234301509398531,0,0.189706670792509,0.140585438925202,0,0,0,0,0,0,0,0,0.0603885698786755,0,0,0,0,0,0.19817935344042,0.062570257665651,0,-0.0628263901062538,0.259271192100167,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0250184604620417,0,0,0,0.0707374521879637,0,0,0,0,0.0699796796365235,0.125149750036253,0,4.33680868994202e-19,0.0925461602295727,0,0,0,0,0,0,0,0,0,0,0.15401000697091,0.00864141592289681,0.42623301446733,0,0,0,0,0,0,0,0,0,0,0.00296689513068875,0,0,0,0,0,0,0,-0.0266716827085898,0,0,0,-0.071348468591085
