,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0441134961312732,0.376798510418219,0,0,0,0,0,0,0,0,0,0,0.0446063714264833,0,0,0,0,0,0,0.0365043410550207,0,0.0816448971958954,0,0,0,0,0,0.0683201443070472,0,0,0,0,0,0,0.0910990840453138,0,0,0,0,0.037767057465892,0,0,0.000549304952944264,0.0338119715226699,0,0,-1.73472347597681e-18,0
X601318.CH.EQUITY,0,0,0.00407871307224286,0.155031995599337,0,0,0,0,0.152474419897867,0,0,0,0.0392573611354024,0,0.0341267394211239,0,0,0,0,0.181551378565812,0,0,0,0,0,0,0,0,0.0744391454127311,0,0,0.117308570457583,0,0,0,0,0,0.0731461793666951,0,0,0,0,0,0,0,0,0,0,0.049342004066777,0,-0.0923472530840585
X601939.CH.EQUITY,0,0,0,0,0.117508979609681,0,-0.0601438768521292,0,0,0,0,0.118125761243982,0,0,0.00657309304577174,0,0,0,0.0605246203680676,0,0.0171368345987741,-0.0487848640012626,0.63217280390592,0.00527220132578235,0,0.135134326376883,0,0,0.0725055465546149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0273148542618922,0,0,0,0,0.242225971543588,0.0238540767460756,0,0,0,0,0.260350508608739,0,0,0.175347296228055,0,0,0,0,0,0,0.170746169383903,0,0.259334575928415,0,0,0,0,0.032984160234053,0,0,0,0,0,0,0,0,0,0.0908232285001121,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.140961826308713,4.33680868994202e-19,0.160443638236288,0,0,0.0609158514941604,0,0.383123141444908,0,0,0,-1.73472347597681e-18,0,0,0,-0.000489592311073782,0.0327518161414952,0,0,0,0,0,0,0,0,0,0.0716928585014125,0.124041839752494,0,0,0,0,0,0,0,0,0,-0.101813542342536,-0.000258072254805923,0,0,0,0.0166355531245706,0,0,0,0,0.110181406188796,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171895465844988,0,0,0.0615674271310538,0,0,0.165948893140135,0,0,-0.130751139462088,0,0,0,0,0,0,0,0,0.604256376817593,0.0808968081020393,-0.0488347263422293,0,0,0,0,0,0,0.0933079037895029,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.193586372543692,0.0704701620719879,0,0,0,0,0,0,0.199991412308554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995175276909573,0,0,0,0,0,0.102387298130454,0,0,0,0,0,0,0.0857871148185455,0.0963906098645885,0,0.125532170610737,0.274588778053111,0.0865768208869428,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.202467044084546,0.700262973346528,0,0,0,0,0,0,0,0.0299083992615761,0,0,0,0.0341946708767712,0.0460292714927737,0,0,0.0645627425157463,0,0,0,0.0927314595211752,0,0,0,0,0,-0.127321211447689,0.0945943254855142,0.0265877765420904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,8.67361737988404e-19,0,0,0,0.0736422173487636,0,0,0,0,0.0437350303763378,0,0,-0.0920265114202336,0,0,0,0,0,0.170432152306791,0,0,0,0.0933913571839182,0,0,0.181710403490983,0,0.0126278053485264,0,0,0,0,0,0,0,0,0.0127567809175419,0,0.309420749739119,0,0,0,0.211968320612615,0,0,0,0,0.116546787064419,0,0
X601166.CH.EQUITY,0,0,0.056575327449316,0.153822026473274,0,0,-0.00783001098112959,0,0,0,0,0.0621945338063399,0.102665746605149,0,0,0.0378621909789236,0,0,0,0,0,0,0,0,0.15569094159623,0,0,0.337539625602562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19
