,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0539822556634246,0.0403242712474254,0.31540041337794,0.0616049930939759,0.059442505085941,0,0,0,0,0,0,0,0,0,0,0.305093833963313,0,0,0,-0.0764406938457291,0,0,0,0,0,0,0,0,0,0.0227675548807937,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0630420722973618,0,0.0536786686376969,0,0,0,0,0.0233215181770642,0.164788234295895,0.0828504811160889
X601318.CH.EQUITY,0,0,0,0.27305426106839,0,0,0,0,0.188304480725706,0,0,0.0132192606731736,0,0,0,0,0,0.0676667135318813,0,0,0.0666994446171301,0,0,0,0,0,0,0,0,0.0139551141201444,0.0634088409816644,0,0,0,0.00696636260940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113124933548076
X601939.CH.EQUITY,0,0,0,0,0.153142846302749,0,0,0,0,0,0,0.122255229734037,0,0.0658384693762054,0,0,0,0,0.0211946942238796,0.000590666091287815,0,0,-0.0370915753480726,-0.0870363821107246,0.572889544189784,0,0.175902498580855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508105928529673
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.225258083173246,0,0.0727144375515529,0,0,0.0219840865037243,0,0.184954011252555,0,0,0,0.160623566457813,0,-0.0126502614791285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119316928087079,0,0,0,0,0,0,0,0,0,0,0,0,0.0276231190740151,0,0,0.20557855269103,0,0,0,0,0,0
X601628.CH.EQUITY,0.168926315797974,0,0,-0.0750855342849791,0,0,0,0,0,0.0610620061579849,0,0,0,-0.0881829471121041,0,0,-0.0130675473221282,0,0.0442502577201956,-0.091228401260763,0,0,0,0.138808432579471,0,-0.0326355293389541,0,0,0,0,0,0,0,0,0,0.676804958086756,0,0,0,0,0,0,0,0,0,0,0,0.14401055949673,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145262804137422,0,0,0,0,0,0,0,0,0,0,0,0,0.103742459413864,0,0,0,0,0,-0.267779890621423,0,0,0.00125919444776942,0,0,0,0,0,0,0.0780158248330591,0.301273228716119,0,0.160629197371588,0.0689707839689276,0.1069595769448,0,0.0521528314180519,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0288977901935352,0.0977423622792757,0.314544520598911,0,0,0,0,0,0,0,0.106528750587405,0,0,0,0,0.23267557704549,0,0.0195878655712093,0,0,0.196124418013573,0,0,0.217399993317058,0,-0.0244514171079856,0,-0.0931225521035843,0.25507607269321,0,-0.0899833580600739,0,0,0,0,0,0,0,0,0,0,0,0.0341249721002324,0,0,0,0.0920814694762291,0,0.0402391158206516
X5.HK.EQUITY,0,0,0,0,0,0.0158730331238002,0,0.040669255379354,0,0.0184246223920469,0,0,0,0,0,0,0,0,0,0,0.203886227641305,0.107845106203377,0.157788024665978,0,0,0,-3.46944695195361e-18,0,0,0.0311323565340442,0,0,0,0,0.00374513523550606,0,0,0,0.245033336301571,0,-0.0700337917084968,0,0,0.189356977160454,0,0,0,0.0594165696711842,0,0,0
X388.HK.EQUITY,0,0,-0.0970953375092634,-0.0432956809036086,0,-0.156394732538127,0.172080536474578,0,0,0,0,0,0,0,0,-0.00883154038690766,0,0,0,0,0,0,0.0730896440950354,0.49834876965665,0,-1.73472347597681e-18,0,0,0,0,0,0,0.12206326689745,0,0,0,0,0,0,-0.000572150936540298,0.136088490937767,0,0,0,0,0.0724502705828795,0,0,0,0,-0.0283492089672813
