,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0981750444510421,0.0348210927318876,0,0,0,0,0,-0.235343930650319,0,0,0,0,0,0,0,0,0,0,-0.0163331834357961,0.0968320196757471,0,0.270276022204346,0.450259714139136,0,0,-0.0217213850309441,0,0.139955127404818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0666717850415715,0,0,0.0601535132690473,0,0,0,0.178906947209574,0,0.0840840099369801,0.205554223862162,0,0,0,0,0,0,0.10176926879721,0,0,0,0.169271908052083,0,0,0,0,0.109486585767911,0.0172554327454751,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543353681358486
X601939.CH.EQUITY,0,0,0,0.772420998340465,0,0,0,0,0,0.00162091891130671,0.099785122044087,0,0,0,0,0,0.108955880442366,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0126584755879522,0.0679398626938862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606485794907009
X601288.CH.EQUITY,0,0,0.891044198686056,0,-0.0338673282403284,0,0,-0.0753310789833425,0,0,0,0,0,0,0,0.0189032338147023,0,0,0,0,0.00397597658349666,0,0,0.18204444247064,0,0,0,0,0.0619213755086295,0.0374892299475362,0,0,0,0,0,0,0,0,0,-0.0610185734407102,-0.134647198807401,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X601628.CH.EQUITY,0,0.110759306138031,0,0,0,0,0,0,-0.0370772484773118,0.281201114575436,0,0.258668193424687,0,0,0,0,0,0,0.280954820317003,0,0,0,-1.35525271560688e-20,0,0,0,0,0.0104048331627396,-0.129619667497036,0,0,0,0,0,0,0,0.164313084875682,0,0,0,0,0,0,0,0,0.129126946053316,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626701279006544,0,0.0133365953683308,0,0,-0.0572413800043398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731079822539382,0,0,0,0,0,-0.0256657194649399,0,0,0,0,0,0,0,0,0,0,0.000471493195048214,-0.134226924275963,0,0.999756426328878,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.148876425423989,0,0,0,0,0,0,0,0,0,0,0,0.301552179919279,0,0,0,0.0466068371149089,0,0,0,0,0,0,0,0.115846492540888,0,0,0,0.0706821014161261,0.182624580118222,0,0,0,0.0245387134872664,0.0524971813977204,0,-0.0229389027663628,0,0,0,0.140998282141578,-0.05323265557635
X5.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21225094157048,0.332289399607402,-0.0690991119234139,0,0.0408972784521379,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428990518053861,0.0983384299093228,0,0,0.0063377287071246,0,-0.350037663527563,0.0766960855343751
X388.HK.EQUITY,0,0,0,0,0.250515364254174,0,0,0.0369279365889944,0,0,0,0,0,0,0,0.185187308955713,-0.0808502597815999,0,0,0,0.230907447397331,0.275579787970955,0,0,0,0,0,0.335950969995434,-0.100529297393644,0,0,0,0,0.121705647266909,0,0,0,0,0,0,-0.0413691470706075,-0.0720857369590267,0.164147235248788,-0.116501130693095,-0.259332502789262,0,0,-0.0851420090811835,0,0,0
X601658.CH.Equity,0,0.0320323922794133,0.329287531310433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018292361281191,0.028782960216873,0.159501576486889,0,0,0,0,0,0,0,0.0941169280675887,0,0.00464136260426558,0,0,0,0,0,0.013834686572249,0,0.0333037602078728,0.0346960695519559,-0.0880251735486037,0,0,0.0875070650072845,0,0,0.0584948544044537,0.0392425761005749,0,0.0544905285438382,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0844242290356303,0,0,0,-0.0154313721793249,0.0512539651849779,0,0,0.351651659874931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100229554446571,0,0,0,0,3.46944695195361e-18,0,0,0.087549504051598,0,0,0,0.202500232747216,0,0,-0.0205418860874586,0.125126213558501,0,0,0,0,0,0.184262102959741,0.0791278252837862
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00256187043193673,0,0.725092872860647,0,0,0.0374829147682401,0,0,0,-0.0420982860433982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0614107496967032,0,0,0,0,0.0231106943155458,0,0,0.0735674523024384,0.0214764353435099,0,0,0,-0.00478364172953736,0,0,0
X601166.CH.EQUITY,0,0,0.0165940586636906,0,0,0,0.338312673983295,0,0,0,0,0,0,0,0,0,0.145927186133155,0.0176553994485732,0.0893031096098762,0,0,0,0.0637279907604648,0.112653881134941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665611333092213,0,0.203338603966797,0,0
X000002.CH.EQUITY,0,0,0,0.166049211786461,-0.206973642403675,0,3.46944695195361e-18,0,0.262573526215103,0,0,0,0.386315160838689,0.151936795727276,0,0,0,0,0,0,0,0,0,0,-0.112416249445411,0,0,0,0,0,0,0,0,0,0,0.0644215194095813,-0.0290182526989197,0,0,0,0,0,0,0,0,0.0304974357269763,0,0,0.00563183367950994,0,0
X601328.CH.EQUITY,0,0,0,0.255271839637199,0,0,1.0842021724855e-19,0,0,0,0,0.0484060644183516,0,0,0,0,0,0.0666436043903251,0,0,0,0,0.349996642502414,0,0,-0.00269939903139516,0,-0.0602980989298959,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.115660239594865,0,0,0,0,0.111989776122712,0,0,0,0.00573842421245405,0,0
