,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.534374860178933,-4.33680868994202e-19,0.0436994328371,0.037389160255451,0,0.0437788575553772,0,0,0,0,0,0,0,0.0386017089952328,0,0,0.0203432241522633,0.0690358643540049,0,0,0,0,0,0.114220371681516,0,0,0,0,0,0,0.00903360372036447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.339809072166977,0,0,0.144263011926251,0,0.191121929820224,0.000597235879634565,0,0,0.0488863318393539,0.0952021071292148,0,0,0,0,0,0,0,0,0,0,0.00145374804616606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618947946801261,0,0,0,0.0116513617323803,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0,0.0792567398794577,0,0,0.0386845026513128,0,0,0,0,0,0,0,0.202450364208862,0.0288185367654904,0,0,0,0,0,0,0.057547831849947,0.0992626311507618,0,0,0,0,0,0,0,0,0,0.129089712661208,0,0,0.315120707869314,0,0,0,0.0328740022966978,0,0.0210267370195107,0,0,0,0
X601288.CH.EQUITY,0.388003195136361,0.0454828261466012,0,0,0,0,0,0,0,0.109885397701512,0,0,0,0,0,0,0,0.151493919283917,0,0,0.0966481150008024,0,0,0,0,0.0270667633597759,0,0,0.105453872894126,0.0640122529599025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625626705485326
X5.HK.EQUITY,0,0,0,0,0,0.547410394018837,0,0.296299627424193,0,0,0,-0.269910508814274,0,0,0,0,0.597554668676707,-0.210215410169657,-0.188397193975276,0,-0.0854850054827305,0.0834423449371375,0,0,0,0.300548622106915,0,0,0,0.0901117776942601,-0.0325441598443855,-0.188472393320545,3.46944695195361e-18,0,0,0,0.439128158095124,0,0,0,0,0,0,0,0,-0.477688875780831,-0.150056628771783,0,0,0
X601988.CH.EQUITY,0.0676226389746734,0.166970134607683,0,0,0.056264526471598,0,0,0,0.14518821246161,0,0,0,0.117039688262631,0,0.0692637849422059,0,0,0.103242342813294,0,0,0,0,0.368159807538243,0,0,0,0,0,0,0,0,0,0,0,0.0537979468396168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.122799350970593,0,0,0,0,0,0.0189449355043473,0,0.113289337053639,0,0.239090357470847,0,0,0,-0.0420149445255008,0,0.0814327194189235,0,0,0,0,0,0.342689231281799,0,0,0,0,0.0559868010235214,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0277002922495013,0,0,0,0,-0.0370837379237899,-0.0222445056952732
X1299.HK.EQUITY,0,0,0,0,0,0,0.16502490882258,0,0,-0.209689214760442,0,0,0,0,0.0185031640231155,0,0.0946696257885519,0,-0.0861339667505877,0,0,0.217815818161267,0,0,0.135004751214966,0.0932985607249456,0,0,0,0,0.0986917556336638,0,0,0,0.02525536552078,0,0,0,0,0,0,0,0,0,0,0.0869434260341333,0.171547061251871,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0208107331771221,0,0,0,0,0,0.17015210450062,0,0,0,0,0.011908380335138,0.00807489024211757,0,0,0,0,0,0,0,0,0,0.0506429133128162,0,0,0,0,0,0,0,0.24931587420541,0,0,0,0,0,0.136750272856498,0.172462221951934,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0457713882750184,0,0,0,0.0982747671141392,0,0,0,0,0,0.111542034607419,0,0.00519272135579128,0,0,0,0,0,0.179331275162023,0,0,0,0,0,0,0,0,0,0,0.0555634522976042,0,0,0,0,0.0260280283934721,0,0,0.192553912240668,0.251788236766978,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.205063811157925,0,0,0,0.0841716363139677,0.11438068250696,0,0.121518165076822,0,0,0,0.106962808742988,0,0,0.102047794355871,0,0,0,0,0,0,0.0568921750911267,0,0,0,0,0,-0.0160885091334732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975197371472701,0,0,0,0,-0.0412178318751603
X601319.CH.EQUITY,0,0,0,0.0217830782200741,0,0,0,-0.325537535396372,0,0,0,0,0,0.1538296891355,0,0,0.0771604634026541,0,0,0,0,0,0,0.210011992834397,0,0,0,-0.181467007664108,0,0.0388056175069469,0.624376849651134,0,0,0.135587581273361,-8.67361737988404e-19,0,0,0.191706768340368,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0444542106177156,0,0,0.00934741905336644,0.183730804470854,0.103916705155873,0,0.136141182576487,0.0409322886897397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168066862062094,0,0,0,0,0.0126161543157401,0,0,0,0,0.00866230573036504,0,0.106548985970628,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.153297363463271,0,0,0,0,0,0,0,0,0,0,0.120972398733653,-0.196288663486408,0,0,0,0,0,0,0.0775359603041302,0.0356698487419683,0.125028108227019,-0.0047625939407919,0.231052549318589,0.122883097880768,0,0,0,0,0.24447955114438,0,0,0,0,0,0,0.106532250020321,0.22718188196075,0,-0.0123018015858803,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837120887776489,0,0,0.299590429917839,0,0,0,0,0,0,0,-0.128184418478933,0.194257299103705,0,0,0,0,0,0,0,0,0,0.252671259324409,0,0,0,0,0,0.176538972806127,0,0,0,0.0689527989111244,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837974432676485,0,0,0,0,0,0,0.0645463849197172,0,0.0586610657135048,0,0.083500767815651,0,0,0,0.0902453237313719,0,0,0,0,0.7194014057818,0,0.105320926819672,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.163022481017912,0,0,0.0589546950170235,0,0,0,0,0,0,0,0,0,0,0.0234751072243182,0,0,0.0778378926649495,0,0,0,0.038734948969839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604537998252948,0,0,0
X601601.CH.EQUITY,0.299029246435752,0,0.175203508977996,0,0,0,0.0358322850305643,0,0,0,0,0,0,0,0,0,0,0,0.0690991693228595,0,0,0,0,0,0,0,0,0,0,0,-0.0466481776668722,0,-0.00695245808603991,0,0.0761893848614491,0,0,0,0,0,0,0,0,0,0,0,0.0463733516967447,0.323329254471749,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.49773260241189,0,0,-0.101289533794932,0,0,0.109326685256494,0,0.0360313713635877,0,0,0.0407734463133884,0,0.00281688629648263,0,0,0,0.0745628244690669,0,0,0.172222762109967,0.0728522327006032,0,-0.0328816838526094,0.0440215160557691,0,0,0,0,0,0,0,0,0,0,0,0,0.0876219422948889,0,0,0,0
X267.HK.EQUITY,0,-0.373228468868386,0,0,0,0,0.227904672281649,-0.0698197842013843,0,0,0,0,0,0.174409345499916,0.205470623097683,0,0.346360420418921,0,0,0,0,0.410725793492646,0,0,0.229943657358755,0,0,-6.93889390390723e-18,0,0.431125612088019,0,-0.385109738307639,0,0,0,0,0,-0.161584155625615,0,0,0,0,0,0.138993321915772,0,0,0,0,0,0.00741803227205419
X601998.CH.EQUITY,0,0,0,0,0,0.116098583702214,0,0,0,0.311950384888033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677973795340714,0,0.0700350993151312,0,0,-0.0208208886253351,0,0,0.0467307015569559,0.203122822337142,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0.0537841356751055,0,0,0.0705097554104878,0,0.236825829679678,0,-0.107402959850027,0,0.0504049396371431,0,0,0,-0.128752955725749,0,2.16840434497101e-19,0,0,0,0,0,0.0880012615961692,0,0.00772020961835976,0.354925730959571,-0.00423022913579989,0,-0.0266122175815938,0,0,0,0,0.0146528214007836,0,0,0,0,0,0,-0.0596299067650644,0,0.252965571477779,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00895917217972354,0,0.0253805283729927,0,0,0.027334508701339,0.315670230804755,0.170508912856152,0,0,0,0,0,0,0,0,0,0.16681343392705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0372747350805004,0,0.0709652037995988,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0312172770419864,0,0,0.0345024857851908,0.126598932277584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396241817206655,0,0.751016268386146,0,0,0.0489063297175138,0,0,0,0.00866542618513172,0,-0.0372582140150116,0.00521558726955669,0,0,0.0522355835741347,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.295148582388265,0,0,0,0,0,0,0,0,0.129897021621133,0,0.0114379159823981,0,0.0133177457545049,0,0,0.153334930379088,0,0,0.0390999294134513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618915773366322,0,0,0,0,0.112914177218198,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.115621624854385,0,0,0,0,0.30803308192109,0,0,0,0,0,0,0.0297933294237249,0,0,0.202819122564137,0.0511462448356988,0.27255742012598,0,0,-0.00658097779770435,0,0,0.262906857474939,-0.105859385377912,0,0,0,0,8.67361737988404e-19,-0.0351908374203701,-0.0283562366841788,0,0.189046843359347,0,0,0,-0.118500384558583
X601818.CH.EQUITY,0.166439742094355,0.0384212750404623,0,0,0,0,0.0707528062279934,0,0.125898553566855,0.0962587254148085,0,0,0,0,0,0,0,0,0.000956790208995213,0,0,0,0,0,0,0.200074501307928,0,0,0.0629400616112027,0,0,0.10406962399613,0,0,0,0,0,0,0,0,0.0903117742207287,0,0,0,0,0,0,0,0,0
