,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.50067559607758,0.152334768530718,0,0,0.0512678554312447,0,0,0,-0.0669727577900395,0.0662317502017609,0,0,-0.0424292299431651,0,0,0,0,0.0180842480701541,0,0,0,0,0,0,0,0,0,0,0,0.0188147826098986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324254077250984,0.0895953388782098,0
X601939.CH.EQUITY,0.474452035104247,0,0,0.179272560071243,0,0,0,0,0,0,0.114658694011599,0,0,0,-0.105809174930467,0,0,0,-0.0157206218963403,0,0,0,0,0,-0.000697007857696458,0.166873234647638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763734711694499,0,8.67361737988404e-19
X601318.CH.EQUITY,0,0,0,0,0.198156499375944,0.0621907706688688,0,0,0,0,0,0,0,0,0.128575101110016,0,0,0,0.298399979833065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128483813635319,0,0,0,0.137835043980967,0,0,0.0024695014786768,0,0,0,0,0
X601288.CH.EQUITY,0.29707099006817,0.095400693017088,0,0,0.176922606976697,0,0,0,0,0,0.00184639331319576,0,0,0.190632750079431,0,0,0,0,0,0,0,0.0461809638491794,0,0,0,0,0,0,0,0,0,0,0,0.123615667087281,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.412300722903666,0,0,0,0,0,0.29204118786321,0,0,0,0,0,0.299412347096678,0,0.0810487382542526,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.383469464125239,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158054799721368
X600036.CH.EQUITY,0,0.0701830570279809,0,0,0,0,0,0,0,0,0,0,0.183946495166146,0,0,-8.67361737988404e-19,0,0,0.283812796874994,0,0,0.0082437926229958,0,0,0,0,0,0,0,0,0,0.28310549781993,0,0,0,0,0,0.00522814005756845,0,0,0.0664131907800772,0.0509568126467164,0,0.0209518858422988,0,0,0,0.0947294324935983,0,0,0
X1299.HK.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0886131500631273,0,0,0.182195509932174,0,0,0.292118501785189,0,0,0,0,0,0,0.136809405439325,0,0,0,0,0.0906373082281115,0,0,0,0,0,0,0,0,0,0.150536458713782,0,0.0365261062105145,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255933440845894,0,0,-0.222294616554644,0,0,0,0,0.269289882469945,-0.150280726947219,0,0.226036449711313,0,0.799355476071714,0,0,0.0930466751433813,0,0,0,0,0,0,0,-0.0295136175365718,0,0,0,0,0,-0.158507003413962,0,0,0.271652909233044,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0952948309693887,0,0,0,0,0,-0.160990493052536,0,0,0,0,0,0,0.300796044530681,0,0,0,0,0,0,0.0302533294847215,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.220918933645635,0,0,0,0,0,0,0.196431132298501,0,0,0
X601658.CH.Equity,0,0,0,0.155745364403364,0.171208752884251,0,0,0,0,0,0,0,0,0.152472019391028,0,0,0,0,-0.0861540555097034,0,0.0636012159909726,0,0,0,0,0,0.00381994130094944,0,0.0841534242832458,0,0,0,0,0,0,0,0.0135358421552459,0.25825229408245,0,0,0,0,-0.0196045907138983,0,0,0,0,0,0.392776558098513,0,0
