,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.244652720053527,0,0.133301359072671,0,0.0386415729914097,0,0,0.250957910576435,0.0713456744696894,0,0.107792197430957,0,0,0,0,0,0,0,0.0599976408123061,0,0,-0.0879455539344654,0,0,0,0,0,0,0,0,0,0,0,0,0.0590967341242982,0,0,0,0,0,0,0,0,0,0.0520246282911208,0.0131718979242651,0,0,0,0
X601939.CH.EQUITY,0.483653898784466,0,0,0,0,0,-0.0479739856727735,0,0,0.0165569839359912,0.19243293524255,0,0.229660032135825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148061056288563,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0
X601288.CH.EQUITY,0.346557167858576,0.045843987246328,0,0,0.402158844384645,0,0,-0.0315477066162018,0,0,0.0627105914837944,0,0,0,0,0.114448684657607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210986556088944,0,0,0,0,0,0,0,0,0,0,0.0134324196309005,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0988080439095927,0,0.272052984619308,0,0,0,0,0,0,0.249578925028229,0,0,0.0969158640997292,0,0,0,0,0,0.142414629402551,0,0.0697456301811018,0,0,0,0,0,-0.00969522691433801,0,0.014832360073487,0.00992769025669249,0,0,0,0,0,0,0,0,0.0570997918643843,0,0,0,0,0,0,0,0.0517673462798648,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.38777878078145e-17,0,0,0.379611687063097,0,0,0,-0.524799590558218,0,0.119298715408846,0.813511918856911,0,-0.816305266067091,0,0,0.643595789077275,0,0,0,0,0,0,0,0,0,0,0.00481457317127843,0,0,0.249339460252607,0,0,0,0,0,0,0,0.0216135629689566,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208937376970331,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199627406804748,0,0,0.0369642736458694,0,0.211485180836571,0,0,0.0278339373957849,0,0,0,0,0,0,0.0475384069891831,0,0,0,0,0,0.111227351512171,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.117798446195283,0.303661201872264,0,0,0,0.0989917567862952,0,0,0,0,0,0,0,-0.274350416868913,0,0,0,0,0,0,0,0,0,0,0,-0.0803972867684248,0.7988380028744,-0.0837539478929236,0,0,-0.0913434012315162,0,0,0,0,0,0.053434778889862,0,0,-0.188083873434634,0,0,0,0.8415442640877,0.0042500959172431,0,0,-0.102567744303314,0.166667115495615
