,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0223635032661842,-8.67361737988404e-19,0.335551518329116,0.0560433652493079,0,0.127278636159134,0,0,0,0,0,-0.0201580778086139,0,0,0,0,0,0,0,0,0,0,0,0.269416588159363,0,0,0,0.121582309021884,0,0,0,0,0.0297530307406419,0,0,0,0,0,0,0,0.0498206689392376,0,-0.0494796629873796,0,0,0,-0.0427741433138893,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0673573721406303,0,0,0,0.151993311748282,0,0,0.125581593632977,0.0329333192487526,0,0,0,0,0.161512720728509,0.0830624116787879,0,0,0,0,0,0.044137055834515,0,0,0.0864637549072481,0,0,0,0,0,0.0779026662680951,0.167811336282433,0,0,0,0,0,0,0,0,0,0,0,-0.0583864551479276
X600036.CH.EQUITY,0,0,0,0,0,0.168335122638926,0,0,0,0,0,0,0.151510477519969,0,0,0,0.0825455941934888,0,0,0,0,0,0,0,0.0525774975238695,0.178419864112852,0,0,0,0,0,0,0.011841786638358,0,0,0,0,0.0254370745135555,-0.132352337227061,0.100663017931943,0,0,0,-0.0629641815228563,0,0,0,0,0.0361728947366361,0.294598818706549,0
X601939.CH.EQUITY,0.603780442244511,0,0,0,0,0,0,0,0.2443574005983,0.106071478283389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117071356789613,0,0,-0.0612805950866101,0,0,0,0,0,0,0,0,0.153650215415955,0.0772578987357667,0
X601288.CH.EQUITY,0,0,0,0.170591979862297,0,0,0.430423479436138,0,0,0.100775479396818,0,0,0,0,0,0,0,0,0,0.0163331620646118,0,0,0,0,0.0447221215466671,0,0.0392907827970162,0,0,0,0,0,0.109376541955794,0,0,0,0,0,0,0,0.0790608427315845,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00230149556215162
X1299.HK.EQUITY,0,0,0,0,0,0,-0.0690281970437916,0,0.0397854550103811,0,0.00190897087838945,0,0,0.0974383687188182,0,0,0,0,0,0,0.178576203078125,-0.175840564689788,0,0,0,0,0,0.0945788127950989,0,0.251535788317761,0,0,0,0,0,0,0,0,0,0.210920318078523,0,0.194419019536431,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.168441152470915,0,0,0,0.334805763206956,0,0,0.0602124695312871,0,0,0,0.0136482870218121,0,0,0.00781844679229513,0,0,0,0.210028716107448,-0.0446221935678009,0,0,0,0,0.18477847301751,0,0,0,0,0,0,-1.73472347597681e-18,-0.236556650311034,0,0,0,0,0,0,0,0,0,0,-0.0275476975563738,0,0,0,0,0,0,0.0247291772450329
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0711030436640364,0,0,0,0,0,0,0.25955409104733,0,0,0.0506561354149056,0,0,0.0315969760714261,0,1.73472347597681e-18,0,0.0324738958750028,0,0,0,0,0,0.176114256979562,0,0.181460874693879,0.171838917734309,0,0,0,0,0,0,0.0577878249193668,0,0,0,0,0,0
X5.HK.EQUITY,0,0.137790974878306,0,0.17092765244875,0,0,0,0,0,0.0826303907736399,-0.119469696944752,0.113833115913106,0,0,0,0,0,0,-0.0566618518777866,0,0,0,0,0.28565900157093,0,0,0,0.146176190633746,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.210736426928102,-0.0305148544117408,0,0,0,0,0,0.105053739917415,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0166962985227723,0,-0.0609766163811301,0,0.199017248375394,0,0,0,0,0,0,0,-0.0768442588181034,0,0,0,0,0.012421630745217,0.308105131527133,0.00761356142094228,-0.0796176353774344,0,0.0971526797975448,0,0.0538623084214806,0,0,0,0.0859259154500316,0,0,0,0,0,0,0,0,0.0104742654735979,0,0,0.256312080200028,0,0
