,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.428439640135078,0,0,0,0,0,0.00289698474158066,0,0,0,0,0.361308754465091,0,0,0,0,-0.0451879281932627,0,0,0,0,0,0,0,0,0.0745386675400387,0,0,0,0,0,0,0,0.00135396455814221,0,0,0,0,0,0,0,0,0.0053649449302714,0,0.114160127966245,8.67361737988404e-19,0,0
X601939.CH.EQUITY,0.319968067093027,0,0,0,0,0,0,0,0,0,0,0,0,0.504585156013242,0.0502457987258717,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0733175226190513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202613272080246,0.0631117013630804,0,0,0,0,0,0,0.0292572198437394,0,0,0,0.00452298071987942,0.00860177736763848,0,0,0,0,0,0.0242130967761248,0,0,0,0,0,0,0,0.499215330276858,0,0,0,0,0,0,0,0,0.0432353289832013,0
X601288.CH.EQUITY,0.357483974401175,0.0412194566555022,0,0,0.353047042490175,0,0,0,0,0,0.109393798579088,0,0,0,0.0414239435760113,0.056173753849924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342006883848553
X601988.CH.EQUITY,0,0,0,0.177795941256052,0,0,0,0,0,0,0.240399122947594,0,0,0.0938083440676342,0,0,0,0,0,0,-6.93889390390723e-18,0.0235754114581842,0,0,0,0.102401538438531,0,0,0,0.0747068320072691,0,0,0,0,0.102871533289079,0,0,0,0,0,0,0.0654330682022693,0,0,0,0.0494815329246948,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.154173806008277,0,0,0.0988518302689906,0,0,0,0.550518944654127,0,0,0,0,0,0.573945593642984,0,-0.501731351309169,0,0,0,0,0,0,0,0.0544322527878659,0,0,0,0,0,0,0.235178313024315,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.00375370901851381,0,0,0,0,0,0,0,0.221229977481683,0,0,0.0546663184258599,0,0,0,0,0,0.164939747317619,0,0,0,0,0,0,0,0,0,0,0.0859273759380062,0,0,0,0.0889539940201546,0,0,0,0,0,0,0,0,0,0,0.0669792103142358,0,0,0.135342340959754,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0122364393033947,0,0,0,0,0,0,0,0,0.176395131541878,0,0,0,0.205629417487195,0,0,0.117238881585112,0,0,0,0,0,0,0.247229004857166,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342110023967009,0
X601628.CH.EQUITY,0.160257962772423,0.154921782647509,0,0,0,0,0,0.0384759003011724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228538412936936,0,0,0,0,0,0,0,0,0.0151875423366209,0,0,0,0,0,0,0,0,0,0,0.0258484701427008,0,0.216316381391716,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.224741557160636,0,0,0,-0.0728200930766725,0,0,0,0,0,0,0,0,0,0,0,0.0172087325957744,0,0,0,0,0.190727466079696,0,-0.0703077943237692,0,0,0,0,0.416160452224339,-0.169050224731668,0,0,0,0,1.16541332241595,0,0,-0.511785628664946,-0.104890798817577
