,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.217765875971985,0,0,0,0,0,0,0,0.189463226418151,0,0,0,0,0,0,0,0,0.216798942678885,0,0,0,0,0.203003214083042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43587808848182,0,0.0215281275627723,0,0,0,-0.0706813440556119,0,0,-0.0472999425875898,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.145943847919422,0,0.0979041487473875,0,0,0,0.143022510582465,0,0,0,0,0.220183024387433,0.123027284771908,0,3.46944695195361e-18,0,0,0,0,0.0807995910611843,0,0,0,0,0,0,0,0,0,0.113321138086592,0,0,0,0.126976118438819,0.0503992011943708,0,0,0.0405232641619776,0,0,0,0.00390957382676287,0,0
X601939.CH.EQUITY,0,0,0,0.591053703010208,0,0.0385438482654009,0,0,0,0.312991526831513,0,0,0,0,0,0,0,0,0,0,0.122485379207184,0,0,0,0,0,0,0,0,0,-0.00514675091374612,0,0,0,0,0,0,-0.0247145067356691,0,0,0,0.0917359195090906,0,0.0440395917914693,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.152995004841972,0,0,0,0.639452552848657,0,0,0,0.00222693778197318,-0.0428760725280342,0,0,0,-0.113227330985649,0,0,0,0,0,0,0,0,0,0,0,0,0.038128068601677,0,0.164687290426447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172873015340368
X5.HK.EQUITY,0,0.0670349977719775,-3.46944695195361e-18,0,0,0.138463127054957,0.348787349710725,0,0,0,0,0,0,0,0,0.0163049339436344,0,0,0,0,0,0,0,0,0,0,0,-0.188838011893885,0,0,0,0,0,0,0,0,0.120378206062901,0,0,0.304903083683235,0,0,0,0,0,0,-0.0931322126415237,0,0.0470823727310368,0
X601988.CH.EQUITY,0,0,0.250531445829444,0,0.144050174661901,0,0.136428557223026,0,0,0,0,0,0,0,0.149777990300999,0,0,0,0,0,-0.231682963306519,0,0,0,0.198744771399292,0,0,0,0,0,-0.123118298350192,0,0.0212732526868077,0,0,0,0,-0.00381983709295224,0,0,0,0.044416079297766,0,0,0,0,0,0,-0.00950487817934217,0
X1299.HK.EQUITY,0,0,0,0,0.222406953356826,0,0,0,0,0,0,0,0,0,0,0,0.19193304345697,0,6.93889390390723e-18,0,0,0,0,0,0,0.03578565999382,0,0.0345604187911472,-0.116895197882966,0.087876675133085,0.0535345593114684,0,0,0,0,0,0.536355687647008,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.465992568894393,-0.0223921037031976,0.0577584734964263,0.0930118229326417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106183334817427,0.0487443087282646,0,0,0,0,0,0,0.128785156032734,0,0,0,0,-0.105057198492039,0.21670759063913,0.283089899232902,0,0,0,0,0,0,0.0778617716811674
X601628.CH.EQUITY,0,0.149188094778521,0,0.00509131045607604,-0.102296142560444,0,0,0,0,0,0,0,0.00871233382724645,0,0,0,0.0188947654211394,0.128003370661639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467463687019263,0,0,0,0,0.192293378068909,0,0.0892491609334106,0.0700887347978918,0,0,-0.0240130085944922,0,0,0
X601328.CH.EQUITY,0.021954970696283,0,0.264932832373698,0,0,0,0,0.57736727195047,0,0,0,0,0,0.249955106444801,0,0.142400966028294,0,0,0,0.0649378292538515,9.54311866429337e-05,0,0,0.0869620908090206,-0.0795411164882073,0,0.0981882832825959,0,0,0,0,0,-0.0293515839584928,0,0,0,-0.217536706238365,-0.110034582001481,0,0,0,-0.0966042166029105,0,0,0,0,0,0,0,-0.105998736695067
