,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.292284271358514,0.028374161610853,-6.93889390390723e-18,0,0,0.461512200432381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100393882144372,0.04115424529621,0,0,0,0,0,0,0,0,0,0,0.0789970876332316,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.221169846493955,0,0,0,0,0,0.189169766283666,0,0,0,0,0,0.107575079843785,0,0,0.0851183227793438,0,0,0.123997159948346,0,0,0,0,0,0,0,0,0,0.0135435436664518,0,0,0,0,0,0,0.0621115371233813,0,0,0,0,0,0,0,0.00309978239088827,0,0,0,0,-0.15558908179434
X601939.CH.EQUITY,0.50762117454674,0.168845893160691,0,0,0,0,0.0168694339170241,0,0,0,0,0.0229000118869862,0,0,0,0,0.0837262075618191,0,0,0,0,-0.132364915752831,0,0,0,0,0,0,0.203030348235327,0,0,0,0.155079380446393,0,0,0,0,0,0,-0.120993636204506,0,0,0,0,0,0,0,0,0,0.148490610570276,0
X600036.CH.EQUITY,0,0,0,0,0,0.19628481686481,0,0.0823056218856682,0,0,0,-0.0914267110654355,0.234835648768769,0,0,0.108468006741754,0,0,0,0,0,0,0,0,0,0.122260732024026,0.055818299974163,0,0,0.0185393166344212,0,0,0,0,0,0,0,0,0,0,0,0.0290379827050283,0,0,0,0,0,0,0,0.370287301157379,-0.0334087432259207
X601288.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0.00891470674881809,0.556993285097772,0,0,-0.0882411442022005,0.0438827204075611,0,0,0,0,0,0,0,0,0,0.0804432500254615,0.0756386296214081,0,0,0.0807496450865803,0,0,0.106334694939356,0,0,0,0.0563925002105448,0,0,0,0,0,0,0,0,0,0,0,0,0.0618878361487301,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.227218257569355,0.0218996775710067,0,0,0,0,0,0,0.122810005336471,0,0,0,0,0,0,0,0,0,0,0,0.107098889441217,0,0,0,0,0,0,0,0,0,0.197475195849198,1.73472347597681e-18,0,0,0,0,0.0575102925719883,0.173855473020568,0.0964198871527905,0,0.305769127872282,0,0,0,0.280597294582525,0,0,0,0
X601628.CH.EQUITY,0.113491255614247,0,0,0,0,0.0346120036568255,0,0,0,0,0,0,-0.0392838614884115,0,0,-0.241691142931579,0,0,0,0,-0.0727183986043878,0.234676732515278,0,0,0,0,-0.125119670319388,0,0,0,0,0,0,0.636164195574846,0,-0.00598745944808107,0,0,0,0,0,0,-0.0204372471093863,0,0.163199596973898,0,0,0,-0.0671992089631516,0,0
X601988.CH.EQUITY,0.0754221507246266,0,0.094485174440486,0,0.355725416865668,0,0,0,0,0,0,0,0.211347556064916,0,0,0,0.144171322755959,0,0.00645222645612352,0,0,0,0.00637121549931116,0,0,0.0196648922283281,0,0,0,-1.73472347597681e-18,0.12696438158527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123622640461842,0,0,0,0,0,0,0,0,0,0,0.00284146761876955,-0.094740216782521,0,0,0,0,0,0,0.234307574994829,0,0.18970543751365,0.140593210911895,0,0,0,0,0,0,0,0,0.0603703300049394,0,0,0,0,0,0.198141898064216,0.0625163225597469,0,-0.0628688927313678,0.259333019354509,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.067038800286466,0,0,0,0,0,0,0,0,0.0881851331644929,0.13823915618226,0,0,0.0236142023849027,0,0,0,0,0,0,0,0,0,0,0.143338627004205,0,0.435911117990369,0,0,0,0,0.0429399689406086,0,0,0.0140618445841566,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0411960701251124
