,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0024360560390833,0,0.223288300770954,0,0,0.110574573909841,0,0.243616696644286,0,0,0,0,0,0.12786217157307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10389925959073,0,0,0,0,0,0,0,0,0,0,0,0,0.0479502185762605,0,0,0.077154712198632,0
X601318.CH.EQUITY,0.14488887758028,0,0,0,0,0,0,0,0.312096828196625,0,0,0,0,0,0,0,0.338207775354162,0,0.0232245832261007,0,0,0.0171991544391817,0,0,0,0.10597714718413,0,0.0222151895951745,0,0,-0.12334370665208,0,0,0.112874505370425,0.0811417009237243,0,0,0,0,-0.0286734365506738,0.0262884659358548,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.285142870170735,0,0.0754639706401939,0,0,0,0,0,0,0,0.423867160829643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562316555325793,0,0,0,0.0735063439970725,0,0,0.00953348135618548,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333433116834589,0,0.0166254789679938,0,0,0.502905695335901,0,0,0,0,0.0138408071505918,0,0,0,0.0434286861223116,0,0,0,0,0,0,-0.0200729919875267,8.67361737988404e-19,0,0,0,0,-0.0139781799192089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104139110288245,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0953721274586508,0,0,0,0,0,0.012983267940572,0,0,0,0.402055356000109,0,0,0,0,0.0678902401530222,0.158755634828985,0,0,0.353777438698515,0,0,0,0,0,0,0,0.0171952552126813,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.398489392564562,0,0.00835080153800965,0,0,0,0,0,0,0,0.0633156645394091,0,0,0,0,0,0,0,0.0391120853890535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152101206489986,0.0102776140310746,0,0,0,0,0,0,0,0,0,0,0.291926676989198,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.205108614575272,0,0,0.284678172399112,-1.38777878078145e-17,0,0,0,0,0.12789974137813,0,0,0,0,0,0,0,0,0,0,0,0,0.131816076781841,0,0.157409092695654,0.0918944374508568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997199537862244,0.0547267504821965,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601905867583487,0,0,0,0.470737810482699,0,0,0,0.124967519072376,0.106209149832301,0,0,0,0,0,0,0,0,0.268547009565069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.310741899481936,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.0285337377472346,0,0,0,0,0,0,0,0.312873928398435,6.93889390390723e-18,0,0,1.38777878078145e-17,-0.813477369614484,0.506239422523973,0,0.36639331855213,0,0,0.39198430623546,-0.5994650022671,0,0,-0.445467860978692
