,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.462016734846973,0.199667536470254,0,0,0,0,0,-2.16840434497101e-19,-0.0935482077171617,0.114043098496617,0.0684527143877299,0,0,0,0,0,0,0,0,0,0,0,-0.0392272688661345,0,0,0,0,0,0,0,0,0,0,0,0,0.0917444415890862,0,0,0,0,0,0,0,0,0,0.0349735402889445,0,-6.93889390390723e-18,0,0
X601939.CH.EQUITY,0.249582247820122,0,0,0.326771107873003,0,0,4.33680868994202e-19,0,-0.0182682460987174,0.094662625143234,0,0,0,0.155193563158469,-0.149616255028013,0,0,0,0,0,0,0,0,0,-0.0433398197956909,0.228576170579428,0,0,0,0,0,0,0,0,0,0,0,-0.0425912908562245,0,0,0,0,0,-0.13012090524753,0,0,0,0,0.146773461797633,0,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0
X601288.CH.EQUITY,0.335057000094222,0,0,0,0.260446885219954,0,0,0,0,0,0.0231689820639486,0,0,0.112485150825148,0,0,0,0,8.67361737988404e-19,0.100701554903712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120873960541039,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.500254435130074,0,0,0,0,0,0.216504265887924,0,0,0,0,0,0.327089378721721,0,0.0762509225769724,0,0,0.0173912472033556,0,0,0,3.46944695195361e-18,0,0.0214778689454015,0,0,0,0,0,0,0,0,0,0,-0.551266018190953,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0
X1299.HK.EQUITY,0.0777753117484036,0,0,0,0,0,0,0,0.136038498348127,0,0,0,0,0.097723019818425,0,0,0,0,0,0,0,0,0.00816834958336019,0,0,0,0,0,0.226911511717171,0,0,0,0,0,0,0.175056964935245,0,0,0,0,0,0,0.066792532970131,0.0022334506086057,0,0,0.107231545480666,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258387772908955,0,0,0,0,0,0,0,0,0.168655698788612,0,0,0,0.468736530077999,0,0,0,0,0,0,0,0,0,0,0.254317847606299,0,0,0,0,0,0,0,0,0,0,0,0.0261312557686062
X601628.CH.EQUITY,0.134949458176221,0,0.138722698852739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187330753811336,0,0,0.0518663172581144,0,0,0,0,0,0,0,0.0596898503864393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804964905564847,0,0,0,0,0.214885531890171,0,0,-0.00708947605764839
X601658.CH.Equity,0,0,0,0,0.213809151811535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288519987193376,0,0,0,0,0,0.0361929341706141,0,0.376011657948117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27038194686425,0,0
