,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.258473738536323,0,0,0,0,0,0,0.145329339621948,0.0404608451608679,0,0,0,-0.198329446957415,0,0,0,0,0.352506956490364,0,0,0,0,0,0,0.205764628139259,0,0.0554926708686663,0,0.0989900581109841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760229357748083,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0
X601939.CH.EQUITY,0.439499727831056,0,0,0,0,0.19045516718093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569614680390504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360535534373715,0,-0.153161789286694,0,0.0862908876728016,0,0,-0.0110070391061763,0,0,0,0
X601288.CH.EQUITY,0.508108359134139,0.0158606004008991,0.133614446835957,0,0.122274330729243,0.0656945484991047,0,0,0.0345004418152731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751991577163982,0,0,0,0,0,0,0.0533787211596484,0,0,0,0.0780325477284055,0.185461397981488,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-6.93889390390723e-18,0.222082439376179,0.0307184958627986,0,0,0,-0.114346994869583,0,0,0.0173647958360514,0.232670272608996,0,0,0,0,0,0.747129169239297,0,0,-0.0916276976307083,0,0,0.00498719363116755,0,0,-0.136163493162389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205156772483658,0,0,0,-0.0189633704723209
X601988.CH.EQUITY,0.0739223584870017,0.0131517789719186,0.147837807121024,0.188877787551389,0,0,0,0,0.143457164883865,0.118466389098718,0.104585309509014,0,-0.292793932867214,0,0,0,0,0,0,0,0.0124195329133179,0,0.214830958898681,0,0,0,0.0661703482900044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.412469254831248,0,0,0,0,0,0.0138908675339731,-0.0280126316552439,0,0,0.0324706625236902,0,0.204567494745938,0,-3.46944695195361e-18,0.0481490985131069,0,0,0,0,0,0,0.0714584149391198,0,0,0,0,0,0,0,0.127903860549323,0,-0.0236508935632632,0,0,0,0,0,0,0.184428844323255,0.131816677550349,0,0,0,0,0.0474375899140904,0,0,0.0406811557643677
X1299.HK.EQUITY,0,0,0,0,0,0,0.161047502526102,0,0,0,0,-0.0488553828367931,0,-0.0494408825692421,0,0,0.274049789994862,0.273017609044203,0,0,0.143443158053835,0,0,0,0,0,0.0955153911860202,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0710590452525421,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.112678607061213,0.404575755033391,0,0.0931950773640822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682752533732655,0,0,0,0,0,0,0,0,0,-0.0556858513964344,0,0,-0.265063449406651,0.0641527056408154,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0478388289425146,0.204431453332303,0,0,0.179374061635879,0.145421013477471
X601166.CH.EQUITY,0.178339813362158,0,0,0,0,0.0901233695246545,0.220547667999468,0,0,0,0,0,0,0.13841023281004,0,0.323430610890401,0,0,0,0,0,0,0,0,0,0,0.0480685542305668,0.0767552731718977,0,0,0,0,0,0.0154413393945519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127550147280343
