,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.376868387250072,0.103723420922927,0,0,0.259757868772977,0,0,0,-0.0496989226670995,0.111628947673609,0,0,-0.0342198214487221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691122899185869,0,0.0194403350196578,0,0
X601939.CH.EQUITY,0.126455553172319,0,0,0.219283791560655,0,0,0,0,-0.115180003623523,0,0.155119433538332,0,0,0.148400514048238,0,0,0,0,0,0,0,0,0,0.213882691841206,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708741247530098,0,0,0,0,0,0,0,-0.0175070215287432,0,0,0,0.188363541959979,0,0
X601318.CH.EQUITY,0,0,0,0,0.17110577096997,0,0,0,0,0,0,0.186622005149537,0,0,0.0186001549692317,0,0,0,0,0,0,0.0971290727746647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0568037312064756,0,0,0.203178511848886,0,0,0,0,0,0
X601288.CH.EQUITY,0.412099555698208,0,0,0,0.217392066751587,0,0,0,0,0,0,0,0,0.112959364237158,0,0,0,0,0,0.0854401651498472,0.0582255597858046,0,0,0,0,0,0,0,0,0,0,0,0.0202126410947332,0,0.0248615828765761,0,0,0,0,0,0,0,0.0200030726869761,0,0,3.46944695195361e-18,0,0,0,0.0152689124464229,0
X601988.CH.EQUITY,0,0,0,0.49339040705176,0,0,0,0,0,0.243781900552938,0,0,0,0,0,0.0647754205554968,0.12587615150574,0,0,0,0.0710763095507973,0,0,0,0,0,0.0859215026151683,0,0,0,0,0,0,0,0,0,-0.577243857032067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18620505331302
X600036.CH.EQUITY,0,0.0281969106899352,0.0707658834886733,0,0,0,0,0,0,0,0,0.148273813129461,-0.057408714513952,0,0,0,0.0910320839929659,0,0,0.0586842188030925,0,0.231723312338481,0,0,0,0,0,0,0,0,0,0.195312557517333,0,0,0,0,0,0,0,0,0.136799454367747,0,0,0,0,0,0,0.111817025565589,0.0169449801953784,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239082294930949,0,0,0,0.482015571656459,0,0,0,0,0,0,0,0.108281578044794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112299059329955,0,0,0.046513946884243,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.229585898815142,0,-0.36421545067533,0,0,0,0,0,0,0.100718086646283,-0.344839916818422,0.600056638854003,0,0.669301479533986,0,0,0.0945040091137992,0,0,0,0,0,0,0.415823512722703,0,0,0,0,0,0,-0.108636576414587,0,0,0.0315686109156331,0,0,0.123590637545925
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.195987891125746,0,0,0,0,0,0,0,0,0.307196868562949,0,0.0765950627549422,0,1.73472347597681e-18,0,0,0,0,0,0.0116575037153421,0,0,0,0,0,0,0,0,0.272055442617606,0,0,0,0,0,0,0.177935197984918,0.0789016779972055,0,0
X601658.CH.Equity,0,0,0,0.158189829419075,0.181356128112692,0,0,0,0,0,0,0,0,0.118315351409067,0,0,0,0,0,0,-6.93889390390723e-18,-0.0818541741578146,0,0,0,0,0.0366068794745724,0,0.0938269957400639,0,0,0,0,0,0,0,0,0.275991159828021,0,0,0,0,0,0,0,0,0,0,0.434755367444712,0,0
X601328.CH.EQUITY,0.235620361136192,0,0,0.434782804275586,0,0,0,-0.0295128679429289,0,-0.0405537617905132,0,0,0,0,0.0549490697074222,0.171784601897099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15913742805823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734616765968591,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.397397180961526,0,0,0,0,0.0755819056493834,0,0,0,0,0,0.056388429615596,0,0,0,0,0,0,0,0,0,0,0,0,0.215429811170217,0,0,0,0,0,0,0,0,0,0,0,0,0.0560635825528178,0,0,0,0.0261629686471802,0.0678479658574644,0.112926437208539,0,0
X388.HK.EQUITY,0,0,0.232684029756084,0,0,0,0,0,0,0,0,0,0,0.0516096076038332,0,0,0,0.0359870180349152,0.169903520660113,0,0,0,0,0,0.0582318179377231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544188932995678,0,0.0302435224328339,0,0,0,0
X600000.CH.EQUITY,0.299529654052752,0.0500990639059247,0,6.93889390390723e-18,0.123242847350844,0,0,0,0.107819108543932,0,0,0,0,0,0,0,0.0297605971431676,0,0,0.0530890294023629,0.0715680523639946,0,0,0,0,0,0,0,0.0272555725478283,0,0,0,0.0245833917203711,0,0,0,0,0,0,0,0,0,0.054206781502983,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.00646247702943295,0,0,0,0,0,0,0,0.0414335619564172,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.119212817566733,0,0,0,0.441282527088885,0.0546895074135477,0,0.179129448125092,0,0.18570432347136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255529806046393,0,0,0,0,0,0,0,0,0,0.236855189901891,0,0.118059317882142,0,0,0,0.0820444079579045,0,0,0.0720743152656557,0,0.176035047069932,0.0633045053322586,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0775259906544384,0,0.500308084211737,0,0,0.127791495809784,0,0,0,0,0,0,0,0.102396657172363,0,0,0,0.029646966711107,0,0,0,0,0,0,0,0,0,0,0.000341680097194244,0,0,0,0,0,0,0,0,0,0,0,0,0
