,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.128700032737696,0,0,0,0,0,0,-0.154192930113194,0,0,0,0,0,0,0,0,0,0,-0.115209756348619,0,0.0771940044624258,0.443958913818284,0,0.558674420448344,0,0,-0.140667586123797,-0.0189184144895346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.195981945905479,0,0,0,-0.068357262682038,0,0,0.139685238292946,0,0,0,0,0.0286947750081334,0,0,0.0174083875090765,0,0,0,0,0,0,0,8.67361737988404e-19,0.0147679072194443,0.157815034002838,0,0,0,0,0.246910000500185,0,0.126908680547337,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0809502852816038,0,0.802719774324983,0,0,0,0,0,0.0444206290581146,0,0,0.0169170248976322,-0.00808456309964754,0,0,0,0.0802571506969087,0,0,0,0,0,0,0.0252534318716546,0,0,0,0,0,0,0,0,0,0,0,0,0.0678352178545881,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.892731598207964,0,-0.0595355423863072,0,-0.0905836350144682,0,0,0,0,0,0,0,0,0.00643787536836342,0,0,0,0,0.0286211681081413,0,0,0.0754052688254186,0.0661788660000029,0,0,0,0,0,0,0.0984829847943243,0,0,0,0,0,0,0,0,-0.124284627103344,0,0,0,0,0,0,0,0,0,-0.033056927975968
X601628.CH.EQUITY,0.0122182234261946,0,0,0,0,0,0,0,0,0.282309030461068,0,0.165732617865853,0,0,0,0,0,0,0,0.441584006264878,0,0,0,0,-0.0250859775409394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227146714271166,0,0.247138299618935,0,0,0
X600036.CH.EQUITY,0,0,0.07192742974827,0.257133459150424,0,0,0,0,0.0479894223952412,-0.00689222746313215,0,0,0,0,0,0,0.176057648358912,0,0,0.0201336233578427,0,0,0,0,0.0238490423452218,0,0,0.18755694873173,0,0.0312187094895846,0.128864675563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04237851245281,0,0,0,0,0.0317384628903197,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282524527318215,0,0,0,0,0,0,0,0,0,0.168851228290977,0,0,0,0.137322485189754,0,0.223074862527708,0,0,0,0.0471454853620145,0,0,0,0,0.071909849611556,0,0,-0.0649674148079108
X601988.CH.EQUITY,0,0,0,0.0868591739564981,-0.0451383805005513,0,0,0,-0.0203601795433002,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0178299402078988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124249668876512,0,1.00250828872726,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350281125503894,-0.130706980251245,0,0,0,0,0.0726338254116552,0.140768675957181,0.290082758578274,0,0,0,0.0145094420993004,0,0,0,0,-0.213902872110556,0,0,0,0,0,0,0,0.130027138959119,0.081383091608829,0,0,-0.106598386052515,0,0.126673037674973,0.00683048270490686
X388.HK.EQUITY,0,0,0,0,0.261515718712575,0,0.088588782558691,0,0.0921071421405837,0,0,0,0,0,0.0337876961111432,0.0818050175427535,0,-0.339789353268194,0,0,0.158270005367525,0,0.284534952897124,0,0,0,0,0.133693564175582,0.229990415201646,0,0.0451103871832551,0,0.0538633801121698,0,0,0,0,0,0,0,-0.105534212484826,0,0,0,0,0,0,0,0,-0.266770537768165,0.0341175130083556
