,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.345234512532031,0,0.315998817887383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223734842342254,0,0,-0.0442812541001589,0,0,0,0,0,0,0,0.0364491578406877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516749210547443,0,0.0119795564141656,0,0
X601939.CH.EQUITY,0.35841611839861,0,0,0.288200135407036,0,0,-0.0975519698692406,0,0,0,0.00285074804005267,0,0.141299728168921,-0.0660178725149348,0,0,0,0,0,0,0,0,0,0,0.0319547667260911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200414704828,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0122023337952855,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0221284990423206,0,0,0,0,0.381473188119481,0,0,0,0,0.103920175901865,0,0,0,0.00470826312132112,0,0.237932146442123,0,0,0,0
X601288.CH.EQUITY,0.43679696570416,0.0731460659237388,0.0622577912104206,0,0.173534656293313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268943843246165,0,0,0,0,0.00313537617973883,0,0,0,0,0,0.081478429867671,0,0.0572370667537628,0,0,0,0,0,0,0,0.0580905544000779,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.174500996476123,0,0.264579894031641,0,0,0,0,0,0.270867480262608,0,0,0,0,0,0,0.22236964825608,0,0,0,0,0,0,0,0,0,0,0,0,0.052719425563633,0,0,0,0,0,0,0,0,0,0,0,0,0.0197800229992533,0,0,0,0,0,0,0,-0.0563730163262306
X600036.CH.EQUITY,0,0,0.0195467792928143,0,0,0,0,0,0,0,0,0.407656458243038,0,0,0,0,0,0,0,0,0,0,0.052421581520311,0.0136518454744872,0,0.124486858191557,0,0,0,0,0,0,0,0.0887729003548909,0,0,0,0,0,0,0,0,0.0571102012205059,0,0,0,0,0,0.26383360399688,0,0
X1299.HK.EQUITY,0,0,0,1.73472347597681e-18,0,0.116930559527356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476324378170805,0.204542007929392,0,0,0.0592899073324318,0,0,0.19365668877355,0,0,0,0,0,0,0,0,0,0,0,0,0.190529599016208,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0124734007086565,0.327176996479782,0,0,0,-0.24230656529611,0,0,0,0.909071438865715,-0.790529071378882,0,0,0.63600982083733,0,0,0,0,0,0,0,0,0,0,0,0,0.303657412817659,0,0,0,0,0,0,-0.224258932590059,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.309263967387705,0,0,0,0,0,0,0.126970134774253,0.0943753297385717,0,0.189503607135554,-0.0854951472894072,0,0.0207496788425976,0,0,0,0.154936652018277,0,0,0,0,0,0,0,0.0246645060788417,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.0431947722780314,0.546734704955503,3.46944695195361e-18,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.333512369812206,0,0,0,0,0,0,0,0.125107253981826,0,0,0.123282328122688,0,0,0.812502722749743,0,0,0,0,0,0,0,0,0,0,-0.0590181956419464,0,0,0,0,0,0,0,0,-0.100383311197898,0,0.0123498662731965
