,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.238179434080659,0.0834314306903952,0,0,0.240425715219094,0,0,0.0333111959012872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13140279948963,0,0,3.46944695195361e-18,0.0692842269834709,0.0146122241757436,0,0,0.0535660592780942,0.0867670267208184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.157415356640221,0,0,0,0,0.0965221741826216,0,0,0,0.178557006612772,0,0.0576588698960729,0,0,0,0,0.306310042547726,0,0,0,0,0,0,0,0,0.0876150035316937,0,0,0,0,0,0,0.0118678795122018,0,0,0,0,0,0.0292712323483702,0,-0.044829886113024,0,0,0,0,0,0.104706288982379,-0.0685212878687207
X600036.CH.EQUITY,0,0.084290226236831,0,0,0,0.127771923021645,0,0,0,0,0,0,0.141472546916916,0,0,0,0,0,0,0,0,0,0,0,0.120709866212184,0,0,0.0596152162147126,0,0,0,0,0.119226677772234,0,0,0,0,0,-0.0750407440385639,0,0.0254375459698168,0,-0.0438097957941169,0,0,0,0,0,-0.0581936712428985,0.384102186620214,0
X601939.CH.EQUITY,0.62252274487142,0.163123201555216,0,0,0,0,0,0,0,0,0.0637331808840296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103913348496652,0,0,0,0,0.0109096616971461,0,0,0,0,0,0.177394471890965,0,0,0,0,0,0,0,0,0,0,0.094898802250115,0
X601288.CH.EQUITY,0,0,0,0.181478385139657,0,0,0,0.453644844752192,0,0,0,0.0267720463183961,0,0,0,0,0,0,0,0,0,0,0,0,0.0478813950339082,0,0,0.0630696775909644,0,0,0,0,0.0730894426185233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578169722654318
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0750569994505665,0,0,-0.0797158544822602,0,0,0,0,0,0,0,0,0,0,0.0744179586980961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106193290345073,0.10222921702897,0.150338000752552,0,0.184544068623075,0,0,0.0424246657823643,0,0.196250996867727,0,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0153833899629145,0,0,0,0.555192865699774,0,0,0,0,0,0,0,-0.11358629938641,0,0,0,0,0.19650359159226,0,0,0,0,0,0,0,0,0,0,0.00739819395057782,0,0,0,-0.142856142121033,0,0,0.0443382946827471,0,0,0,0,0.0669714044753853,0,0,0,0,0.0794420009849112,0,0,0,0,0
X5.HK.EQUITY,0,0.188994280067898,0,0,0,0,-0.00274732176471889,0,0,-0.147363295066695,0.0559647403931881,0.110064273212937,0,0,0,0,0,0,0,0,0,0,0,0.315967179285853,0,0,0.137875767958629,0,0,0,0,0,0.123960300899522,0.0182421271940588,0,0,0,0,0.210422719661616,0,0,0,0.127467914399601,0,0,0,0.0611458326178371,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.192534768615766,0,0,-0.0267089278110038,0,0,0,0,0,0,0,0,0,0.0977561752661008,0,0,0,0,0,0,0,0,0,0,0,0.184800382398177,0,0,0,-0.194830023777598,-0.186999355100686,0,0,-0.117835450356732,0.281606832699714,0,0,0.187646615120101,0.00113462295826056,0,0,0.224440412326369,0,0,0,0,0,-0.0926004555998232
