,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.436669481957067,0,0,0,0,0,0,0,0,0,0,0.334709743266625,0,0,0,0,0,-0.0398895386245427,0,0,0,0,0,0,0,0,0.0648641033938395,0,0,0,0,0,0,0.0048447686469416,0,0,0,0,0,0,0,0,0.00985670750552796,0,0.127462310289694,0,0,0
X601939.CH.EQUITY,0.28044973602405,0,0,0,0,0,0,0,0,0,0,0.136532655068828,0,0.383886702880087,0,0,0,0,0.0691631052973856,0,0,0,0,0,0,0,0,0,0,0.0173207473612729,0,0,0,0,0.0749429721668698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0
X601288.CH.EQUITY,0.320674654917141,0.125014715749323,0,0,0.381535243767544,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0963558651124834,0.0372829941057398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.17719410726703,0,0,0,0,0,0,0.238539963059795,0,0,0.0933483607536586,0,0,0,0,0,0,0,0.0235263788013429,0,0,0,0.09795915360493,0,0,0.0741647497121078,0,0,0,0,0.101491421546467,0,0,0,0,0,0,0,0.0650946042744075,0,0,0,0.0492413494925074,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.31231926290892,0,0,0.227763960411583,0,0,0,0,0.696475230081036,0,0,0,0,0.682352367598604,0,-0.646202005985464,0,0,0,0.0935729956987282,0,0,0,6.93889390390723e-18,-0.00743610673945041,0,0,0,0,0,0.086376259185472,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356954637062174,0,0,0,0,0,0,0,0,0,0.0258208501006775,0,0,0,0,0.168475480819023,0,0,0.0552058628240684,0,0.0966953054896875,0,0.107513454679147,0,0,0,0,0,0,0,0.054181306944215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369875171078249,0
X601628.CH.EQUITY,0,0.262605382666987,0,0.145961039990691,0,0,0,-2.16840434497101e-19,0,-0.00772057422804394,0,0,0,0,0,0,0.036396155218255,0,0,0.0677907585704347,0.0247619863284406,0,0,0,0,0,0,0,0,0,0.251504478607408,0,0,0,0.00340925121457894,0,0,0,0,0,0,0,0,0.0648896928809031,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.0203940569836698,0,0,0,0,0,0,0,0,0.226170000782415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394912797641669,0.172666758096432,0,0,0,-0.0794537073124413,0,0.432681239950719,-0.310336551654426,0,0,0,0,0.912126005819395,0,0,-0.544116353322674,-0.151423023415161
