,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0336845097739519,0,0.658309695598438,0,0.0130036826084684,0,0,-0.0302281436759733,0,0,0,0,0,0,0,0,0.0929824157920456,0,0,0,0,0,0,0,0,0,0,0,-0.00298790145725946,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147234855756687,0,0,0,0,0.165320374425359,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.114647294323014,0,0.0782748111368671,0,-0.0129225271034796,0.00733500529569023,0,0,0.118794966204475,0,0,0,0,0,0.473624659632764,0,0,0,0,0,-0.0109314044746077,0,0,0.0805543764002756,0,0,0.0841184020822696,0,0,0.0697349266562636,0,0,0.0734404465893725,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.166231836735949
X601939.CH.EQUITY,0,0,0,0,0.240970895060846,0,0.214273563191782,0,0,0,0.222425187641887,0,-0.0532791300531798,0,0,0,0,0,0,0,0.0860414763781046,-0.131796141288756,0,0.448429675383971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286583897888266,0,0,0,0,0,0,0,0,0,0,0,0,0.0222903541490919
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0178224721813884,0,0,0,0,0,0,0,0.280068496391852,0,0,0,0.127799234228065,0.173366427283606,0,0,0,-0.0301772781814806,0,0.0620781885291269,0,0,0,0.356928977014758,0,0.0958379256977406,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0543625887341953,0,0,0,-0.0794652122683906
X601288.CH.EQUITY,0.207028070073713,0,-4.33680868994202e-19,0,0,0,0.148522632946425,-0.0107632865111814,0,0.0349019645746576,0,0,0,0,0,0,0.178283540000258,0,0,0,0.119922267156525,0,0,0.217489032010165,0,0,0,0,0,0,0,0,0,0.0224396152846446,0,0,0.162290779952616,0,0,0,0,0,0,-0.0414516002320041,0,0,0.0214547748566185,0,0,-0.0738025858608215,0
X600036.CH.EQUITY,0,0.25691554889515,0,0,0,0,0,0.0506691600974301,0,0,0,0,0,0.276152542069317,0,0,0.0195424158900929,0,0.107570991872622,0,0,0,0,0,0.235112694375622,0,0,0,0.0651702340271904,0.076360413480073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0126865052904447,0,0.111932523762459,0,0.277915728070881,0.288675737163313,0,0,0,0,0,0,0,0.0862533394630042,0,0,0,0,0,0,0.106643606001854,0,0,0,0.0988166245804943,-0.0727982217675047,0,0,0,0,0,0.0666251074530107,-0.0819460977186852,0,0,0,0.0487885731747037,0,0,0,0,0.0707084513115939,0,-0.103236123299456,-0.0221878157713955,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0736451061379541,0,-0.156299898970451,0,0,0,0,0.334936985838969,0,0,0,0,0.104395541502877,0,0,0,0,0,-0.0126175034298291,0,0,0,0,0.112922921347291,0.414086443272902,0,0.0846950534097512,0,0,3.46944695195361e-18,0,0,0,0,0,0.0342400490028517,0,0,0,0,0,0,0.0963761494005957,0,0,0.128338690067353,0,0,-0.131957254998838
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.111716652885826,0,0,0,0,0,-0.107075296920899,0,0,0,0,0.0533810755620026,0,0,0,0.108593007058005,0,0,0.379718721982829,0.145425322454613,0,0,0,0,0,0,0,0,0,0,0,-0.0706708923632364,0.203443595757965,0.276125500142853,0,0,0,0,0.0935160667946285,0
X388.HK.EQUITY,0,0.148649094453013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342432352022837,0,0,0,0.242220169933098,0,0,0,0,0.174390169185063,0,0,0,0,0,0,0.155419020818234,0,0,-0.104011587678907,0,0,0,0.0288943567360297,0,0.114159518122082,0,0,0,0
