,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.13207734113617,0,0.247703002343332,0.0815698674609389,0.0440855753954938,0,0,0,0,0,0,0,0,0,0,0,0.344490046300797,0,0,0,-0.0188724989750786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781584333593075,0,0.0533915081101169,-4.33680868994202e-19,0,0,0,0.142468468567362,-2.16840434497101e-19,0.0435192046439058
X601318.CH.EQUITY,0,0,0,0.14216672301554,0,0,0,0,0.157371910922755,0,0,0.0980443697693879,0,0,0,0,0.0317898294380847,0,0.140398745080178,0,0.261378661899788,0,0,0,0,0,0,0,0.00862555498053643,0,0.0956016663760897,0,0,0,0,0.0135634300865878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150657502447832
X601939.CH.EQUITY,0.233193686963804,0,0,0,0.176581537637903,0,0,0,0,0,-0.0186153689090706,0.119884114050198,0,0.062179595680824,0,0,0,0.0662203064381478,0,0.0763879840835772,0,0,0,0,0.252552797584415,0,0.214459247339515,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519763934910066,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0.111536255071707,0,0,0,0,0.17398347094084,0.117214226487143,0,0,0,0,0,0,0,0,0,0,0,0.290600916503387,0,0,0,0.00870095036559775,0,0,0,0,0,0,0,0,0,0,0.130523654365408,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0800205359393086,0.158678449208045,0.110897923223033,0,0,0.0975792581552149,-0.015598866949968,0.258773147351839,0,0,0,0,0,-0.073471273623943,0,0.180587153436303,0.0832176977550249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635649280403656,0,0,0,0,0,0,0,0.10599403471314,0,0,0,0,0,0
X601628.CH.EQUITY,0.0904726790321128,0,0,0,0,0,0,0,0,0,0.0243058882478088,0,0,0,0,0,0.205409155946624,0,0,0,0,0.143564126911275,0,0,0,-0.103260532813472,0,-0.072067755136481,0,0,0,0.0762183405704138,0,0,0.679266395317331,0,0,0,0,0,-0.0426412180832702,0.189914695706379,0,0,0,0,0,0,0,-0.023108795562913,-0.0549212926262326
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0600321762738715,0,0,0.0934925818396521,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0311478763017471,0,0,0,0,0,0,0,0.0689092547310421,0,0,0.0874495086633371,0,0.249663296550008,0.2200191563953,0.136665636798071,0,0,0,0,0,0,0.303041945308174,0
X601988.CH.EQUITY,0,0.118089559520321,0.0495052615527008,0.289638219081955,0.182395647621614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286504603351884,0,0,0,0,0,0,0,0,0.138488701554199,0,0,0.128402834205114,-0.0441795300960668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-6.7762635780344e-21,0,0,0,0.0208352746931015,0,0,0,-2.01031008106302e-05,0,0,0,0,0,0,0,0,0,0,0.0979816550163479,0.0108126424675323,0.101175004521114,0,0,0,0.0557359017882323,0.232654978687649,0,0,0,0,0,0,0,0,0,0,0.331326969313643,0,0,0,0,0.174195320540654,0,0,0,0.00240473138722784,0,0,0
X601166.CH.EQUITY,0,0,0.005271646012686,0.078494344630659,0,0,0,0,0,0,0,0.0862206328764872,0.103997498590549,0.0509647007491865,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.179701903349529,0,0,0.421642419090407,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190058904695707,0,0,0.0873320022205778
X388.HK.EQUITY,0,0,-0.0557897127251771,-0.177477778875188,0,0,0.196160637753602,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693621588946448,0,0.439311067805989,0,0,0,0,0,0,0,0,0,0.0454007919087189,0,0,0,0,0,0,0,0.351431367700875,0,0.0637245829784016,0,0,3.46944695195361e-18,0.0459868742658572,0,0,0,0.13323893219756,-0.0766859156954161
X601658.CH.Equity,0.170736566866904,0,0,0.143412717269148,0.0668095294650182,0,0,0,0,0.393415569439767,-0.0677878152726583,0,0,0.0847949372290549,0,0,0,0,0,-0.0161145113511529,0,0,0,0,0,0,0,0,0.0940088163865452,0.0865374948073274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109763173943559,0,0,0.0765363536456881,0,0,0
