,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.600893136054273,0,0.020982683287519,0,0,0,0,0,0.0846985492559692,0,0.0890153014483716,0,0,0,0,0,0,0.0695884195491173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0101978685860017,0,0,0,0,0.103195486892321,0,0.00998809606118514,0,-0.000554544286324591,-0.0138370703904528,-0.0384974340920767,0,0.0280273286003768,0
X601318.CH.EQUITY,0,0,0,0.198415244889759,0,0,0,0,0.0744164030957138,0,0,0,0,0,0,0,0,0,0,0.190765252292796,0,0,0,0,0,0.0264271093787331,0,0,0.0993256480831144,0,0,0,0,0.0646155579560795,0,0,0,0,0,0,0.183401793868378,0.0196519623502606,0,4.33680868994202e-19,0,0,0,0.0898196213165226,0,0
X601939.CH.EQUITY,0.148203394741733,0,0,0.32688629313334,0,0.243504375013037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110137290396976,0,0,0,0,0,0,0,0.135176303372595,0,0,0,0,0.0690230359679916,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0231145243835548,0,0
X601288.CH.EQUITY,0.20369320856916,0,0.211285790663189,0,0,0.0269530786670895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119781064023934,0,0.0361580395614942,0,0,0,0.120438090638806,0,0.103239120754003,0,0,0,0,0,0,0,0,0,0,0,0,0.0871077352317217,0,0,0.0434515099412808,0,0,0,0,0,-0.0885112262148468
X5.HK.EQUITY,0,0,0,0,0,0.0137844532571037,0.584934616411639,0,0,0,0,0,0,0,0,-0.212120933386049,0.228401623540447,0.251287896317138,0,-0.015894108609219,0,0,0,0,0,0,-0.171128467152319,0,0,0.134821844784639,0,0,0,0.229003877097633,0,0,0,0,0,0,0,0,0,0.00124673591547753,0,-0.741329929437514,-0.105361108220864,0,0,0
X601988.CH.EQUITY,0.0285106379606908,0,0.229216214423565,0,0.0560915358166879,0,0,0,0.0945580630714467,-3.46944695195361e-18,3.46944695195361e-18,0,0.0724898847896462,0.143098393769131,0,0,0,0,0,0.121140988828968,0,0,0.380604566678157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377297383891495,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.043146010247593,0,0,0,0.261097631483748,0,0,0,0.172406716185335,0,0,0,0.074382973419361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00994813104857939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789035571774402,0,0,0.00546887834296026,0.068509115700784,0,0,0,0,0,0,0,0,0,0,0,0,0.0148507092333184,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.212571278900893,0,0,0,0,0,0.0309698243904473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574808091681524,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.398404380888309,0,0,0.230527686881264,0,0.00121403661218806,0.0277536992582405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.111988446765553,0,0,0,0,0.150364378145382,0,0,0,0,0,0.189850209229736,0,0,0,0,0,0,0,0.267045803069416,0,0,0,0,0,0,0.0409508230829181,0,0,0.000208043777277963,0,0,0,0,0,0,0,0.0397207547111338,0.20649149356763,0.0223315850142144,0,0,0,0,0,0,0.0119097734550791,0
