,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0988383157959487,0.0730212491696697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180350269385519,0,0,0.140106520812992,0,0,-0.301682306378114,0,0,0,0,0,0.733144965686681,0.152120674474695,-0.143231738421348,0,0,0,0,0,0,0,0.0729908881113596
X601318.CH.EQUITY,0,0,0,0,0,0,0.231558410187785,0,0.165715102135013,0.0179423604231615,0,-0.0198384788517954,0,0,0.00985650558023116,0,0,0,0,0,0,0.0509063355086294,0,0,0.139815200637416,0,0,0,0.0215260829588412,0.0434331221492275,0,0.0297950606419035,0,0,0,0,0,0.258741322062385,0,0,0,0,0.0830321382177034,0,0.051709082275949,0,0,0,-0.0459718224463111,0
X601939.CH.EQUITY,0.373083586228654,0,0,0,0,0.0484429513953127,0,0,0,0,0,0,0,0,0,0,0,0.291560606183405,0,0,0,0,0,0,0,0,0,0,0.00457048498710047,0.0695510659622039,0,0,0,-0.21487514763075,-0.171286235704697,0,0,0,0.470765656729955,0,0,0,-0.0315884508869202,0.0901874613831789,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.101017527250677,0,-0.225616737117055,0.210228222212355,0,0.458499580058056,0,0,0,0.139075398683963,0.0607195133019144,-0.170287185987717,0,0,0,-0.03311362419601,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.701336758337153,0,0,0,0,0,0,0,0,0,0.288709960737369,0,0,0,0,0,0,0.0782001107598729,0,0
X5.HK.EQUITY,-0.123595326174935,-0.0777164333139611,0,0,0,0,0,0.138418076435282,0,0,0,0,0,0,0.424147465085477,0,0,0,0,0.193485461876447,0.173352862528087,0,0.318877596012597,0,0,0,0.0187666416604488,0,0,0,0,-0.1224473301719,0,0,0,0,0,0,0,0,0,-0.171625942583927,0.206506396593888,0,0,0,0,-0.0899026828419654,0,0
X601988.CH.EQUITY,0,0,0.117142723384671,0.379283602929911,0.104222585091903,0,0,0,0,0,0.240928657465676,0,0,0,0,0,0.0234363080749256,0.12509215157086,0,0,0,0,0,0.0176121005562028,0,0,0,0,0,0,0,0,0,0,0,0,-0.038930550455261,0,0.0616735495390242,0,0,0,0,0,0.278627814183438,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0508408382671125,0.121331099281639,0,0.589363707756781,0,0,0,0,0,0.0432613752489049,0,0,0.075733813467867,-0.0642737693357162,0,0,0,0,0,0.0300133187903174,0,0,0,0,0,-0.0782981167514741,0,0,0,0,-0.021266305414645,0,0,0,0.0869661864180649,0,0,0,0,0,0,-0.287387527098334
X1299.HK.EQUITY,0,0.0957102791345281,2.16840434497101e-19,0,0.0694528260015547,0,0,0,0.0811666941803019,0,0,0,0,0.028030939896604,0,0.159416086130631,0,0,0,0,0,0,0,0,0,0.113327472247689,0,0,0,0.0250321414257041,0,0,0.222811733148976,0,0,0,0,0,0,-0.0502846074091836,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.126041963887984,0.00824859540849324,0.0407333540172331,0,0,0,0,0,0,0.109086998109999,0,0,0.273141785077617,0,0,0,0,0,0,0,0.053383023377199,0,0,0.0474326376282023,0,0,0,0,0,0,-0.0502526540647708,0,0,0,0.182778618580818,0,0.101785365449664,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0570279955930838,0.036361639973822,0,0,0.593647994634112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260851346433392,0,0,0,0,0.173276800773302,0.1281083506955,0,0,0,0,0,0,0,0,0,-0.0172935542702001,0,0,-0.128171970977305,0,-0.0454345490549691,0,0.0732057907132204,0,-0.226973410566843,-0.0201558700819089,0,0,0
