,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.731617228633237,0,0,0.00396189459492716,0,0,0,0,0.0465383411959199,0,0,0.0675184259879937,0,0,0,0,0.00443641713903321,0.00992240693966399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0635688691805259,0,0,0,0,-0.0312368994184667,-0.00315101028417617,0,0,0,0,0
X601939.CH.EQUITY,0.149863960343247,0,0,0.279343063191096,0,0.325708028273418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073629800724827,0,0,0,0,0,0.0917929929612899,0,0,0,0,0,0,0.0368216988258981,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0334324059166264
X601318.CH.EQUITY,0,0.0847444978031466,0,0,0,0,0,0,0.00711795825500158,0.0593731783162211,0,0,0,0,0,0,0,0.0257046114540393,0.113073831275197,0,0,0,0,0,0,0,0,0,0,0,0,0.0893405585834042,0,0.167220539360066,0.0317481677467219,0,0,0,0.11028207446834,0,0,0,0,0.223106193031601,0,0,0,0,0,0
X601288.CH.EQUITY,0.232764464680105,0.0805473312066344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571687622809901,0,0,0.14748464049242,0,0,0.0759507285047402,0,0,0.00621846984918397,0,0.0484257235989346,0,0,0,0,0,0,0,0,0.0133775318385065,0,0,0,0,0.234959819028165,0,0,0,0,0,-0.0727204406928454
X5.HK.EQUITY,0,0,0,0,0,0.41287383292552,0.173096769526494,0,0,0,0,0,0,0,0.566699153689174,0,-0.373574292030196,0,-0.311184858488487,0,0.124141802666168,0,0,0,0.0377994871236512,0,0,0,0,0.15300108823548,0,-0.185227327056788,0,0.57589365446598,0,-0.0113573617424962,0,0,0,0,0,0,0,0,-0.551523617603836,0,0,0,-0.0803022396835169,0
X601988.CH.EQUITY,0.0290037075987853,0.233943417315684,0,0,0.0535503994139836,0,0,0,0.0933355999284473,0,0,0.140643707941775,0.0692518667408462,0,0,0,0,0,0.117538243308964,0,0,0,0.387653852087185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371220577726522,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525122004294245,0,0,0.278790713355951,0,0,0,0.0856020865495691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169388095968781,0,0,0,0,0,0,0,0,0.112793141236398,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250429741256066,0.000775117816919069,0,0,0,0,0,0,0.775033741955309,0,0,0,0.104333289930819,0.0041951732640682,0,0.000700083101345943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.135480339305249,0.0673033756425265,0,0,0,0,0,0,0,0,0,0,0,0.029581419643632,0.00343773785490052,0,0,0,0,0,0,0,0,0.0702697830700029,0,0,0,0,0,0,0,0,0,0,0.319929254552408,0,0,0,0,0,0.209937853027695,0.0698319154172992,-0.027150474586275,0,0,0,3.46944695195361e-18,0
X601328.CH.EQUITY,0.00162044311283327,0,0,0,0,0,0,0.170596968574925,0,0,0.0379767750561601,0.14745307096333,0,0,0,0,0,0,0,0,0,0.251183003607303,0,0,0,0,0.0313544346254656,0,0,0,0,0,-0.00875590474914125,0.0403778149571017,0,0,0.000782462950433272,0,0.252481258392573,0.0685592846629882,0,0.0396117225995971,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.150594145914781,0.119022585518333,0,0,0,0,0,0.112445146090008,0.0594137775785928,0.149178134259259,0,0,0,0,0,0,0,0,0.0685332647314824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729656584541763,0,0,0,0,0,0,0,0,0,0.112384804835839,0,0,0,0,0,-0.0251078435041297
