,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,1.73472347597681e-18,0.222839227127539,0,0,0,0,0.372391281768018,0,0,0,0,0,0.0285685146082485,0,0,0,0,0,0,0,0,0,0,0,0.254585319231111,0,-1.38777878078145e-17,0,0.0173465701535619,0.0257033893575188,0,0,0.0729566984452187,0,0.0608137024581889,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898796989813155,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.334756561024027,0.0400448461377118,0,0,0,0,0,0.262051361178907,0.273145604069619,0,0,0,0,0,0,0.208548927313126,0.00364664653851091,0,-0.0041188609838494,0,0,0,0,0,0,0,0.141250423905435,0.229547646714325,0,-0.0422506051693844,0,0,0,0.0791575335350088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.171179923153778,0.0478040966342621,0,0.0606202758225268,-0.13165306823686,0,-0.109182949013736,0.164308809114631,0,0,0.198133108898768,0,0,0,0.159239985599759,0,0,0,0.00383357342643233,0.0366611824389034,0,0.355343186305135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101129977798498,0,0,0,0,0,0,0,0,0,-0.0417153711590944
X601288.CH.EQUITY,0,0,0.102032477445262,0,0,0,0,0.459682701551845,0,-0.0600284018239386,0,0.0706164672573654,0,0,0,0,0,0,0,0,0,0,0.143223114349945,0,0,0.0608256601556678,0,0.125271516063696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229187625835054,0,0,0.0124823285813895,0
X1299.HK.EQUITY,0,0,-0.0584398936890927,0,0,0,0,-0.00184496685887998,0,0.160263032849326,0,-0.0944848071171204,-0.0756048331950796,0,0,0,0,0,0,0,0,0,0.161140809348332,0,0,0,0,0,0,0,0,0,0,0.12371115421707,0,0.0531895660337953,0,0,0.227590681821674,0,0,0,0.251379773739068,0,0,0,0,0.0842746676229583,0.183664907770109,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525068490867837,0,0,0,-0.00799719700443208,0,0,0,0,0,0,0,0.28691667142758,0.135143978320235,0,0.0435087315992516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418290608154863,0,0,0,0,0,0,0,0,0,0,-0.0982249403706658,0.00138359638454462,0,0,0,0,0
X5.HK.EQUITY,0,0.00665696180548403,0.063611255235579,0,0,0,0,0,0,-0.0888395065738987,0.150854295278349,0,0,0,0,0,0,0,0,0,0,0,0.188857133597872,0,0.0818100018344614,0,0,0,0,0,0,0,0,0.176040612297642,0,0.0456240444805304,0,0,0,0,0.306477962756788,0,0.216632438441632,0,0,0,0.0710375244809899,0,0,0,0
X388.HK.EQUITY,0,0,-1.0842021724855e-19,-0.319652032105309,0,0.256405870559678,0,0,-0.0380540560835073,0,0,0,0,-0.010726698074114,0,0,0,0.167706797403024,0.26355191667716,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598205245051397,0,0,0,0,0,0.167800606784466,0,0,0,-1.73472347597681e-18,0,0,0,0.112756989871417,0.0372340395118339,0,0
