,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-2.77555756156289e-17,0.44389272706071,0.0634629378192825,0,0,0,0,0,0,0,0,0,0.130825567786187,0,0.0899528158456385,0,0,0,-0.120394563102466,0,0.0104060557049197,0,0,0,0,0,0,0.0476157961513853,0,0,0,0,0,0,0,0.0413804761081602,0,0,0,0,0,0,0,0,0,0.121312931434971,0.137855732933258,0,0
X601318.CH.EQUITY,0,0,0.178622692276241,0,0.0291935037481594,0,0,0,0,0,0,0,0,0,0.3011765508814,0,0.0366720403695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154899665767474,0,0,0,0,0,0.170416501377183,0,0,0,0,0,0,0,0.0833827043803876,0,0
X601939.CH.EQUITY,0.163250730760244,0,0,0,0,0,0,0,0,0,0.170605284518249,0,0,0.288593383912389,0,0,0,0,0.0431389235131602,0.177698772800567,0,0,-0.0326205985441845,0,0,0,0,0,0,0.0187558005037944,0,0,0,0,0,0.0878665643504108,0,0,0,0,0.0368256066529426,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347040735991032,0,0.0192518571050628,0,0.50209131716962,0,0,0,0,0,0.0113119973662325,0,0,0,0,0,0.0453304575474867,-0.0268034992286268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893534009057739,0,0
X601988.CH.EQUITY,0,0,0,0.115324733803198,0,0,0,0,0,0,0,0.475432829167007,0,0.0154500683938512,0,0,0,0,0,0,0,0,0,0.0388020117967902,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0895043026845587,0,0,0,0,0,0,0.0892717153659512,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0351236577880976,0,0,0.338240332330415,0,0,0,0.224353190805965,0,0,0,0.720662176762019,0,0,0,0,0.689795369402021,-0.614091119456018,0,0,0,0,0,0.0820828311403623,0,0,0,0,0,0,0,0,0,0.127113998781059,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0519158458976606,0,0,0,0.101327061735412,0,0,0,0,0,0,0.145135332089283,0,0,0,0.088814744971552,0,0,0,0.0529389825803562,0,0,0,0,0,0,0,0.185372096113284,0,0.199241365452645,0,0,0.0555087797143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0797056397847648,0,0,0,0,0.0946977954195695,0.168242366124699,0,0,0,0,0,0,0.0497328966577485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267154909927052,0,0
X601628.CH.EQUITY,0,0,0.264547846533386,0.0324273027911466,0.227216198411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536338314682095,0,0,0,0.133126001553314,0,0,0,0,0,0,0.110722290909594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279962403144537,0,0,0,0,0,0,0,0,0,0,0,0,0.205755794188234,0,0,-0.17531837093142,0,0,0,0,0,0,0,0.731580498198993,-0.247525091143713,-0.0107617714152982,0,0,0,0.413843840589988,0,-0.311757749629714,0,-0.185953867435121
X601166.CH.EQUITY,0,0,0,0.15108645764806,0,0,0.255415954801535,0,0,0,0,0,0,0.171957042330894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294499024013848,0,0,0,0.0323250600019775,0,0,0,0.114734816217592,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0976487073503013,0.183230812254603,0,0,0,0,0,0,0,0,0.197945103543973,0,0,0,0,0,0,0,0,0,0.400788505894999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593002195629481,0,0,0,0,0.0836568199935983,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.052522676947086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1417759373563,0.558812413748943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
