,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.373379333053761,0,0.164195070154202,0,0.136757285435907,0,0,0.195075756769496,-0.0545652400310214,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923742981704119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554136632471447,0,0,0,0,0,0,0,0,0,0,0.0603406817669609,0,0
X601939.CH.EQUITY,0.39889433859298,0,0,0.23640192079075,0,0,-0.136381709540714,0,0,0.0205896444355072,0.0357704242682264,0,0.183263872998286,0,-0.0881221947649975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363708243331471,0,0,0,0,0,0,0,0,0,0.209404976249401,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0
X601288.CH.EQUITY,0.5002657850769,0,0,0,0.198629085840515,0,0,0,0,0,0,0,0.0746782826095778,0,0,0,0,0,0.0129155563131082,0,0.117487352427544,0,0,0,0,-4.33680868994202e-19,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508160816471691,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381081562621761,0,0,0,0,0,0.264321000945461,0,0,0,0,0,0.355030181168432,0.0873601172545843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367505076738964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971411699,0,0,0,0.325081363051901,0,0,0,0,0.0671360318128172,0,0,0,0,0,0,0.00715740332206069,0,0,0,0,0,0.0464748537484672,0.174025954074193,0,0,0.0705208345254607,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.10650602912839,0,0.0171091437510876,0,0
X1299.HK.EQUITY,0.0759525912475606,0,0,0,0,0,0,0,0.134433763899482,0,0,0,0.101289778741963,0,0,0,0,0,0,0,0,0,0.010236672350858,0,0,0,0.22581449256659,0,0,0,0,0,0,0,0,0.178416029647023,0,0,0,0,0,0,0.0718953261046789,0,0,0,0.106829759954754,0,0,0,0
X5.HK.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0500279546876367,0,-0.0720441721700907,0,-0.162929599916072,0,0,0,0,0,-0.284714454190393,0.612313168867745,0,0,0,0,0.79471602870378,0,0,0,0,0,0,0,0,0,0.40848893356417,0,0,0,0,-0.308228768919511,0,0,0,0,0,0,0.161931730418446
X601628.CH.EQUITY,0.164490845024142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263298335114569,0.0569946933201465,0,0,0,0,0.143027021298439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196952883966929,0,0,0,0,0,0.226675323926974,0,0
X601658.CH.Equity,0,0,0,0.0508874105131296,0.15880120664792,0,0,0,0,0,0,0,0.271321663613002,-0.0430598594807763,0,0,0,0,0,0,0,0,0,0,0,0,0.109625044987759,0.203037648640214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374063760701991,0,0,0
