,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.549255466557541,0,0,0,0,0,0,0,0.0980038306509428,0,0,0,0.142335408429649,0,0,0.134701508367482,0,0,0,0,0,0,0.000974336208766273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472540847331558,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0
X601939.CH.EQUITY,0,0,0,0.682870999046969,0.0210871405839147,0.051492084211464,0,0,0,0.206961778194956,0.0590575564344102,0,0,0,0,0,0,0,0,0,0.0754449417570983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158991808098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.178049062067104,0,0,0.667479586121029,0,0,0,-3.46944695195361e-18,0,0,0,-0.0633092409511496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438303635789962,0,0,0.148534005321586,0,0.00654321077790581,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.157587773580488
X5.HK.EQUITY,0,0,0,0,0,0.154174356270002,0,0.306774131582042,0,0,0,0,0.0444983050090845,0,0,0,0,0,0,0.0211646023072967,0,0,0,0,0,0.0149526221648257,0,-0.14429940725357,0,0,0,0,0,0,0,0,0.112303690855315,0,0,0.291277650456749,0,0,0,0,0,0,-0.0588663955348497,0,0.0602285105353952,0
X601988.CH.EQUITY,0,0,0.209633704445963,0,0.164011162341241,0,0,0,0.104558922059545,0,0,0,0,0,0,0.0622187902290988,0,0,0,0,-0.13468101699507,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.204468851896535,0,0,0,0,0,0,0,0,0.0983389776305888,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.439707332856503,0,0,0,0,0,0,0,0.191676040011758,0,-0.114878267350406,0,0,0,0,0.190691099052068,0,0,0,0,0,0.153312414162294,0,0,-0.0123348472038049,0,0,0,0,0,-0.173831014605712,0,0.146919137869092,0,0,0.139078167183215,0,0,-0.0291605112692262,0,0
X1299.HK.EQUITY,0,0,0,0,0.190751862784795,0,0,0,0,0,0,0,0.0924501900038843,0,0,0,0.195562752055977,0,0,0,0,0,0,0,0,0.0314051681252968,0,0.0844616593255626,-0.210247824960165,0,0.0684720283321588,0,0.0579018326173813,0,0,0,0.402679790941045,0,0,0,0,0,0,0,0,0,0,0,0,0.0579008425377797
X601628.CH.EQUITY,0,0.167042913481257,0,0.00497454808064849,-0.107358864830591,0,0,0,0,0,0,0.00755092104454373,0,0,0,0,0,0.184743919860307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207006041506702,0,0.344211841069202,0,0.0375223473771776,0.157973905046665,0,0.0810566320793286,0,0.09833098762908,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.179044750790406,0,0,0,0.374852342604334,0,0,0,0,-0.00354593017738774,0.459796228926108,0,0,0,0,0,0,0,0.0481057498195093,0.186600790819991,0,0,0,0,0,0,0,0,0,0,-0.0389808366515222,-0.0920266866013905,0,0,0,0,0,0,0,-0.0433104744649641,0,0,0,-0.0970364943184954,0,0,0,0
