,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.258675735305239,0,0.154913808874091,0,0.128856310393631,0,0,0.276834519993026,0.085835934078511,6.93889390390723e-18,0,0,0,0,0,0,0,0.0062439873865124,0,0,0,-0.112462733609968,0,0,0,0,0,0,0,0,0,0,0,0,0.0321130827247116,0,0,0,0,0,0,0,0,0,0.117826330004225,0.0132360554731767,0,0,0,0
X601939.CH.EQUITY,0.484983939449451,0,0,0,0,0,-0.0489622256260423,0,0,0.0163666765881128,0.192053390348589,0,0.229768034390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00150371317541327,0
X601318.CH.EQUITY,0,0,0,0,0.0129036645827782,0,0,0,0,0,0,0.188004255764681,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153701400399647,-6.93889390390723e-18,0.0918269288242618,0,0.16553676649287,0.206706889997074,0,0,0,0
X601288.CH.EQUITY,0.429798966542014,1.73472347597681e-18,0,0,0.34354631149895,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0790302867559024,0,0,0,0.0741424846339814,0.0324941433619893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0542320225442985,0,0.315779164037571,0,0,0,0,0,0,0.18182180488002,0,0,0.0840236495342365,0,0,0,0,0.196748583488373,0,0,0,0,0,0.0389244019763428,0,-0.0117499293850302,0,0,0,0.0750873652908303,0,0,0,0,0,0,0,0,0.0675810736004725,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210302853051232,0,0,0,0,0,0,0,0,0.409099221973553,0,0,0,0,0,0,0,0,0,0,0.052591849550942,0,0.12224713286293,0,0,0,0,0,0,0,0,0,0,0,0,0.0838465304239906,0,0.058348062604756,0,0,0,0,0,0,0,0,0,0.260910072878029,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0835238565259222,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0998919647418337,0,0,0,0,0.088035295664111,0,0,0,0,0,0.177833789753194,0,0,0.0875500427035134,0,0.207098677509334,0,0,0,0,0,0,0,0,0,0.0100538889844932,0,0,0,0.162050286827792,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380021046682519,0,0,-0.526374794237027,0,0,0,0.806297827659063,-0.806363933746661,0.119782775312827,0,0.656577136841367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253243916420013,0,0,-0.0200711292583318,0,0,0,0,0,0.0225022977166201,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.164292467249062,0,0,0,0,0,0,0,0,0.146320102517576,0.130452478345227,-0.0466473910790642,0,0,0.23845849447246,0,0,0.0524911104499809,0,0,0,0,0,0,0.0336218971178266,0,0,0,0,0.104195322277562,0,0,0,0,0,0,0,0,0.00512741542991104,0
X601658.CH.Equity,0,0,-8.67361737988404e-19,0.216598301045879,0,0,0,0.0455582383481205,0,0,0,0,0,0,-0.0826216243451544,-0.19909506076616,0,0,0,0,0,0,0,0,0,0,0,0,0.836808910650417,-0.143227095039991,0,0,-0.184517122454199,0,0,0,0,0,0,0,-0.18877937048472,0,0,0,0,1.00925679863871,0,0,0,-0.130746207226094,0.200859734100282
X601328.CH.EQUITY,0,0,0,0.260575648580401,0,0,0,0,0,-0.0792934947023909,0,0,0.301714163668543,0.0143751261503167,0,0,0,0,0,0.153279900027367,0,0,0,0,0,0,0,0,0,0.0294018658750713,0.180830681430946,0.0333524985159151,0,0,0.106184619883523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262563381449019
X601166.CH.EQUITY,0,0.0490949763540085,0,0,0,0.197666091545575,0,0,0.0742627007533122,0.0108609879861016,0,0,0,0.0533991377744139,0,0,0,0,1.73472347597681e-18,0.0378745632178091,0,0,0,0,0,0,0,0,0,0,0.225483149519036,0,0,0,0,0,0,0,0,0.0294095475642485,0,0,0.159239222011563,0,0,0,0.181316983084182,0,0,0.0287575136702767,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0603396691026176,0,0,0,0,0,0,0,0,0.475155115472215,0,0,0,0,0,0.202741273557144,0,0,0,0,0,0,0,0,0.0889772138675284,0,0,0,0.0374800071437949,0,0,0.00435039989938639,0,0,0.0458558704386017,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.00801747951616309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106018880101837,0,0,0,0,0,-0.0412650743382476,0,0,0.0704842086646836,0,0.509675174735223,0,0.146676023382454,0,0.158142822536176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
