,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.107988316526849,0,0.0962947256396127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440077618767888,0,0.448997012854256,0,0.159497654375541,0,0,0,0,-0.145400567367352,0,0,0,0,-0.162083660096868,0,8.67361737988404e-19,0,-0.754560823418881,0,0,0,0,0.0761758284353754,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.307991451342123,0,0,0,0,0,0,0,0.06291779791848,0,-0.0295973443434696,0.26054462045929,0,-0.0406931353606198,0,0,0.0359171625250895,0,0,0,-0.0595513049329885,0,0.0168540797338139,0,-0.106858593888675,-0.00832531351841984,0,0,0,0,0,0,0,-0.10496971361484,0,0,0,0.0975397440621649,0,0,0,0,0.399361524193737,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0200257012043164,0.347080873226365,0,0,0,0,0,0,0,0,0.0112636050093919,0,0,0,0,0,0.118915110087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356401911270757,0.0429500169043656,0,0,0,0.0340890958087244,0,0,0
X601288.CH.EQUITY,0,0.570536858129686,0,0,0,0,0,-0.0495349105202816,0,0,0,0.154472837792692,0.0502454103974556,0,0.116644805316436,0,0,0,0,0,0,0.137423424302107,0,0,0,0,0,0.0302808492560417,0,0,0,-0.0850369025872953,0,0,0,0,0,0,0,0,0,0.053314958966419,0,0,-0.0769207703911891,0,0,0,-0.0253806190036033,0,0
X601988.CH.EQUITY,0,0,0,0.418849533857357,0,0,0,0,0,0.289325171786916,0,0,0,0.0817343994828024,0,0,0.189233648144836,0,0,0.146022933562213,0,0,0.0750324554785516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578690781754672,0,0,0,0,0,0,0,0.0388603563078277,0,0,0,0,0,-0.354570137312567
X600036.CH.EQUITY,0,0.0649972971076127,0,0.0455461215932907,0,0,0.0150104754637138,0.0618848104569405,0,0,0,0,0,0,0,0,0,0,0,0.0402514940135577,0.188500222139648,0,0.0313800781658321,0,0,0,0,0,0,0,0,0.105874115303134,0,0,0,0,0,0,0,0,0,0,0,0.159097181962841,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118036759971087,0,0,0,0,0,0.225706621650471,0,0,0,0,0,0,0.0391802010122974,0,0,0,0.0561930282040329,0.0408249755869928,0,0,0,0,0.0444978279513551,0,0,0,6.93889390390723e-18,0,0.131386276560841,0,0.101722771410356,0.241463125554508,0,0,0.0545198891726541,0,0.0448967377383972,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.358211252126987,0,0,0,0,-0.122821173656041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357769679364435,0,0.086474398880738,0,0.0804492910646297,0,0.220730901089361,0,0.0742078326264277,0.146687977781875,0,0,-0.0547891214600485,0,0,0,-0.00583461974873166
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144713579841669,-0.136853678922191,0,-0.00284822922822618,0,0,-0.331348066721016,0,0.714932130861982,0.0788934208598145,0.473998393386941,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.106025297270925,0,0,0,0.21243969014058,0.119879748258023,0,0
X601658.CH.Equity,0,0,0,0.220031946406102,0.00118375966702411,0,0,0,0,0,-0.0305066179342121,0,0,0,0,0,0,0,0.272173915890289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909643415429264,0,0.239990503842378,0,0,0,0,0,-0.0406807037619165,0,0,0.108519995942386,0,0,0
