,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.332842256106198,0,0.339491304816447,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.241084368846605,0,0,-0.0518143619096261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676174625476152,0,0.0102671589322354,0,0
X601939.CH.EQUITY,0.359130856814668,0,0,0.288298500416483,0,0,-0.0972062475090524,0,0,0,0.002832301734154,0,0.141258135346435,-0.0661317192116379,0,0,0,0,0,0,0,0,0,0,0,0.0319963294312898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200134588246892,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0
X601288.CH.EQUITY,0.454239644466862,0,0,0,0.200337006433011,0,0,0,0,0,0,0,0.0262336871918663,0,0,0,0,0,0,0,0,0.168811491929966,0,0,0,0,0,0.0184286266906015,0,0,0,0,0.0292541451546643,0,0,0,0,0,0,0.00677037803914107,0,0.0636715927505019,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.113915549303623,0,0.33754514935914,0,0,0,0,0,0.269936534930172,0,0,0,0,0,0,0,0.255607913308289,0,0,0,0,0,0,0,0,0,0,0,0.00821931521745773,0,0,0,0,0,0,0,0,0,0,0.0152834916434773,0,0,0,0,0,0,0,0,0,-0.104776428368475
X600036.CH.EQUITY,0,0,0.0286657928545545,0,0,0,0,0,0,0,0,0.411316232660938,0,0,0,0,0,0,0,0,0,0,0.0629175247436606,0,0.118717812861113,0,0,0,0,0,0,0,0,0.0958197730827132,0,0,0,0.00699731607898528,0,0,0.0555058177195802,0,0,0,0,0,0,0,0.261992921022678,0,0.0101385323554562
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124779586207272,0.326283660125832,0,0,0,-0.241811290535596,0,0,0,0.906893908068004,-0.78538937043127,0,0,0.637047098472532,0,0,0,0,0,0,0,0,0,0,0,0,0.303020826600687,0,0,0,0,0,0,-0.223641419189071,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.381369710387691,0,0,0,0,0,0,0.173354916313028,0,0,0.15571037576527,-0.049452011419971,0,0,0.0211906620779993,0,0,0.078741162754063,0,0,0,0,0,0,0,0.0425911355821729,0,0,0.0297048826266293,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.514514807186567,0,0,0,0,0,0,0,0,0,0,-0.259561969729281,0,0,0,0,0,0,0,0.107741616092022,0,0.143440565336701,0,0,0,0.733245587972966,-0.0671536873303291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837360012290613,0,0
X601328.CH.EQUITY,0,0,0,0.361747237664258,0,0,0,0,0,-0.0122135391186675,0,0,0.153697166252915,0,0,0,0,0,0,0,0.164538136261684,0,0,0,0,0,0,0,0,0,0.146946341875382,0,0,0,0,0.0749643338043569,0.111921488329734,0,0.0282986775710415,0,0,0,0,0,0,0,0,0,0,0,0.0371660002093832
X601166.CH.EQUITY,0.0241122340621793,0.0721552077424754,0,0,0,0.270665384416567,0,0,0,0,0.0824870574724585,0,0,0,0,0,0,0,0.10880527746945,0,0.046084153425269,0,0,0,0,0,0,0,0,0,0.153455107758587,0,0,0,0,0,0,0.0160299317337929,0,0,0.0127954914388685,0,0.00607288621723701,0,0.0977539329436658,0,0.0996248327615811,0,0.0324444476840775,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.3150432180808,0,0,0,0,0,0,0,0,0,0.214975379295427,0,0,0.0241468661736382,0,0.211638934479166,0,0,0,0,0,0,0.0335329823051727,0,0,0,0,0,0.0146899431312781,0,0,0.0189576512273206,0,0.0317163047850408,0.0824431884650275,0.0471673933229436,0,0,0,0,0.0151503513015514
X000002.CH.EQUITY,0,0,0.190779094837125,0,0,0,0,0,0,0,0.00902827550367002,0,0,0,0,0,0,0,0,0,0,0,-0.00636419470105362,0,-0.0304084646519189,0,0,0,0,0.47838892373322,0,0.210869667845462,0,0,0.180854809800221,0,0,0,0,0,0,0,0,-0.0933907015874091,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.217264833204422,0,0,0.00544855963168099,0.466330783288298,0,0,0,0,0,0,0,0,0.000347159348711002,0,0.0160956217535939,0.0350536713119405,0,0,0,0,0,0.0356037428000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442335556210216,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,8.67361737988404e-19,0,0,0.0090276681466662,0,0,0,0,0,0,0,0.0143028715300002,0,0.267574190605185,0,0,0,0,0,0.233531262379429,0,0,1.38777878078145e-17,0,0,0,0,0.102350432792783,-0.0633933982636901,0,0,0,-0.0654490680857771,0.202730076915054,0,0,0.249366544322742,0,0,0,0,0,0,0,0,0,0,0.0222510905731169,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.219405612767136,0,0,0.0204503456112086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223635293938409,0.248578480618514,0.208049640336008,0,0,0,0,0,0,0,0.0894237642834245,0,0,0,0,0,0,0,0,0,0.0991468243745008,0,0,0,-0.100658507016235
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0325500861245295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105322751809126,0,0,0,0,0,0.00630819504495453,0,0.163232561659227,0,0,0.254179187542825,0,0,0,0,0,0,0,0.0273018484691934,0.0120886124523471,0.341743754382771,0,0,0,0.136740379712449,0
X000001.CH.EQUITY,0,0,0.433772485760739,0,0,0,0,0,0,0,0,6.93889390390723e-18,2.77555756156289e-17,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0224486280425965,0,0,0,0.0611516333903761,0,0.0168288990249947,0,0,0,0,0,0,0,0.130334877495691,0,0,0,0,0,0,0.28317153169765,0,0,0,0
X601601.CH.EQUITY,0,0,0.145227219376798,0.11848816999537,0,0,0.0491506500505333,0,0.00537997749444252,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0.314538849001922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05979573712064,-2.77555756156289e-17,0,0.0577488073920608,0,0,0,0.147753289617589,0,0,0
X600016.CH.EQUITY,0,0,0,0.118206763249616,0,0,0,0,0,0,0.283388653584188,1.38777878078145e-17,0.163107327463655,0,0,0.0523580820376204,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.037862762706038,0,0,0,0,0,0,0,0,0,0,0.158042457023588,0,0,0.174415955126892,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.242429101692346,0,0.174350956585747,0,0,0,0,0,0.00913442809900514,0.111229043622781,0,0,0,0,0,0,0.0376611104049654,0,0,0,0,0,0,0,0,0.282212572933387,0.0275305012523612,0,0,0,0,0,0,0.0417665449194816,0,-6.93889390390723e-18,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.170533037923119,0.289654614795704,0,0.0467775755901282,0,0,0,0,0,0,0,0,0,0.196370236617985,0,0,0,0.48351669150598,0,0,0,0,0,0,0,0,0,0,0,0,-0.20653093099408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111704592944067
X2388.HK.EQUITY,0,0,0,0,0.0123243777233295,0,0.0101989147552551,0.038774870346052,0,0,0,2.71050543121376e-20,0,0,0.125525759000875,0,0,0,0,0,0,0,0.359945838834068,0,0,0,0,0,0,0,0,0,0,0,0.406085505426398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.193563386235753,0.053215476810949,0,0.113565427853016,0,0,0,0,0,0.264291806961291,0,0.579950699640797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252121194436198,0,0,0,0,0,0,0,0.180539759441481,0,0,0,0,0,0,0,0,0,0.0801265676399248
X601998.CH.EQUITY,0,0.161396943032376,0,0,0.195920935304819,0,-0.00817807427364643,0.0258837951520754,0,0,0.0432363882485277,0,0.0890650946597781,0,0,0,0,0,0,0,0,0.0265395645303517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438259580706195,-0.0126024067104686,0,0,0,0.451669492702075,0,0.0177613063736107,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.137459678858581,0,-0.0333415581517479,0,-0.206647027807301,0,0,0,0,0,0,0,0,0.029457187317501,0,0.195776509255521,0,0,0,0,0.422888631224416,0,0,0,0,0,0,0,0,0,0.0877738792554376,0,-0.132761834752733,0,0.14595426658278,0,0,0,0.222312576154954,0,0,0,0.100262554088363,0
